family,source_context,target_context,transfer_id,metric,n_labels,D_cross,D_within_source,D_within_target,D_adj,ci_lower_90,ci_upper_90,stable_inversion,same_context_floor,same_context_floor_ci_lower_90,same_context_floor_ci_upper_90,minimum_strict_support,measurement_resampling,target_outcomes_used_for_fit_or_tuning
official_gears,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,systema_centroid_accuracy,,0.4056334430275606,0.2822199369258192,0.2543603455368161,0.1389126559714794,0.1351064417504879,0.142718870192471,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,absolute_effect_rank_agreement,,0.4203920864029468,0.3223961669869741,0.3140187913730514,0.1036368246850309,0.0982838819057989,0.1089897674642629,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,delta_cosine,,0.3552657250960923,0.2572442878496689,0.2222920670510356,0.1178698216954943,0.1131799843856932,0.1225596590052954,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,systema_centroid_accuracy,,0.3690139483904548,0.2666279628443305,0.24351243860773,0.1159316276959214,0.1116060386974946,0.1202572166943482,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,absolute_effect_rank_agreement,,0.4503498303167421,0.3322994652406417,0.3450390785684903,0.1132356369121075,0.1101688094702158,0.1163024643539991,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,delta_cosine,,0.4001551110654052,0.2532510626628273,0.2747483888660359,0.1385026737967914,0.1344694457885745,0.1425359018050083,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,systema_centroid_accuracy,,0.4016732671740025,0.254308240778829,0.2835019882078705,0.134513231866173,0.1303982883244026,0.1386281754079435,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,absolute_effect_rank_agreement,,0.4326284395254984,0.3305300775889011,0.3366515837104072,0.1014777220659573,0.0964198911619651,0.1065355529699496,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,delta_cosine,,0.3587195487342546,0.2514315220197572,0.2313345019227371,0.1192728928023045,0.1171230279723254,0.1214227576322836,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,systema_centroid_accuracy,,0.3719436784069137,0.2541206364735776,0.2549712608536137,0.1199084831437772,0.1175358709392442,0.1222810953483103,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,absolute_effect_rank_agreement,,0.4117172485586163,0.3089899636984838,0.3256392803758274,0.0968683269271834,0.0914353860401522,0.1023012678142146,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,delta_cosine,,0.3519660574151185,0.2188327461029254,0.2548686739269699,0.1168755338458253,0.1120401959407739,0.1217108717508766,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,systema_centroid_accuracy,,0.3654166800128123,0.2410220478325859,0.2627135383301302,0.1145186045270126,0.1101959167813305,0.1188412922726946,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,absolute_effect_rank_agreement,,0.4267271717418777,0.3294416588534235,0.326291902762491,0.1005632329161741,0.0959698485235368,0.1051566173088113,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,delta_cosine,,0.3639128551628551,0.2289810172163112,0.2506230212112565,0.1260894378541437,0.1238754635031047,0.1283034122051827,,,,,8,full_size_nonparametric,0.0
official_gears,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,systema_centroid_accuracy,,0.3772935367494191,0.2480331009742774,0.2521625698096286,0.1282088649735708,0.1257096236601688,0.1307081062869728,,,,,8,full_size_nonparametric,0.0
rbf_krr,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,absolute_effect_rank_agreement,,0.267373115439639,0.231952035671635,0.22075003362557,0.0584252870400939,0.0333227871318,0.0844085873592311,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,delta_cosine,,0.3460824896372106,0.247979001340947,0.2327647555115365,0.1138412567403983,0.0776562671948937,0.1549287443600748,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,systema_centroid_accuracy,,0.1255959796045632,0.0742065384411592,0.0806361550281435,0.0480224313121308,0.0282812442683687,0.0710396720589853,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,absolute_effect_rank_agreement,,0.2519184724308088,0.2129728956590144,0.211474647786598,0.0540646678109132,0.0280836551526853,0.0794049023814632,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,delta_cosine,,0.3182510280340413,0.2266724673611607,0.194448814830707,0.1188821157834513,0.0859963884717156,0.1591244725738396,,,,,8,full_size_nonparametric,
rbf_krr,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,systema_centroid_accuracy,,0.0937873444539798,0.0707684728281166,0.0680083752493106,0.0243069396767503,0.0148747586354859,0.0353214617750125,,,,,8,full_size_nonparametric,
