n_items,depth,resolution,noise_scale,inversion_fraction,law,trials,truth_draws,quantization_scale,truth_source_pair_tie_rate,truth_target_pair_tie_rate,truth_pair_tie_rate,truth_stable_population_coverage,realized_pair_tie_rate,stable_coverage,stable_tie_rate,d_adj_mean,d_adj_sd,d_adj_truth,d_adj_mae_to_truth,d_adj_bias_to_truth,d_adj_rmse_to_truth,d_adj_negative_fraction,kendall_mean,kendall_sd,kendall_truth,kendall_mae_to_truth,kendall_bias_to_truth,kendall_rmse_to_truth,kendall_negative_fraction,spearman_mean,spearman_sd,spearman_truth,spearman_mae_to_truth,spearman_bias_to_truth,spearman_rmse_to_truth,spearman_negative_fraction,top10_jaccard_mean,top10_jaccard_sd,top10_jaccard_truth,top10_jaccard_mae_to_truth,top10_jaccard_bias_to_truth,top10_jaccard_rmse_to_truth,top10_jaccard_negative_fraction,stable_inversion_mean,stable_inversion_sd,stable_inversion_truth,stable_inversion_mae_to_truth,stable_inversion_bias_to_truth,stable_inversion_rmse_to_truth,stable_inversion_negative_fraction,floor_adjusted_kendall_mean,floor_adjusted_kendall_sd,floor_adjusted_spearman_mean,floor_adjusted_spearman_sd,floor_adjusted_jaccard_mean,floor_adjusted_jaccard_sd,d_adj_empirical_90pct_low,d_adj_empirical_90pct_high,d_adj_truth_inside_empirical_90pct
100,5,0.0,1.0,0.0,gaussian_heteroscedastic,500,1024,1.0247537819182106,0.0,0.0,0.0,0.9991919191919192,0.0,0.8287656565656566,0.0,-5.3240995816739526e-05,0.000647366237188,8.812432337288905e-05,0.0005372254866627,-0.0001413653191896,0.0006619886950926,0.534,0.0290177777777777,0.0027767071551411,0.0026262626262626,0.0263915151515151,0.0263915151515151,0.0265368942118857,0.0,0.0028818241824182,0.0004734579708826,9.6009600960096e-05,0.0027858145814581,0.0027858145814581,0.0028256816890012,0.0,0.5464210526315789,0.0372562495942625,0.4736842105263158,0.0727368421052631,0.0727368421052631,0.0817061826118948,0.0,4.734433190900103e-05,0.0001115165038546,0.0030327537403962,0.0029854094084872,-0.0029854094084872,0.0029874873045847,0.0,-0.0113185858585858,0.0036123745730579,-0.0022663546354635,0.0007343674616749,-0.0193684210526315,0.0456130344249673,-0.0010534511784511,0.0010171411080502,True
100,5,0.0,1.0,0.05,gaussian_heteroscedastic,500,1024,0.9663222725422732,0.0,0.0,0.0,0.9995959595959596,0.0,0.8061369696969696,0.0,0.0102457927762473,0.0015110976917184,0.0104879252115885,0.0012047233894316,-0.0002421324353412,0.0015288811326238,0.0,0.053250505050505,0.0034975606217776,0.0468686868686868,0.0064868686868686,0.0063818181818181,0.0072757176792526,0.0,0.0083995559555955,0.0009924212812882,0.0065286528652865,0.0018990339033903,0.001870903090309,0.0021173588672878,0.0,0.5406315789473686,0.0338992188677181,0.4736842105263158,0.0669473684210526,0.0669473684210526,0.0750253881313914,0.0,0.0024225913142766,0.0009457822508794,0.0478981406628941,0.0454755493486174,-0.0454755493486174,0.0454853636197017,0.0,0.0145137373737373,0.0044113018994338,0.0036440384038403,0.0011539640455497,-0.0029999999999999,0.0396097223415572,0.007826714110805,0.012857782369146,True
100,5,0.0,1.0,0.1,gaussian_heteroscedastic,500,1024,0.8968490085594114,0.0,0.0,0.0,0.9997979797979798,0.0,0.7637418181818182,0.0,0.0541974517906336,0.0026480353578908,0.0541961425241797,0.0020866442782897,1.3092664538370825e-06,0.0026453863211836,0.0,0.1218020202020202,0.0037631520215701,0.1187878787878787,0.0039022222222222,0.0030141414141414,0.0048185100368905,0.0,0.0400928772877287,0.0022824090367535,0.0372457245724572,0.0030525892589258,0.0028471527152715,0.0036476363323541,0.0,0.5797894736842106,0.0363385662665587,0.5789473684210527,0.0244210526315789,0.0008421052631578,0.0363119753908638,0.0,0.0414343232656681,0.0034410484363452,0.1184077591432612,0.0769734358775931,-0.0769734358775931,0.0770501587507419,0.0,0.0805872727272727,0.0044513117041767,0.0348750615061506,0.0023239437959696,0.0332631578947368,0.0427222488558313,0.0499326854402611,0.0587096724823997,True
100,5,0.0,1.0,0.2,gaussian_heteroscedastic,500,1024,0.9693614841949624,0.0,0.0,0.0,0.9995959595959596,0.0,0.7486606060606061,0.0,0.1367728884807672,0.0032635351135092,0.1362330124594948,0.0026642284980013,0.0005398760212724,0.0033046673406832,0.0,0.220390303030303,0.0038191873634209,0.2193939393939394,0.0031668686868686,0.0009963636363636,0.0039433184285,0.0,0.1262219381938194,0.0039306376996596,0.126060606060606,0.0032014521452145,0.0001613321332133,0.0039300179335139,0.0,0.735578947368421,0.0308742523521978,0.736842105263158,0.0172631578947368,-0.0012631578947368,0.0308692174707688,0.0,0.1443880709891888,0.004681321209872,0.2184721099434114,0.0740840389542227,-0.0740840389542227,0.0742315011737217,0.0,0.1794563636363636,0.0046507708678031,0.1207614101410141,0.0039614880832463,0.2061052631578947,0.0376220426585976,0.1315801958983777,0.1421763340475461,True
100,5,0.0,1.0,0.4,gaussian_heteroscedastic,500,1024,0.962011025791176,0.0,0.0,0.0,1.0,0.0,0.7205644444444445,0.0,0.3146960259157229,0.0039010531920418,0.3151600508256392,0.0030892552236279,-0.0004640249099162,0.003924678164149,0.0,0.4199680808080808,0.0044439523218969,0.422020202020202,0.0039260606060606,-0.0020521212121212,0.0048908502618719,0.0,0.3811745214521452,0.0061579232371997,0.3856825682568257,0.0062414281428142,-0.0045080468046804,0.0076267073204131,0.0,0.8745263157894737,0.0398644303288619,0.8947368421052632,0.0309473684210526,-0.0202105263157894,0.0446593756538872,0.0,0.3883269789097219,0.005047959406439,0.4218181818181818,0.0334912029084598,-0.0334912029084598,0.0338687407890572,0.0,0.374780202020202,0.0055034137053137,0.3745002520252025,0.006247965190863,0.326,0.0477763726549719,0.3079534231200898,0.32127520151005,True
100,5,0.0,2.0,0.0,gaussian_heteroscedastic,500,1024,1.0719046661300955,0.0,0.0,0.0,0.9991919191919192,0.0,0.6865470707070707,0.0,-7.520661157021641e-05,0.0011577702609277,0.00018195450908,0.0009308710569022,-0.0002571611206502,0.0011848556684712,0.538,0.0488460606060606,0.0042958036285047,0.005050505050505,0.0437955555555555,0.0437955555555555,0.0440053145355967,0.0,0.0073423822382238,0.001203060646656,0.0002340234023402,0.0071083588358835,0.0071083588358835,0.0072092458377681,0.0,0.5217894736842105,0.0332622753718378,0.4736842105263158,0.0481052631578947,0.0481052631578947,0.0584660803242055,0.0,0.0001000909799177,0.0001847330225121,0.0066720582288718,0.006571967248954,-0.006571967248954,0.0065745578983192,0.0,-0.0210628282828282,0.0061195803410919,-0.0068430303030303,0.0020568087837958,-0.023157894736842,0.0402750633339049,-0.0020289766350372,0.0018394041424344,True
100,5,0.0,2.0,0.05,gaussian_heteroscedastic,500,1024,1.0853422958277654,0.0,0.0,0.0,0.998989898989899,0.0,0.6797826262626263,0.0,0.0065350382614019,0.0017745266175063,0.0066930514634257,0.0014591731534268,-0.0001580132020238,0.0017797794803907,0.0,0.0676456565656565,0.0048792163011916,0.0462626262626262,0.0213830303030303,0.0213830303030303,0.0219315554202318,0.0,0.0134295469546954,0.001822471705001,0.0067686768676867,0.0066608700870087,0.0066608700870087,0.0069052118450707,0.0,0.538,0.0390260808901801,0.4736842105263158,0.0643157894736842,0.0643157894736842,0.0752097712753526,0.0,0.0010480031785621,0.0007795917534872,0.0455005055611729,0.0444525023826107,-0.0444525023826107,0.0444593242846932,0.0,-0.0006763636363636,0.0062436541187757,5.3783378337833816e-05,0.0023906203140026,-0.0224736842105263,0.0446161907568694,0.0038038848076726,0.0095225997347209,True
100,5,0.0,2.0,0.1,gaussian_heteroscedastic,500,1024,0.9998179324890244,0.0,0.0,0.0,0.9991919191919192,0.0,0.6057159595959596,0.0,0.0213101652892562,0.0029768686954401,0.0217546798243667,0.0023836358504951,-0.0004445145351104,0.0030069281513458,0.0,0.111220606060606,0.0063852518588643,0.0971717171717171,0.0140852525252525,0.0140488888888888,0.0154292312650654,0.0,0.0340635223522352,0.0035085836049942,0.0272847284728472,0.0068354635463546,0.0067787938793879,0.0076313553877823,0.0,0.7173684210526314,0.055383693842614,0.6842105263157895,0.0487368421052631,0.0331578947368421,0.0645032155783306,0.0,0.0094762853033968,0.0027001812352589,0.0956328346138293,0.0861565493104325,-0.0861565493104325,0.0861987667303125,0.0,0.029990101010101,0.0078923804123304,0.0157608160816081,0.0040494154214164,0.0570526315789473,0.0686907780970316,0.0165916615651464,0.0263639041934496,True
100,5,0.0,2.0,0.2,gaussian_heteroscedastic,500,1024,1.003767311584329,0.0,0.0,0.0,0.9991919191919192,0.0,0.5806060606060605,0.0,0.0792999357208448,0.0046921012252927,0.0798229801293575,0.0037827203496413,-0.0005230444085126,0.0047164984611312,0.0,0.2060456565656565,0.006430309141209,0.1987878787878788,0.0081361616161616,0.0072577777777777,0.0096923431724129,0.0,0.1097295529552955,0.0063096858329955,0.1016801680168016,0.0086578217821782,0.0080493849384938,0.0102237521942061,0.0,0.7319999999999999,0.0395495877478968,0.736842105263158,0.0271578947368421,-0.0048421052631579,0.03980562189724,0.0,0.0725262250997455,0.0070324638397048,0.1999595632834613,0.1274333381837157,-0.1274333381837157,0.1276268479482538,0.0,0.1301880808080808,0.0081405373852765,0.0930837803780378,0.0066406652463854,0.1597894736842105,0.0528868401252291,0.0718113840424446,0.0868580374451586,True
100,5,0.0,2.0,0.4,gaussian_heteroscedastic,500,1024,1.0595484402515882,0.0,0.0,0.0,0.9991919191919192,0.0,0.5479713131313131,0.0,0.2312234348535864,0.0058976512149586,0.232249768767694,0.0047632887704065,-0.0010263339141076,0.0059804754473907,0.0,0.401010505050505,0.0065703402440234,0.4038383838383838,0.0058339393939393,-0.0028278787878787,0.0071470225002671,0.0,0.3565586558655865,0.0091229544027985,0.3587338733873388,0.0075995439543954,-0.0021752175217522,0.0093698138566573,0.0,0.8684210526315789,0.032901328313335,0.8947368421052632,0.0271578947368421,-0.0263157894736842,0.0421052631578947,0.0,0.3322762934186258,0.0100993717708282,0.4019409623938536,0.0696646689752278,-0.0696646689752278,0.0703914726296668,0.0,0.3237610101010101,0.0080745350517528,0.3391132313231323,0.0093526638561616,0.2794736842105263,0.0481679641558141,0.2211920212223243,0.2407808004285277,True
