candidate_id,estimand,analysis_label,source_context_id,left_target_context_id,right_target_context_id,metric,n_split_seeds,n_perturbations,eligibility_min_cells,split_seed_start,split_seed_end,bootstrap_unit,measurement_definition,joint_definition,metric_entrypoint,refit_per_metric,cross_d,cross_d_ci_low,cross_d_ci_high,measurement_floor_d,measurement_floor_d_ci_low,measurement_floor_d_ci_high,joint_floor_d,joint_floor_d_ci_low,joint_floor_d_ci_high,delta_meas,delta_meas_ci_low,delta_meas_ci_high,delta_joint,delta_joint_ci_low,delta_joint_ci_high,bootstrap_draws,bootstrap_seed
nadig_hepg2_vs_jurkat,matched_budget_source_frozen_replication,primary_min20,nadig_hepg2,nadig_hepg2,nadig_jurkat,absolute_effect_rank_agreement,30,2086,20,20260908,20260937,matched perturbation label; each draw selects one measurement seed and one unordered model-member pair,fixed source-frozen mean prediction versus independent full-size with-replacement raw-cell pseudo-replicates,source-frozen model member pair crossed with independent truth halves,"same delta cosine, pinned Systema centroid-accuracy, and absolute-effect-rank implementation as Frangieh Claim Lock",0,0.3137759131333476,0.30530875587162104,0.3214395214413321,0.2415264333882846,0.22613023675019717,0.2580444944140565,0.2705678217349419,0.25654784034708955,0.28422234216461917,0.07224947974506302,0.053464408722303056,0.08798502521089548,0.04320809139840573,0.027994377269038022,0.05802770439449011,2000,20266122
nadig_hepg2_vs_jurkat,matched_budget_source_frozen_replication,primary_min20,nadig_hepg2,nadig_hepg2,nadig_jurkat,delta_cosine,30,2086,20,20260908,20260937,matched perturbation label; each draw selects one measurement seed and one unordered model-member pair,fixed source-frozen mean prediction versus independent full-size with-replacement raw-cell pseudo-replicates,source-frozen model member pair crossed with independent truth halves,"same delta cosine, pinned Systema centroid-accuracy, and absolute-effect-rank implementation as Frangieh Claim Lock",0,0.29749569161545164,0.285123341403579,0.3091273903216832,0.18930499550503413,0.1733071452713189,0.2035469534247961,0.20073329470651666,0.18850823463951752,0.21379063575601648,0.10819069611041753,0.09208683101457475,0.1250523847460862,0.09676239690893497,0.08133699368405563,0.11164254215036408,2000,20264231
nadig_hepg2_vs_jurkat,matched_budget_source_frozen_replication,primary_min20,nadig_hepg2,nadig_hepg2,nadig_jurkat,systema_centroid_accuracy,30,2086,20,20260908,20260937,matched perturbation label; each draw selects one measurement seed and one unordered model-member pair,fixed source-frozen mean prediction versus independent full-size with-replacement raw-cell pseudo-replicates,source-frozen model member pair crossed with independent truth halves,"same delta cosine, pinned Systema centroid-accuracy, and absolute-effect-rank implementation as Frangieh Claim Lock",0,0.3280996605208643,0.3160019721519045,0.342131953114402,0.24478501934789657,0.22911559534730797,0.26074335354343564,0.2510004951360101,0.2359743212141696,0.2653896135249039,0.08331464117296766,0.06355923985643697,0.10670255166911533,0.07709916538485415,0.05835372162480942,0.09947671297286234,2000,20265636
nadig_hepg2_vs_jurkat,matched_budget_source_frozen_replication,primary_min20,nadig_jurkat,nadig_hepg2,nadig_jurkat,absolute_effect_rank_agreement,30,2086,20,20260908,20260937,matched perturbation label; each draw selects one measurement seed and one unordered model-member pair,fixed source-frozen mean prediction versus independent full-size with-replacement raw-cell pseudo-replicates,source-frozen model member pair crossed with independent truth halves,"same delta cosine, pinned Systema centroid-accuracy, and absolute-effect-rank implementation as Frangieh Claim Lock",0,0.2759585130170073,0.2658685630594278,0.287230744646852,0.22230472592204278,0.2098629840135562,0.23520158369948335,0.2625173679848068,0.24464685777744055,0.2771882379044032,0.05365378709496448,0.04082928671444443,0.06579888534043327,0.01344114503220051,-0.0023553851070630028,0.03251130064309048,2000,20266309
nadig_hepg2_vs_jurkat,matched_budget_source_frozen_replication,primary_min20,nadig_jurkat,nadig_hepg2,nadig_jurkat,delta_cosine,30,2086,20,20260908,20260937,matched perturbation label; each draw selects one measurement seed and one unordered model-member pair,fixed source-frozen mean prediction versus independent full-size with-replacement raw-cell pseudo-replicates,source-frozen model member pair crossed with independent truth halves,"same delta cosine, pinned Systema centroid-accuracy, and absolute-effect-rank implementation as Frangieh Claim Lock",0,0.2986514751190419,0.2873568163685734,0.3098000918536504,0.19063314100397533,0.17665218735845456,0.2052019745660806,0.20450559203643798,0.19356625246303438,0.21613543585074413,0.10801833411506652,0.09337055475466223,0.12327395897280258,0.09414588308260391,0.08026813735971912,0.10776436664666343,2000,20264418
nadig_hepg2_vs_jurkat,matched_budget_source_frozen_replication,primary_min20,nadig_jurkat,nadig_hepg2,nadig_jurkat,systema_centroid_accuracy,30,2086,20,20260908,20260937,matched perturbation label; each draw selects one measurement seed and one unordered model-member pair,fixed source-frozen mean prediction versus independent full-size with-replacement raw-cell pseudo-replicates,source-frozen model member pair crossed with independent truth halves,"same delta cosine, pinned Systema centroid-accuracy, and absolute-effect-rank implementation as Frangieh Claim Lock",0,0.32834734929218656,0.3140596180773502,0.34298179481343016,0.24477218317388275,0.22857973448661972,0.26079629297520757,0.258693468734121,0.23897549841239188,0.28537074558953024,0.08357516611830383,0.06271335855572491,0.10873245986144936,0.06965388055806553,0.03753134405227491,0.09832615978166652,2000,20265823
