estimand,source_environment_id,left_target_environment_id,right_target_environment_id,metric,n_split_seeds,n_perturbations_primary_min,min_cells_primary,eligibility_min_cells,sensitivity_min_cells,cross_d,cross_d_ci_low,cross_d_ci_high,measurement_floor_d,measurement_floor_d_ci_low,measurement_floor_d_ci_high,joint_floor_d,joint_floor_d_ci_low,joint_floor_d_ci_high,delta_meas,delta_meas_ci_low,delta_meas_ci_high,delta_joint,delta_joint_ci_low,delta_joint_ci_high,bootstrap_draws,bootstrap_seed,bootstrap_unit,measurement_definition,joint_definition,metric_entrypoint,refit_per_metric
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,1,234,20,20,40,0.09203073988481714,0.07873610652580611,0.10765677157844539,0.05929991563038774,0.05160531528557279,0.06741361285352701,0.06102353178533435,0.052987096951689225,0.06992865265397454,0.03273082425442941,0.0211813579839331,0.0438577546678405,0.03100720809948278,0.01966545614614285,0.04258189354755877,20,20272280,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,1,234,20,20,40,0.19360716774879866,0.17714821539928835,0.20638549576317816,0.15815450643776824,0.1465784453981879,0.17625178826895563,0.2224927552180771,0.20069834195370675,0.24781051685558123,0.03545266131103041,0.02302510913025934,0.05204917281097537,-0.02888558746927845,-0.055327207365833984,-0.0002911668684200787,20,20272766,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,1,235,20,20,40,0.19521549372613203,0.17884160756501183,0.2176927623204219,0.14874158937988727,0.13387797781414804,0.15603564284415347,0.20963266048372428,0.19195762865975632,0.24342925986543007,0.046473904346244765,0.02949854519003455,0.0618817057646845,-0.014417166757592293,-0.04152209492635024,0.0015711947626841256,20,20270313,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,1,235,20,20,40,0.08183669758137845,0.07125954719039826,0.09804941807601382,0.058701582105837424,0.05030823786142935,0.06638116021094745,0.060095471903982546,0.05156346608474268,0.06778868885251864,0.023135115475541004,0.013156937625022732,0.037942125841062,0.021741225677395885,0.011813056919439905,0.035190716493907974,20,20271718,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,1,235,20,20,40,0.19712402254955447,0.1865152755046372,0.20573104200763775,0.1682396799418076,0.15204128023276958,0.1858647026732133,0.24586470267321334,0.21870067284960903,0.2669362611383888,0.02888434260774687,0.0101022913256956,0.04429441716675758,-0.04874068012365884,-0.07142616839425348,-0.018966175668303317,20,20272204,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,1,237,20,20,40,0.20841736394192947,0.1864210112279196,0.2214197597082171,0.1617178001859401,0.1332493027247372,0.19305942930701564,0.20232603876135308,0.183188961596224,0.23075207394693556,0.046699563755989416,0.018774136451405275,0.07010611099191875,0.006091325180576411,-0.014895319316312654,0.02523063720231709,20,20270526,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,1,237,20,20,40,0.07222698991632698,0.0634453443467067,0.08729528713437745,0.05643012944289496,0.04826306944146464,0.06712078953014375,0.05878656225416577,0.05071157834513338,0.06818793356218265,0.015796860473432022,0.008247067868125577,0.021136603375527422,0.013440427662161195,0.0055878119859829765,0.0191073535721948,20,20271931,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,1,237,20,20,40,0.20220267467639275,0.1851310519917042,0.22836480011442464,0.16339304870199528,0.14901398126296217,0.17462365014660658,0.22911392405063294,0.21354367803761712,0.2516774833726668,0.03880962597439748,0.021178395194164326,0.05851569763283987,-0.026911249374240154,-0.04329989987842382,-0.008739183293999855,20,20272417,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,1,234,20,20,40,0.26438226770844797,0.2536576978100583,0.2858226954256997,0.1712739811452258,0.15530703202377022,0.1844879131359818,0.19061571475734565,0.174142089431789,0.20994919482043944,0.09310828656322218,0.07569283958768937,0.11272926525072448,0.07376655295110232,0.05334406294706723,0.09287947984299919,20,20270313,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,1,234,20,20,40,0.09392997322181873,0.08082906899966985,0.104906964161256,0.05701001430615164,0.0502884156854114,0.06350234767616741,0.058667143538388165,0.05150741902351345,0.06459961116613477,0.036919958915667066,0.025987903965371765,0.04909073401562672,0.03526282968343054,0.023335305014489566,0.04763719232603353,20,20271718,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,1,234,20,20,40,0.17665162686621913,0.163380378562782,0.19241132020101978,0.14775870290891752,0.13003283078390374,0.16427038626609441,0.19272678918601666,0.17678643483364512,0.21436530207989432,0.028892923957301635,0.01046458310406807,0.04914346502329334,-0.016075162319797515,-0.037746230879278066,0.0030290524925717923,20,20272204,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,1,235,20,20,40,0.2131487543189671,0.19465993817057647,0.23412893253318784,0.1535151845790144,0.13761411165666484,0.17527914166212036,0.17788416075650118,0.1617080378250591,0.19851609383524274,0.05963356973995271,0.037324968176032,0.08152982360429166,0.035264593562465904,0.01466357519549009,0.06152527732314964,20,20269751,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,1,235,20,20,40,0.07810056373886161,0.06569467175850155,0.0931160210947445,0.05753136933987998,0.05288052373158756,0.0653691580287325,0.05874295326422986,0.05268685215493726,0.06666439352609564,0.020569194398981635,0.012014684488088739,0.034902936897617746,0.019357610474631755,0.010066148390616474,0.032869158028732484,20,20271156,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,1,235,20,20,40,0.17095562829605387,0.1519376250227314,0.19365566466630296,0.14232042189488997,0.12391707583196945,0.160038188761593,0.19170940170940168,0.17125750136388432,0.20377477723222404,0.02863520640116385,0.007531823967994194,0.04339789052555011,-0.02075377341334788,-0.04160165484633571,-0.005855155482815052,20,20271642,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,1,237,20,20,40,0.23982693270399774,0.22127896374168632,0.2614961024100694,0.1729582349996424,0.15854162196953442,0.19565454480440536,0.18717460487735108,0.16741310877494098,0.20650700851033396,0.0668686977043553,0.051524172209111055,0.0824617392548094,0.05265232782664664,0.038216048058356586,0.07290951512550954,20,20269964,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,1,237,20,20,40,0.0707519845526711,0.06374325073303297,0.077940624329543,0.05796502896374169,0.052157977544160766,0.06628629407137238,0.0589394264463992,0.05210881069870557,0.0691236680254595,0.012786955588929417,0.006755524565543873,0.01842572230565687,0.0118125581062719,0.0058414682113995505,0.017244377100765214,20,20271369,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,1,237,20,20,40,0.17766394908102695,0.158923782450118,0.19224281270113708,0.13814989630265323,0.12487752985768434,0.15196577987556317,0.18568708431667025,0.17217827004219408,0.20421359865551025,0.03951405277837374,0.021396964170778816,0.054710630765930045,-0.008023135235643278,-0.022101390974755053,0.008301598369448627,20,20271855,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
