n,mean_fidelity,median_fidelity,mean_spearman,mean_rmse,mean_true_norm,mean_pred_norm,mean_top_deg_overlap_at_50,aggregation_level,environment_id,environment_key,dataset_id,predictor,seed,split_id,split_seed,uncertainty_source,linear_embedding_source,linear_reference_release,slim_embedding_path,training_gene_space_policy,training_gene_count,evaluation_gene_space,evaluation_gene_count,uq_mean_gene_variance,uq_median_gene_variance,uq_top_effect_variance,uq_cosine_disagreement,uq_effect_norm_variance
48.0,0.5718498372650856,0.741520799300085,0.4727201402972712,0.05500537098410328,4.435016632080078,5.348560810089111,0.27430728669520305,environment_predictor_ensemble_mean,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,0.000974907671195142,0.00013900666411592618,0.016956808848478642,0.07935002152815869,2.132749857085829
48.0,0.5219112827144256,0.7193103839081258,0.43463488028049446,0.04681142997329555,4.435016632080078,4.078827381134033,0.24250077186214378,environment_predictor_ensemble_mean,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,0.0003276778509038476,3.7528666054715536e-05,0.006563679973456418,0.046038182324411446,0.638236198438372
33.0,0.13749941787549,0.16281426243207872,0.12470375156249341,0.10696927440462738,9.07974910736084,0.9914880394935608,0.06718625298827924,environment_predictor_ensemble_mean,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,mean_matching,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,2.6128479509361106e-05,5.36783398617377e-06,0.0009010392869650912,0.06556952915336545,0.0003894820673609405
33.0,0.06339991084721269,0.03495097880069934,0.04084789611896315,0.13264519940411792,9.07974910736084,7.2235612869262695,0.062050663325640194,environment_predictor_ensemble_mean,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,0.010242095119405353,0.0046684863684548356,0.06369080965841668,0.3036539534647604,6.044928926844861
33.0,0.14684883014757266,0.09878939668164613,0.10234847793239939,0.10797138683021297,9.07974910736084,2.412766218185425,0.08907887265004726,environment_predictor_ensemble_mean,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,0.00091126182392647,0.00043057259826199403,0.005176931424175508,0.24675005262367306,0.6522401595111484
20.0,0.5114121083561843,0.5282790741343427,0.4782526065740284,0.04183001422842649,3.9240481853485107,2.0831260681152344,0.10821250113585237,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,mean_matching,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,2.1188290845029383e-05,9.297609352169832e-06,6.999833069529668e-05,0.01309911477816783,0.0007529379944841279
20.0,0.42046454795315863,0.4378609438040973,0.39234744588739356,0.04537239691177798,3.9240481853485107,2.477482557296753,0.08350706145489957,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,0.0005362848607668305,0.00019098399799767282,0.003472424820149456,0.15176382997880655,0.46568488086405535
20.0,0.49994415747755827,0.5134479174072365,0.46573323442771564,0.04221955802522371,3.9240481853485107,2.1218724250793457,0.09502189115953766,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,0.00010749315919658618,4.264732509509816e-05,0.0006749941472003757,0.04811739046126442,0.044993657922515626
38.0,0.5113768046108774,0.512584812656445,0.4813891198489538,0.028222396767835042,2.9494025707244873,1.5528453588485718,0.08448816855419322,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,mean_matching,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,6.822647625822571e-06,3.250925111176318e-06,1.5653696440435802e-05,0.007667574155398427,4.6927295425791645e-05
38.0,0.3755960285062906,0.3788793194940638,0.36303964310315295,0.03311871549972725,2.9494025707244873,2.1568305492401123,0.045994015075567315,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,0.0005606408285242171,0.00022436274377914304,0.004058038410899906,0.19512117807923035,0.4092980717776777
38.0,0.4952910288230397,0.5001996739789762,0.4660150891245163,0.028602372227998038,2.9494025707244873,1.6073052883148193,0.08054183165296634,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,6.806018628877767e-05,2.8855887943326218e-05,0.0002548758841430285,0.0569790570635508,0.02203491114042268
38.0,0.3809358408928423,0.3960802480139366,0.3461926429278349,0.07180996507671054,6.3027544021606445,2.1257307529449463,0.06013566891004749,environment_predictor_ensemble_mean,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,mean_matching,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,2.219575843107792e-05,9.44221549965818e-06,8.506372480821422e-05,0.013097065126486007,0.0014604252940095216
38.0,0.21911338336020147,0.19849137030706637,0.18935443583441852,0.08426189549507254,6.3027544021606445,4.577185153961182,0.03996404968055017,environment_predictor_ensemble_mean,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,0.0032662642024284226,0.0013230066369977103,0.014647988631210626,0.23715070422563067,1.535052896427723
38.0,0.3178476699403466,0.3412790681136395,0.2850175895680995,0.073645046430662,6.3027544021606445,2.6607723236083984,0.04438101012394322,environment_predictor_ensemble_mean,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,0.0006420380825558501,0.0002636802513781076,0.00287661988276103,0.15374182515990695,0.30196438364851996
50.0,0.1937177827038589,0.21779036512879005,0.14538990133141078,0.035768651955541096,2.8766229152679443,0.5708989500999451,0.06485052536877102,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,mean_matching,0,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.19905761715420364,0.23302015332862192,0.14803289040122053,0.03575073137511474,2.8766229152679443,0.6253929138183594,0.058798920465240566,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,mean_matching,1,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.1921214226726427,0.22350491286850616,0.14358954499207066,0.03581188854419555,2.8766229152679443,0.6256027817726135,0.06547721132562538,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,mean_matching,2,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.05701562279933488,0.0288419474773174,0.03782068377893199,0.05233195194423743,2.8766229152679443,3.1845204830169678,0.06149825278488585,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,slim_string,0,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.058993060091807,0.056340671109281384,0.03867874538390097,0.050269532548478185,2.8766229152679443,2.9566924571990967,0.044715795530687,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,slim_string,1,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.03866751636039195,0.011983456470170985,0.02667367955993944,0.05298079437179529,2.8766229152679443,3.160233497619629,0.050105067665635994,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,slim_string,2,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.09674826149449207,0.08685629829888322,0.06542211019282705,0.03909483399172714,2.8766229152679443,1.2532362937927246,0.0426816143762018,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,strong_linear,0,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.11909209197875825,0.11513360860787472,0.07930815446699929,0.039518679152866346,2.8766229152679443,1.4344061613082886,0.05650638126499403,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,strong_linear,1,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.12481242439119276,0.11063670227345093,0.08444091705636952,0.03889726754605168,2.8766229152679443,1.3124663829803467,0.061381066991613845,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,strong_linear,2,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.30197225949570144,0.3469853846739057,0.2255231362297002,0.04428770098532611,3.54502010345459,0.9892626404762268,0.11980762662248233,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,mean_matching,0,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.30705120318607887,0.36176340838027893,0.22872342007572713,0.04426055188898125,3.54502010345459,1.0435627698898315,0.12302515492411689,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,mean_matching,1,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.30572528437447155,0.35572047235442217,0.22806588244348533,0.04426545497866919,3.54502010345459,1.0337638854980469,0.11528373438666746,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,mean_matching,2,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.0950121305338341,0.0673298524354709,0.06892649486035211,0.05831207168529488,3.54502010345459,3.2132818698883057,0.06051065484270364,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,slim_string,0,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.12787549355271158,0.0929219960447634,0.09267623458737823,0.056830521443928424,3.54502010345459,3.0276126861572266,0.0689500517861313,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,slim_string,1,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.10929120059319955,0.07384215791547791,0.0770931159174668,0.05747696719290516,3.54502010345459,3.1389641761779785,0.059981348695786314,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,slim_string,2,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.26692180851119746,0.2954090058044345,0.19149407922217412,0.04491735600914777,3.54502010345459,1.255312204360962,0.10501781698684672,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,strong_linear,0,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.2515278570722162,0.2773037902656804,0.18293029626813115,0.04575765380787669,3.54502010345459,1.3810681104660034,0.1024869848598758,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,strong_linear,1,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.2277089750731448,0.23958149316563607,0.16329747359581795,0.04599803631489547,3.54502010345459,1.448633074760437,0.08161509452845334,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,strong_linear,2,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.3048170536418035,0.30807709378072656,0.21481337948355994,0.035102654682534616,3.0093460083007812,1.0397130250930786,0.09507971975197098,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,mean_matching,0,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.31366961188858516,0.3094967592943647,0.21967080222764065,0.03503156898324778,3.0093460083007812,1.0673370361328125,0.0946793614568275,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,mean_matching,1,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.31154572191756985,0.3118024835655224,0.21828387365431756,0.035026319169730986,3.0093460083007812,1.0289306640625,0.09959947856309441,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,mean_matching,2,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.1317188174993271,0.09778292796400878,0.08889044530933576,0.0497486885204923,3.0093460083007812,3.1282689571380615,0.049485866096828236,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,slim_string,0,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.11882713466486428,0.10323867397507908,0.0766057522641479,0.05047831384065547,3.0093460083007812,3.0978894233703613,0.04069585491925731,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,slim_string,1,ptl_biological_instance_split_v1,20261017,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
