source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget,cell_budget_label,cell_budget_order,n_split_seeds,n_perturbations_mean,cross_disagreement,cross_disagreement_ci_low,cross_disagreement_ci_high,within_disagreement_left,within_disagreement_left_ci_low,within_disagreement_left_ci_high,within_disagreement_right,within_disagreement_right_ci_low,within_disagreement_right_ci_high,measurement_floor,measurement_floor_ci_low,measurement_floor_ci_high,identifiable_divergence,identifiable_divergence_ci_low,identifiable_divergence_ci_high,stable_pair_fraction,stable_pair_fraction_ci_low,stable_pair_fraction_ci_high
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,10,10,1,30,243.0,0.48591016789669983,0.4775241188540852,0.49424452153408377,0.4680848892970105,0.45565633892233215,0.481865002437393,0.44512804815835116,0.4295747599451302,0.46033488646283255,0.45660646872768085,0.44775056966976157,0.46568819508213455,0.029303699169019037,0.020786002562096836,0.038138086816537985,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,20,20,2,30,234.0,0.48773522614724324,0.47988564249293864,0.4967167993348251,0.4660980888448699,0.45302868566817056,0.478959502586112,0.41661347712849855,0.40139240428939993,0.4316695401244758,0.4413557829866842,0.4299605969455755,0.45171267256031206,0.04637944316055904,0.03296073144785591,0.06078420943227809,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,40,40,3,30,223.0,0.4602883152210506,0.450419376775879,0.470255389919067,0.36787729433469346,0.35245815322048507,0.3826261463256979,0.42351230153920727,0.4136224565372547,0.43259773226140935,0.39569479793695034,0.3878371308528258,0.4033565628408678,0.06459351728410023,0.05202093348954335,0.0778087841204433,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,80,80,4,30,207.0,0.45106624142082136,0.44124185075746913,0.46085787877366596,0.3382705626690431,0.31412379031627663,0.36314189453277673,0.3637290308459578,0.3487403655238184,0.37760298922814745,0.3509997967575004,0.34278332786141985,0.3601043572065099,0.10006644466332099,0.08870073323640229,0.11093960570955079,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,160,160,5,30,139.0,0.47614430194974455,0.4665482396691343,0.48610798317867454,0.32095367184513257,0.3122573245751225,0.33038994891043677,0.3516456400097313,0.3418633788621277,0.3608803392068954,0.3362996559274319,0.33243648559413336,0.3400052132207277,0.13984464602231256,0.12965905536440409,0.14959041462482187,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,1000000000,full,6,30,243.0,0.3852718215291315,0.3819363222871995,0.38856454407623997,0.251288715616201,0.24855209010179766,0.2545682622193343,0.2432459750198541,0.23889935744711568,0.24732582485019128,0.24726734531802755,0.24454100786946786,0.25002256154790264,0.13800447621110387,0.1343583495776478,0.14149537939498952,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,10,10,1,30,243.0,0.44422904692264964,0.44092136289947736,0.447620069947511,0.431208833565736,0.42184635354669026,0.4405030098969493,0.4286637417950549,0.4245900645058894,0.4334321894591256,0.4299362876803954,0.42422252831343743,0.4357063054790328,0.014292759242254196,0.008903825006518614,0.01970856148465576,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,20,2,30,234.0,0.4182079405255371,0.4145879339226978,0.4217361646063363,0.38849394128364084,0.3842666568846826,0.39288495164031645,0.3853783793697956,0.38004340755413707,0.39090037049264514,0.3869361603267183,0.38303712262939726,0.3908185992198869,0.03127178019881882,0.02624689727694019,0.03629100791117958,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,40,3,30,223.0,0.38528427530669673,0.3827053623129856,0.3878427025680389,0.33771260049286944,0.33294381825771946,0.34230349183263975,0.34606445010032455,0.3411012806528501,0.3512357424689264,0.341888525296597,0.3390719643410226,0.3448142312716304,0.043395750010099765,0.03857231110033799,0.048033302360656595,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,80,4,30,207.0,0.3547472757688038,0.34996009411691126,0.35957158826196384,0.29644481966136665,0.29161616872254265,0.30152127010928187,0.29933242655910447,0.2923279864921908,0.30705501618122977,0.29788862311023556,0.2936617653956193,0.3020779200475275,0.05685865265856823,0.053461278395322276,0.060200350202460784,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,160,5,30,139.0,0.35311316164459733,0.34768259305599003,0.358508323775762,0.2676988843707642,0.26178257394084725,0.27344385361276197,0.29906857122997255,0.29348573315260834,0.30435529836999964,0.2833837278003683,0.28025987905327904,0.2865969832829388,0.06972943384422893,0.06401491849998261,0.07541340840371179,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,1000000000,full,6,30,243.0,0.17856472456862318,0.17634466825499964,0.1807201646090534,0.13466175727384302,0.13206230597068802,0.13749909753808384,0.12034510143671935,0.11841022308858566,0.12233087863692149,0.12750342935528117,0.1261134575120929,0.129001516136019,0.05106129521334198,0.04835011912497291,0.053613457512092975,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,10,1,30,243.0,0.2750734052080854,0.2724749175254225,0.2775444115679806,0.29507873346257185,0.2907696493555079,0.2991392601661962,0.2552222562323572,0.2518175016154814,0.2584503848813613,0.27515049484746446,0.27213087666791363,0.2783679386457164,-7.708963937919368e-05,-0.0021920098856125694,0.0022056989649582317,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,20,2,30,235.0,0.2862241619688428,0.2823003879493241,0.2898636721828211,0.29056070800751654,0.2858505182760502,0.2954964539007092,0.28063647935988356,0.27522082802933867,0.2867044917257683,0.2855985936837,0.28129365945323387,0.2901238103897678,0.00062556828514276,-0.0010898951324483156,0.0023687640177001935,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,40,3,30,226.0,0.2775149131432317,0.27519760734185506,0.2798345460504752,0.27156079973779085,0.2663883972468043,0.27673497214028187,0.26769059324811534,0.26383572599147814,0.27183520157325464,0.26962569649295315,0.2664700098328417,0.27314959029826286,0.007889216650278601,0.004993346443788925,0.010770763684038023,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,80,4,30,208.0,0.28449228911185437,0.2820937074197944,0.28702476619596184,0.2741468475164128,0.2669820698625046,0.28160295119534245,0.2651740369131673,0.25962691998018084,0.27053829121763895,0.26966044221479,0.26547906602254423,0.2742448594079029,0.014831846897064288,0.012149022977827327,0.017563483215657122,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,160,5,30,139.0,0.29550967921315124,0.2915213046953741,0.29943193271469776,0.26802557953637085,0.2624957425364056,0.2737642929134952,0.28406492197546307,0.2791243526917596,0.2893094220275953,0.27604525075591707,0.27287483057032635,0.2791818718937893,0.01946442845723421,0.013908177805581623,0.024664442359156147,0.0,0.0,0.0
