split_seed,predictor,method,method_label,confidence_bin,confidence_bin_lower,confidence_bin_upper,n_rows,n_environments,global_mean_risk,between_environment_risk_variance,maximum_environment_risk_gap,contextual_grouping_loss,within_environment_risk_variance,risk_variance_reduction,matched_same_environment_risk_gap,matched_same_environment_pair_count,matched_different_environment_risk_gap,matched_different_environment_pair_count,bin_edges_fit_on,outcomes_used_for_bin_construction
20261007,mean_matching,u_only_rf,U-only RF,2,0.417051167208618,0.5672816108740156,56,2,0.7178405496667342,0.027548642669297307,0.5366331565446311,0.10267216005318194,0.026391360559322296,0.02756968416220593,0.1595197892427526,1240,0.5619831441968798,300,calibration_rows_only,0
20261007,mean_matching,u_only_rf,U-only RF,3,0.5672816108740156,0.6838874043603248,17,1,0.3478832295029412,3.0814879110195774e-33,0.0,5.551115123125783e-17,0.11531221098295899,2.7755575615628914e-17,0.34553689557329426,136,,0,calibration_rows_only,0
20261007,mean_matching,u_only_rf,U-only RF,4,0.6838874043603248,0.6953602621451448,38,1,0.6145267893252679,1.232595164407831e-32,0.0,1.1102230246251565e-16,0.012183207903826994,1.734723475976807e-18,0.12593442184739115,703,,0,calibration_rows_only,0
20261007,mean_matching,u_only_rf,U-only RF,5,0.6953602621451448,0.7073243667233342,52,2,0.6453903162525856,0.012526787239165884,0.5820002808822737,0.043047358053422455,0.04315916141129707,0.011926152451477039,0.2280777434754012,1226,0.5820002808822733,100,calibration_rows_only,0
20261007,mean_matching,u_only_rf,U-only RF,6,0.7073243667233342,0.8882674171897039,58,2,0.5717954441696969,0.034398315831732675,0.5378567059588193,0.1279088480282566,0.023007394528617272,0.03459815655634875,0.16475258275675347,1253,0.5378567059588195,400,calibration_rows_only,0
20261007,mean_matching,u_only_rf,U-only RF,7,0.8882674171897039,0.9986417357831608,27,2,0.5304523994247259,0.0018028939342325096,0.09689131164260806,0.0372147699038824,0.03893588593987597,0.00037470193401544644,0.20527085107134493,211,0.25163312168289503,140,calibration_rows_only,0
20261007,mean_matching,u_only_rf,U-only RF,8,0.9986417357831608,inf,38,1,0.48768649927984364,0.0,0.0,0.0,0.003965290406849092,8.673617379884035e-19,0.06083138777856641,703,,0,calibration_rows_only,0
20261017,mean_matching,u_only_rf,U-only RF,1,0.0866827732775761,0.3751406743468035,37,2,0.8200660180963625,0.014855710850136504,0.3925197172603666,0.07569408718534443,0.03249971981097589,0.014365599490113193,0.1785106936845296,534,0.4668054120309364,132,calibration_rows_only,0
20261017,mean_matching,u_only_rf,U-only RF,2,0.3751406743468035,0.5296810883572625,67,2,0.6793495834739997,0.04099832523327107,0.4653164413122269,0.176216963740429,0.029230622679365815,0.04117662375681509,0.1653165668153465,1361,0.474044993483706,850,calibration_rows_only,0
20261017,mean_matching,u_only_rf,U-only RF,3,0.5296810883572625,0.6677181497542237,10,1,0.20373258048467663,0.0,0.0,0.0,0.011021639564243449,0.0,0.1221310893572419,45,,0,calibration_rows_only,0
20261017,mean_matching,u_only_rf,U-only RF,4,0.6677181497542237,0.7148386394223345,52,2,0.6643861475871735,0.011346647039330098,0.5539073351594884,0.04096947745262492,0.030399312207928728,0.01097306536935757,0.20082582270979482,1226,0.5539073351594885,100,calibration_rows_only,0
20261017,mean_matching,u_only_rf,U-only RF,5,0.7148386394223345,0.7248169928084593,38,1,0.6190641591071576,1.232595164407831e-32,0.0,1.1102230246251565e-16,0.013832858962036823,0.0,0.13508949761577974,703,,0,calibration_rows_only,0
20261017,mean_matching,u_only_rf,U-only RF,6,0.7248169928084593,0.8623124806390138,57,2,0.6259073043615755,0.029568715463282203,0.5239104518364179,0.11287698254401125,0.033344927642565844,0.029501283102937842,0.20340822466146039,1246,0.5239104518364182,350,calibration_rows_only,0
20261017,mean_matching,u_only_rf,U-only RF,7,0.8623124806390138,0.9994753261792438,28,2,0.4607588455035106,0.0019361395226980636,0.09740166149106755,0.039755780200435756,0.0517459820948952,9.13305385426208e-05,0.16092724033872868,218,0.3174217389365813,160,calibration_rows_only,0
20261017,mean_matching,u_only_rf,U-only RF,8,0.9994753261792438,inf,38,1,0.4886231953891225,0.0,0.0,0.0,0.002895541423311641,-8.673617379884035e-19,0.06186619704073456,703,,0,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,0,-inf,0.22053648915052373,153,5,0.898790535287225,0.0014183775952476495,0.09552395727440921,0.034256878670773205,0.01744318079138947,0.0009686779533377154,0.13489703471477088,2350,0.14827329852348298,9278,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,1,0.22053648915052373,0.24712578135374444,13,5,0.8193261835296979,0.007394691724675277,0.3560982111138905,0.06161604296910908,0.01081289360165489,0.004406618167846585,0.13235906983775217,13,0.14525592175961058,65,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,2,0.24712578135374444,0.29321180820399156,19,5,0.8843703707926158,0.0016548103447977288,0.11572303766737546,0.038829151776467424,0.010332314990341488,-0.0005493257450116164,0.11914290712892352,38,0.1113533693657949,133,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,3,0.29321180820399156,0.34611354106177666,12,4,0.8545379979456148,0.011227010575240086,0.2822545049174935,0.09706751202264167,0.0037777173716780467,0.011217361344349717,0.07790982338218437,13,0.1598496333544027,53,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,4,0.34611354106177666,0.4009765576167925,8,4,0.8726059019473738,0.00796133036332886,0.285142759376534,0.07382053927568424,0.0225587323003062,-0.0005693648563268178,0.18229188888753317,5,0.17277473977711355,23,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,5,0.4009765576167925,0.5316118759898255,8,4,0.6831436924727283,0.019901799727182222,0.492988811938586,0.09069605879092174,0.005415920551381535,0.020423805166187595,0.0850243165020033,10,0.21182508099543107,18,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,6,0.5316118759898255,0.6971628335101399,26,6,0.653882921192001,0.005768316152384236,0.1984885452969375,0.06856501403722648,0.0519352552222774,-0.004388002245975867,0.29543354417678563,93,0.23143079939308592,232,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,7,0.6971628335101399,0.8509543890114338,43,3,0.466611690383965,0.022220215987199917,0.33588989187672014,0.14399497647312287,0.08082127839304612,0.018900636444369123,0.3076017199970389,389,0.3854973343154265,514,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,8,0.8509543890114338,0.9128931959364749,27,5,0.5017246945494513,0.032261932127900274,0.4680413494084148,0.1625971496410357,0.027797388622865935,0.029226254344686283,0.15543754198563248,85,0.29739864141971684,266,calibration_rows_only,0
20260907,slim_string,ptl_rf,PTL,9,0.9128931959364749,inf,18,1,0.5759480146437471,1.232595164407831e-32,0.0,1.1102230246251565e-16,0.004044357848121209,8.673617379884035e-19,0.07185491804590632,153,,0,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,0,-inf,0.1714091271154127,101,5,0.9201893830369473,0.00011731831721252468,0.033043197263559754,0.009497727082019953,0.02041349526576638,-0.0006980483102460022,0.14423966582028372,1327,0.14209112921302824,3723,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,1,0.1714091271154127,0.21959353502713536,25,4,0.9115594583707923,0.003566342091010196,0.14235880346839402,0.057052014651043634,0.006980523089491032,0.0028423742919492434,0.10089479500004622,78,0.11795875350130124,222,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,2,0.21959353502713536,0.26706022676149604,18,3,0.8245891654074051,0.0003197374589821928,0.041565086517247885,0.015969805096227356,0.012213361442906114,-0.001098320507301926,0.1200784900807998,46,0.12109095617795214,107,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,3,0.26706022676149604,0.3206845014441527,23,5,0.8620763744945125,0.007336870381644599,0.3617233621035242,0.06851960748448171,0.016210434603024057,0.004723012743896797,0.1470107893416993,64,0.17001152961501595,189,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,4,0.3206845014441527,0.4184418815934131,24,6,0.7427998474893487,0.008616567198489885,0.26665467251604236,0.08078007821856574,0.033790280918569504,0.0016454873117787011,0.11983063445860052,67,0.2218596700790658,209,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,5,0.4184418815934131,0.5557470338940732,14,4,0.7945629329467235,0.003991538500150411,0.20858160594595276,0.04319450237058705,0.029539998916753157,-0.002518342903704132,0.21193213529671626,23,0.1771362907060031,68,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,6,0.5557470338940732,0.7770744389516272,24,6,0.758343445968824,0.01020970574678734,0.47796061170449056,0.06730973494974563,0.03856257084615065,0.0022704384213975137,0.18137368171341425,48,0.2309330799748281,228,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,7,0.7770744389516272,0.9067057420776484,32,6,0.5268870819851993,0.014029990230456427,0.2951858388733297,0.11027182350144055,0.01729536535943979,0.011692995502496993,0.16545130621157256,99,0.1940311350990993,397,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,8,0.9067057420776484,0.9623416801296368,32,3,0.4804515877887641,0.04272760788669243,0.4244187886081688,0.20302432478612448,0.01733141460728793,0.042987762037405876,0.1192838733470619,159,0.35444981426529226,337,calibration_rows_only,0
20260917,slim_string,ptl_rf,PTL,9,0.9623416801296368,inf,34,3,0.4533371586091431,0.02890427472552703,0.37782398986773924,0.15481713939643207,0.011947590373947723,0.029056065452121922,0.10905911311458495,202,0.289405409232946,359,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,0,-inf,0.1615883587825097,125,4,0.9274432918429503,0.0009631470746808657,0.08310631275286073,0.024107980887402007,0.010980494990205059,0.0007052572529394566,0.11773585448187268,1961,0.1225612195693091,5789,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,1,0.1615883587825097,0.1973367002845544,11,4,0.8867079225935104,0.0033591535792056202,0.15965101047609076,0.05010452816807114,0.01334778565271566,-0.0003092667586885138,0.12595950279471804,22,0.1364588902314602,33,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,2,0.1973367002845544,0.2353907904986047,18,4,0.8680281417913833,0.007163528112073668,0.29557307394680965,0.06443953102042639,0.039153570730219654,0.0006754584603921934,0.22401169707708837,46,0.20356300474294534,107,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,3,0.2353907904986047,0.32039680725552827,28,5,0.8100689635491545,0.002604663958445786,0.1633923956082044,0.03477953831943324,0.01409587222123469,0.0006128556278349323,0.1184812628653739,83,0.1404364028051102,295,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,4,0.32039680725552827,0.3704508315337437,14,5,0.725826812355539,0.008108040030301895,0.3592628986565445,0.0576899171325577,0.021633482965433597,0.0020752791201916997,0.1674046042059878,25,0.16834585551852038,66,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,5,0.3704508315337437,0.512090270388529,11,3,0.7824954149439537,0.003682647648625105,0.24098840564024204,0.0343633824967737,0.00861677280245919,0.0023275578529957774,0.10664624391782068,36,0.14212188385576174,19,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,6,0.512090270388529,0.8361571350673658,30,4,0.7029543891130051,0.0020618392117180886,0.1737955368830355,0.033787696543350475,0.09794295846237246,-0.007999093070192267,0.3967895361802618,162,0.28482890899942515,273,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,7,0.8361571350673658,0.9264563664103789,43,5,0.4307609861493357,0.0355035280556254,0.4223947238371944,0.1868685035538415,0.02179985250625734,0.034272673723020564,0.18619605165610123,297,0.3075455742096335,606,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,8,0.9264563664103789,0.9763590528157171,27,3,0.479180694346141,0.04086585075470573,0.46880738851339016,0.1836858020104195,0.007156125776449039,0.04188714303169831,0.09727996202455905,111,0.3125134484906338,240,calibration_rows_only,0
20260927,slim_string,ptl_rf,PTL,9,0.9763590528157171,inf,20,1,0.557723868871178,1.232595164407831e-32,0.0,1.1102230246251565e-16,0.002325516363846204,0.0,0.056238149056772165,190,,0,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,0,-inf,0.20390065283338285,138,4,0.9150817353090628,0.0018782696926252108,0.12354400797078957,0.03710060579559768,0.01916210857433983,0.0014723714734252574,0.13668921066653197,2373,0.14741271425426333,7080,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,1,0.20390065283338285,0.2245681174275863,4,3,0.9179285652046817,0.0004135265019356908,0.044673442408962316,0.02008431902761404,0.03344529383942171,-0.021745493890366882,0.25863214741954144,1,0.10525478070931041,5,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,2,0.2245681174275863,0.2707678226158447,20,5,0.8574349810436596,0.001959321809783477,0.14517718937890955,0.03831287502613803,0.03836020609788849,-0.0060133888524149665,0.19702659701575914,35,0.18695328603138317,155,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,3,0.2707678226158447,0.30789466112672725,13,5,0.7728191540096591,0.0036802561332165517,0.27308228531802825,0.037685854704951637,0.009930534070545104,0.000676766120802896,0.12366709129198745,19,0.11959644051128841,59,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,4,0.30789466112672725,0.3654238419243366,8,3,0.8007485526358791,0.0012273996457032989,0.09441711464191982,0.03214513119309621,0.02793615072719439,-0.006579014898394624,0.16751202965497805,11,0.1574053966902549,17,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,5,0.3654238419243366,0.5100523460339207,20,3,0.7588219344655861,0.003345451027430689,0.24578301181101392,0.040780362090515734,0.005363520051207765,0.0029569463392735912,0.08346949406192314,111,0.1380439575698718,79,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,6,0.5100523460339207,0.7630942704532556,35,5,0.6605913701974062,0.002132108415004533,0.12799000414964679,0.042922868995231234,0.025147598534804774,-0.0007637235180605988,0.15393615492124552,122,0.17493739804274566,473,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,7,0.7630942704532556,0.8905949974673965,35,4,0.5597476056033363,0.003246020256191143,0.1417369492509486,0.05072975842347428,0.08407738706790596,-0.004077101536383132,0.3255875340018456,200,0.29436245558859936,395,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,8,0.8905949974673965,0.9456761132927668,33,3,0.4117240481768223,0.04286839094041117,0.42713980372060834,0.2060927655301475,0.03041442719715265,0.04230712645747697,0.16954248362586766,204,0.3978231085144451,324,calibration_rows_only,0
20261007,slim_string,ptl_rf,PTL,9,0.9456761132927668,inf,21,2,0.5071463468562284,0.00874867121975408,0.2381967799922981,0.07345751038311228,0.02756298112705671,0.0078079557243889534,0.10099344433794061,142,0.39937016673200637,68,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,0,-inf,0.17087993868739035,110,5,0.924176548232154,0.0021026494301590285,0.13941002151080906,0.041250106039646246,0.012400820841519717,0.0016668637977194003,0.12513625106005322,1286,0.13331687271716908,4709,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,1,0.17087993868739035,0.2209662299227784,33,5,0.87267024908983,0.005420919647856085,0.20183085727022165,0.06355819191125302,0.00732444681115147,0.004674767535457655,0.09121790285011949,101,0.13624858108337204,427,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,2,0.2209662299227784,0.27961108636568316,14,4,0.8654929209170618,0.001416897332719454,0.10985546202385355,0.031394471920557394,0.014441684528380827,-0.0018068069943900124,0.1405010128669499,22,0.12738713309486527,69,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,3,0.27961108636568316,0.3399443699239503,20,5,0.8902944462219674,0.000637290519717867,0.06914635834596528,0.02205904556322049,0.04518181143902671,-0.00884112817693418,0.21677556966418807,37,0.21414891301015382,153,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,4,0.3399443699239503,0.4167742665216105,13,4,0.8318564024239544,0.004219364483258989,0.23545329870236098,0.0535605301596463,0.02330315744497878,-0.001254811171047452,0.18718249386363306,22,0.16791323894062263,56,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,5,0.4167742665216105,0.5435474593931968,14,4,0.8309255546062145,0.031312812994168666,0.7158288614969748,0.09028798208291308,0.014448908794084156,0.030387127348931446,0.1389603433819457,24,0.23605248930330336,67,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,6,0.5435474593931968,0.8318113638013221,36,5,0.6540085737867076,0.0012213513100157623,0.1007953916063461,0.0328022276111877,0.05017700897204998,-0.004478268249360921,0.18034630715999672,149,0.23232113691823386,481,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,7,0.8318113638013221,0.9263510254378502,45,6,0.5554550818092978,0.013877196296610338,0.29178327839042284,0.10871773114482551,0.06765228602355214,0.00650482734612963,0.23847975176077096,203,0.2927926080178446,787,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,8,0.9263510254378502,0.9770999521806668,25,3,0.4774172085322541,0.005722811712259211,0.15924292515394406,0.07471030722162653,0.05642746851962577,0.0012589731569678589,0.2594250972610487,117,0.2819482514806216,183,calibration_rows_only,0
20261017,slim_string,ptl_rf,PTL,9,0.9770999521806668,inf,17,3,0.34234042706964246,0.017775244186146504,0.30108105278638364,0.11844882461274565,0.04108265598826973,0.013750864949246946,0.1963059356125306,56,0.3135275250542243,80,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,0,-inf,0.10126182965299686,37,3,0.8889841352769396,0.007784259798734164,0.39890392971341904,0.039849499845296836,0.04075079660663746,0.005736556092774708,0.24527318890694327,400,0.2414304115564743,266,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,1,0.10126182965299686,0.2009463722397476,41,7,0.848373870061914,0.013664425999579514,0.36153234907149745,0.09889977155283598,0.04348747629316081,0.007482915205594895,0.18211492275428356,141,0.2535061130497064,679,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,2,0.2009463722397476,0.3006309148264984,26,5,0.7826795466232979,0.014725031145933256,0.3451917917795059,0.09515291820135582,0.020047001415146478,0.012106512165347142,0.16038766229466622,68,0.19947704198692442,257,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,3,0.3006309148264984,0.4003154574132492,22,6,0.8198254512134056,0.013130178651932861,0.4410113280334861,0.08302041299613344,0.0075474416647678694,0.011958415334223026,0.10710044681840289,53,0.1790606804538198,178,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,4,0.4003154574132492,0.5,49,7,0.8607823826150219,0.008721774917376643,0.3305540908137393,0.07399836140492032,0.033085768488542285,0.004767757500420869,0.13804346069273354,199,0.20241853590981115,977,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,5,0.5,0.5996845425867509,23,6,0.7510523886349967,0.04768813095999132,0.7635438663711092,0.1709699177859991,0.010351598895608246,0.047503137163716326,0.09252517151296817,40,0.2896600682845268,213,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,6,0.5996845425867509,0.6993690851735016,30,6,0.7341658043046351,0.0388583909309238,0.6676230004764837,0.1590068980888399,0.009361721768495694,0.0385842454856978,0.09924847082159374,69,0.2650983279126338,366,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,7,0.6993690851735016,0.7990536277602525,40,6,0.7259141188892203,0.037294652225338655,0.6290234801368575,0.16862349524814127,0.02270514687015039,0.03534000909391782,0.11276554220962103,126,0.29287013598948436,654,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,8,0.7990536277602525,0.8987381703470032,36,6,0.5578938561075804,0.06896062539777763,0.8080206658193682,0.22460111887306333,0.02437273790753671,0.06744910927949463,0.1556394812046854,128,0.3949754388431481,502,calibration_rows_only,0
20260907,slim_string,raw_normalized_uq,raw/native UQ,9,0.8987381703470032,inf,23,7,0.5212496741963867,0.026380257222544275,0.5091231918998376,0.12660042758580356,0.04171262962935127,0.016203188106473213,0.2043943764497051,40,0.27371432865095546,213,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,0,-inf,0.10126182965299686,35,4,0.9064512939657597,0.002268501497220423,0.18710865755098371,0.038020669230979666,0.03170458599323244,-0.00046224134049950225,0.20557059376175857,366,0.18129657621925743,229,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,1,0.10126182965299686,0.2009463722397476,28,6,0.8486130260395507,0.006838179536475761,0.26826630905321214,0.07093949971736623,0.030105050228640993,0.0015164361436339514,0.14613889793246626,112,0.19813164046155873,266,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,2,0.2009463722397476,0.3006309148264984,34,7,0.8764776255805404,0.011501937868208545,0.3373825397798006,0.09296230050489122,0.015527004322055627,0.00902738974505324,0.10518483986209397,95,0.18235569964263543,466,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,3,0.3006309148264984,0.4003154574132492,31,7,0.8502590327460393,0.017832491640504048,0.4935747044423363,0.09162202857716586,0.00823216864894416,0.016780474298732015,0.1099315597539978,79,0.1810911712091184,386,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,4,0.4003154574132492,0.5,29,7,0.8114414813957067,0.010346402958341243,0.3601980585002318,0.07317748494228801,0.039800685708554266,0.0021871989835918065,0.1846169001262337,84,0.22850334143033954,322,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,5,0.5,0.5996845425867509,28,7,0.8236380733933112,0.0395831351421964,0.639366199492365,0.15533577952580474,0.010714486796064201,0.03866818011870795,0.11656635178629499,63,0.25952435202809643,315,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,6,0.5996845425867509,0.6993690851735016,30,6,0.7576896020924149,0.020105991206346464,0.4214265370175958,0.12713588717784596,0.036434688389563145,0.014517458422157868,0.14794944529373547,65,0.26658880209369906,370,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,7,0.6993690851735016,0.7990536277602525,48,7,0.6529869392526505,0.023649829676931466,0.46196161049108503,0.12045218593359863,0.025709593594410638,0.02087094176438824,0.14398928377160183,179,0.256955833768738,949,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,8,0.7990536277602525,0.8987381703470032,29,6,0.4652487679077939,0.047812058917313396,0.6963090861264256,0.2053580987749934,0.025181288992692872,0.04502297370137946,0.14786399006308357,103,0.35402969097609027,303,calibration_rows_only,0
20260917,slim_string,raw_normalized_uq,raw/native UQ,9,0.8987381703470032,inf,35,7,0.5540835123413724,0.04304133145431561,0.64839755165303,0.16125830250630088,0.01689169120318492,0.041326366284762835,0.12824736323016436,90,0.29578145710248926,505,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,0,-inf,0.10126182965299686,28,4,0.9773112524937739,0.001446771583883245,0.15664287000100974,0.023073136453087163,0.020544009053257976,-0.0007823119559645618,0.1311026959049175,235,0.20301785320590812,143,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,1,0.10126182965299686,0.2009463722397476,48,7,0.8446294187738029,0.012517215200896825,0.37721492712830185,0.10144544337409898,0.043724935595517836,0.007201632256807228,0.15535670479758626,233,0.26163645870392455,895,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,2,0.2009463722397476,0.3006309148264984,31,6,0.9177738972929184,0.00442726780057942,0.16320301738226672,0.05809817149749204,0.01515484690976293,0.0020490355756382517,0.11683766644853655,78,0.15265301770214634,387,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,3,0.3006309148264984,0.4003154574132492,26,7,0.7912902892397417,0.03902688181465179,0.591832112524699,0.15366585895226123,0.0149246714249481,0.03700603594525032,0.12856246772025304,46,0.25093198628805324,279,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,4,0.4003154574132492,0.5,23,8,0.7958091034811896,0.00867398560753197,0.35527762437384747,0.06826696438851998,0.006689215523648937,0.0069398709230769386,0.09856464424566391,37,0.1421859739660574,216,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,5,0.5,0.5996845425867509,38,7,0.7640780805175393,0.0426847582099291,0.6264869945074141,0.169726286274842,0.018754831165442402,0.040797076350936524,0.14563274050389385,151,0.29798401837934946,552,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,6,0.5996845425867509,0.6993690851735016,43,7,0.6844047668355746,0.056818564476760806,0.671342953130881,0.19191862841345042,0.012995610016161814,0.05631487172389865,0.11270637669647364,153,0.32147640091588237,750,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,7,0.6993690851735016,0.7990536277602525,37,6,0.6521044235914881,0.04456311399272416,0.71580247936248,0.14821770788395727,0.018419893338253304,0.04324265975109798,0.13438773344319405,136,0.3062278426521331,530,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,8,0.7990536277602525,0.8987381703470032,33,6,0.5342812792730797,0.056770371131358466,0.7377260365023599,0.17760005145435273,0.010218412321036754,0.056947818304051455,0.09092113198729218,116,0.3529067376293776,412,calibration_rows_only,0
20260927,slim_string,raw_normalized_uq,raw/native UQ,9,0.8987381703470032,inf,20,5,0.5502389245309214,0.029762346133625772,0.5005897470818947,0.1320366540888203,0.012829041794647954,0.02862793449968019,0.11715930202115415,32,0.2392752216752711,158,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,0,-inf,0.10126182965299686,27,3,0.9106822687148286,0.03454878982181738,0.7100155579284397,0.10348089254234356,0.01999217789314082,0.03433972959241491,0.16386276964703164,255,0.4406307775662734,96,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,1,0.10126182965299686,0.2009463722397476,30,6,0.8929599389024808,0.008666298415027725,0.3339483799261015,0.08178261088256847,0.008525522865821675,0.007495218555921487,0.10624457303702325,97,0.15079576711229337,338,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,2,0.2009463722397476,0.3006309148264984,36,7,0.8825008537070649,0.007426543463206677,0.5091918124434783,0.06869585148598302,0.03387389818361738,0.0018317764449638785,0.15366083744917824,116,0.21462435395419904,514,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,3,0.3006309148264984,0.4003154574132492,39,7,0.7958641544362901,0.029799020936705174,0.5595065301236932,0.13905630082666576,0.012755748867969343,0.028569140087465406,0.10788237085509354,115,0.23309035336103842,626,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,4,0.4003154574132492,0.5,23,6,0.8272036790015511,0.013035917496257612,0.3153304127553477,0.10483185235129887,0.02931635593750839,0.006965651033017415,0.17460949933085126,56,0.20294199900127188,197,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,5,0.5,0.5996845425867509,38,7,0.7483235867612661,0.024411024123913664,0.4090558669341517,0.1422459287023159,0.03805761520366364,0.018899276364506425,0.20790599246349178,104,0.27420065632248997,599,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,6,0.5996845425867509,0.6993690851735016,47,7,0.7217563186779422,0.04561883483070867,0.6096840793141192,0.1835482006075084,0.027541673501955403,0.043018156435469045,0.14328471686683059,161,0.3221803710134837,920,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,7,0.6993690851735016,0.7990536277602525,25,6,0.6207511100038485,0.015545633798501062,0.4074028872768563,0.09818018375424514,0.03428367702822558,0.009050935825891601,0.16306111058816666,75,0.25810703758654197,225,calibration_rows_only,0
20261007,slim_string,raw_normalized_uq,raw/native UQ,8,0.7990536277602525,0.8987381703470032,30,6,0.5481869411370156,0.08320263746591625,0.7724228759532739,0.24842299912596255,0.010962208193794926,0.08418165803477633,0.1015673881452185,88,0.4208998455871269,347,calibration_rows_only,0
