split_seed,comparison,left_environment_id,right_environment_id,predictor,method,n_shared_perturbations,n_rows,difficulty_left_mean_risk,difficulty_right_mean_risk,difficulty_mean_risk_gap,ranking_left_spearman,ranking_right_spearman,ranking_spearman_gap,centered_confidence_mapping_gap,additive_null_mse,interaction_mse,interaction_improvement,status,matched_perturbation_control,outcomes_used_for_evaluation_only
20260927,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,slim_string,raw_normalized_uq,11,22,0.9387291288080326,0.8574052743645804,0.08132385444345225,0.3735772790141283,0.1272727272727273,0.246304551741401,0.08925707475971083,0.013436430835794922,0.01566351573802911,-0.0022270849022341882,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,8,16,0.7582531098709252,0.7704115099383082,-0.012158400067383002,0.6347419188140273,0.8143858581010162,-0.17964393928698885,0.011031307591376197,0.02144805469863707,0.02404279238695806,-0.0025947376883209876,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,u_only_rf,12,24,0.8819644762696139,0.8741699046401212,0.007794571629492708,0.18181818181818185,-0.25874125874125875,0.44055944055944063,0.043925006554271714,0.01280064946030976,0.015880371062830852,-0.003079721602521094,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,slim_string,u_only_rf,11,22,0.9387291288080326,0.8574052743645804,0.08132385444345225,0.5272727272727273,-0.13636363636363638,0.6636363636363637,0.06426409873197034,0.020686826430829967,0.022847695275342795,-0.002160868844512828,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,8,16,0.7115609026874004,0.8385393158575533,-0.1269784131701529,0.880952380952381,0.4047619047619048,0.4761904761904762,0.06931959108301074,0.004415590806436429,0.004151203124220085,0.00026438768221634476,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,ptl_rf,12,24,0.7279078690602886,0.7867865386604872,-0.05887866960019861,0.5594405594405596,0.6223776223776225,-0.06293706293706292,0.08077829934269656,0.014782586960502317,0.01535745783287485,-0.000574870872372534,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,ptl_rf,11,22,0.8808205267011686,0.7675055046049892,0.11331502209617939,0.7272727272727273,0.8454545454545455,-0.11818181818181817,0.08454144861211524,0.018336213740325805,0.020016104621837727,-0.0016798908815119217,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,8,16,0.7115609026874004,0.8385393158575533,-0.1269784131701529,0.7619047619047621,0.3571428571428572,0.4047619047619049,0.021603669567427774,0.006349344265256168,0.006149113651742871,0.000200230613513297,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,raw_normalized_uq,12,24,0.7279078690602886,0.7867865386604872,-0.05887866960019861,0.5524475524475525,0.4545454545454546,0.09790209790209792,0.104488899469621,0.02003757079569177,0.01920103006266154,0.0008365407330302248,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,raw_normalized_uq,11,22,0.8808205267011686,0.7675055046049892,0.11331502209617939,0.5454545454545455,0.5636363636363637,-0.018181818181818188,0.04973836385370245,0.022785490051974003,0.02231522880419962,0.0004702612477743822,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,8,16,0.7115609026874004,0.8385393158575533,-0.1269784131701529,0.5952380952380953,0.7619047619047621,-0.16666666666666674,0.0683524275546335,0.00533660775320212,0.004618686842973811,0.0007179209102283082,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,u_only_rf,12,24,0.7279078690602886,0.7867865386604872,-0.05887866960019861,0.2937062937062937,0.44755244755244755,-0.15384615384615385,0.11638173266435334,0.017143732790326358,0.015200990579359044,0.001942742210967315,executed,shared perturbation_label,1
20260927,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,u_only_rf,11,22,0.8808205267011686,0.7675055046049892,0.11331502209617939,0.6454545454545455,0.3181818181818182,0.3272727272727273,0.09194087691134603,0.025981334093106687,0.024861498311699235,0.0011198357814074524,executed,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,ptl_rf,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,raw_normalized_uq,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,u_only_rf,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,ptl_rf,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,raw_normalized_uq,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,u_only_rf,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,ptl_rf,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,raw_normalized_uq,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20260927,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,u_only_rf,2,4,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,ptl_rf,12,24,0.5936901939294285,0.7527804232468336,-0.15909022931740513,,,,,0.010709016641838577,0.010709016641838575,1.1214716221646936e-18,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,ptl_rf,8,16,0.6411914640283292,0.5909188392190079,0.050272624809321265,,,,,0.05770900500232629,0.05770900500232629,0.0,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,mean_matching,ptl_rf,9,18,0.7898101873673758,0.6588510400361977,0.1309591473311782,,,,,0.049472556380601544,0.04947255638060154,4.866863085379375e-18,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,12,24,0.5936901939294285,0.7527804232468336,-0.15909022931740513,,,,,0.010709016641838577,0.010709016641838575,1.1214716221646936e-18,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,raw_normalized_uq,8,16,0.6411914640283292,0.5909188392190079,0.050272624809321265,,,,,0.05770900500232629,0.05770900500232629,0.0,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,mean_matching,raw_normalized_uq,9,18,0.7898101873673758,0.6588510400361977,0.1309591473311782,,,,,0.049472556380601544,0.04947255638060154,4.866863085379375e-18,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,12,24,0.5936901939294285,0.7527804232468336,-0.15909022931740513,,,,,0.010709016641838577,0.010709016641838575,1.1214716221646936e-18,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,u_only_rf,8,16,0.6411914640283292,0.5909188392190079,0.050272624809321265,,,,,0.05770900500232629,0.05770900500232629,0.0,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,mean_matching,u_only_rf,9,18,0.7898101873673758,0.6588510400361977,0.1309591473311782,,,,,0.049472556380601544,0.04947255638060154,4.866863085379375e-18,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,12,24,0.7812558709402809,0.8619131914446831,-0.08065732050440222,0.7530659534637223,0.08056054385890983,0.6725054096048124,0.10735692135180104,0.043278618203669454,0.04251906304150787,0.0007595551621615808,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,ptl_rf,8,16,0.8651180891091413,0.8323440738025469,0.032774015306594406,-0.09523809523809526,0.04761904761904763,-0.1428571428571429,5.551115123125783e-17,0.007544651952709713,0.007596554390905209,-5.1902438195498555e-05,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,slim_string,ptl_rf,9,18,0.9249687180664803,0.8960983614754099,0.0288703565910704,0.09999999999999999,0.7999999999999999,-0.7,0.02454181483085392,0.011508144387853381,0.01166615567507658,-0.00015801128722319984,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,12,24,0.7812558709402809,0.8619131914446831,-0.08065732050440222,0.7600712181471058,0.14386053469361332,0.6162106834534924,0.12556465306219974,0.04652627830397706,0.0475694163186276,-0.001043138014650543,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,raw_normalized_uq,8,16,0.8651180891091413,0.8323440738025469,0.032774015306594406,-0.1666666666666667,0.4761904761904762,-0.6428571428571429,0.04887166781518496,0.010409901664573834,0.011929626388545554,-0.0015197247239717195,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,slim_string,raw_normalized_uq,9,18,0.9249687180664803,0.8960983614754099,0.0288703565910704,-0.18410202992625907,0.4666666666666666,-0.6507686965929257,0.0647609727852637,0.01479729129619628,0.014431225481311665,0.00036606581488461725,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,12,24,0.7812558709402809,0.8619131914446831,-0.08065732050440222,0.8161133356141735,-0.03152369107522559,0.8476370266893991,0.14440433999376373,0.03998081416457862,0.044027725048400745,-0.004046910883822125,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,u_only_rf,8,16,0.8651180891091413,0.8323440738025469,0.032774015306594406,-0.5714285714285715,0.30952380952380953,-0.880952380952381,0.0607573398213151,0.010901468703855848,0.009282345035634961,0.0016191236682208854,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,slim_string,u_only_rf,9,18,0.9249687180664803,0.8960983614754099,0.0288703565910704,0.18333333333333335,0.45,-0.26666666666666666,0.11248594417884752,0.013436783545961221,0.013088683399357506,0.0003481001466037148,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,12,24,0.6339190515565009,0.7999049754422162,-0.16598592388571531,0.4825174825174825,0.3356643356643357,0.14685314685314682,0.0824055931408212,0.01079155970673005,0.010524100420295895,0.0002674592864341589,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,ptl_rf,8,16,0.7096738438950699,0.7139126873469184,-0.00423884345184844,-0.3333333333333334,0.19047619047619052,-0.523809523809524,0.09598766600748497,0.050204478093263956,0.05324950028996622,-0.0030450221967022522,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,ptl_rf,9,18,0.8386428941388847,0.7612138619383916,0.07742903220049313,0.5833333333333334,0.8499999999999999,-0.2666666666666665,0.04972271012984393,0.02001112002248518,0.01920789010781869,0.0008032299146664921,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,12,24,0.6339190515565009,0.7999049754422162,-0.16598592388571531,0.563394252163199,0.4448343073948499,0.11855994476834913,0.043685400790902856,0.007851641574173984,0.008265533635029222,-0.0004138920608552367,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,raw_normalized_uq,8,16,0.7096738438950699,0.7139126873469184,-0.00423884345184844,0.14285714285714288,0.30952380952380953,-0.16666666666666666,0.14105121724998748,0.03781044755893598,0.04268587686645558,-0.004875429307519592,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,raw_normalized_uq,9,18,0.8386428941388847,0.7612138619383916,0.07742903220049313,0.5333333333333333,0.7113032974423645,-0.1779699641090312,0.06302727256594114,0.024918511048915768,0.03173119193046395,-0.006812680881548179,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,12,24,0.6339190515565009,0.7999049754422162,-0.16598592388571531,-0.08056054385890983,0.15384615384615385,-0.23440669770506367,0.05548816449925536,0.007726675620613123,0.007515304472709525,0.00021137114790359935,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,u_only_rf,8,16,0.7096738438950699,0.7139126873469184,-0.00423884345184844,-0.261904761904762,0.2380952380952381,-0.5000000000000001,0.20467541802940228,0.04281390277447252,0.041042463256446886,0.0017714395180256338,executed,shared perturbation_label,1
20261007,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,u_only_rf,9,18,0.8386428941388847,0.7612138619383916,0.07742903220049313,0.6333333333333333,0.6666666666666667,-0.03333333333333344,0.07796601730412384,0.022747423401651763,0.025097143438759545,-0.0023497200371077887,executed,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,ptl_rf,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,raw_normalized_uq,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,u_only_rf,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,ptl_rf,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,raw_normalized_uq,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,u_only_rf,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,ptl_rf,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,raw_normalized_uq,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261007,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,u_only_rf,0,0,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,ptl_rf,7,14,0.6234056889208466,0.6950613097170043,-0.07165562079615773,,,,,0.010896656583007652,0.010896656583007655,-2.168404344971009e-18,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,ptl_rf,13,26,0.8023697750309987,0.6699967545643986,0.13237302046660016,,,,,0.05318179172648771,0.05318179172648773,-1.5987812035805476e-17,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,mean_matching,ptl_rf,10,20,0.7772886525550712,0.6310438124904303,0.1462448400646409,,,,,0.0176417582949527,0.01764175829495271,-5.822165666247159e-18,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,raw_normalized_uq,7,14,0.6234056889208466,0.6950613097170043,-0.07165562079615773,,,,,0.010896656583007657,0.010896656583007655,5.421010862427522e-19,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,raw_normalized_uq,13,26,0.8023697750309987,0.6699967545643986,0.13237302046660016,,,,,0.05318179172648772,0.05318179172648773,-9.849559736195236e-18,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,mean_matching,raw_normalized_uq,10,20,0.7772886525550712,0.6310438124904303,0.1462448400646409,,,,,0.017641758294952712,0.01764175829495271,1.2902005852577503e-18,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,u_only_rf,7,14,0.6234056889208466,0.6950613097170043,-0.07165562079615773,,,,,0.010896656583007652,0.010896656583007655,-2.168404344971009e-18,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,u_only_rf,13,26,0.8023697750309987,0.6699967545643986,0.13237302046660016,,,,,0.05318179172648771,0.05318179172648773,-1.5987812035805476e-17,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,mean_matching,u_only_rf,10,20,0.7772886525550712,0.6310438124904303,0.1462448400646409,,,,,0.0176417582949527,0.01764175829495271,-5.822165666247159e-18,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,ptl_rf,7,14,0.813378210158065,0.9024958843018057,-0.08911767414374072,0.5357142857142858,0.39285714285714296,0.14285714285714285,0.026142692911842992,0.010675583050954424,0.014388890400342857,-0.003713307349388429,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,ptl_rf,13,26,0.9265302943921113,0.7979660269200826,0.12856426747202876,0.2802197802197803,0.43956043956043955,-0.15934065934065927,0.06271204564378867,0.026813167399235012,0.028954950104757245,-0.00214178270552223,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,slim_string,ptl_rf,10,20,0.9396032757535805,0.8006868040714192,0.13891647168216126,0.790277206784084,0.5531940447488588,0.23708316203522517,0.03375380111433028,0.011346305891639388,0.013947443333468004,-0.002601137441828619,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,raw_normalized_uq,7,14,0.813378210158065,0.9024958843018057,-0.08911767414374072,0.5405624776173354,0.8571428571428573,-0.31658037952552187,0.12228685634826902,0.01948936311214238,0.014557965524671606,0.0049313975874707774,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,raw_normalized_uq,13,26,0.9265302943921113,0.7979660269200826,0.12856426747202876,0.3933978962347216,0.3360894295701843,0.057308466664537316,0.12510538834433682,0.020981348979487998,0.02026452012416716,0.0007168288553208367,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,slim_string,raw_normalized_uq,10,20,0.9396032757535805,0.8006868040714192,0.13891647168216126,0.8267515394048879,0.5410359338752574,0.2857156055296305,0.12379596253946472,0.01648023505053602,0.015238729310614227,0.0012415057399217879,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,u_only_rf,7,14,0.813378210158065,0.9024958843018057,-0.08911767414374072,0.1785714285714286,-0.07142857142857144,0.25000000000000006,0.07504972260067791,0.017854534905933594,0.017387901250169133,0.00046663365576446144,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,u_only_rf,13,26,0.9265302943921113,0.7979660269200826,0.12856426747202876,0.26373626373626374,0.5604395604395606,-0.2967032967032968,0.11419882172124593,0.026011118121225727,0.029595257596846395,-0.0035841394756206727,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,slim_string,u_only_rf,10,20,0.9396032757535805,0.8006868040714192,0.13891647168216126,0.8267515394048879,0.4924034903808523,0.3343480490240356,0.13116483629283276,0.015477716909881738,0.01528305336559862,0.00019466354428312064,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,ptl_rf,7,14,0.6978012266040464,0.8764952798266891,-0.17869405322264265,0.25,0.14285714285714288,0.10714285714285712,0.11859005101829984,0.020983356493527453,0.017250257138856816,0.0037330993546706354,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,ptl_rf,13,26,0.8300428219149106,0.764075534997401,0.06596728691750964,-0.016483516483516484,0.7142857142857143,-0.7307692307692308,0.11504507222371817,0.022870084462646705,0.026635464621057904,-0.003765380158411209,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,ptl_rf,10,20,0.8475482374248481,0.7323205039951302,0.11522773342971793,0.8787878787878788,0.16363636363636364,0.7151515151515151,0.08288389949522276,0.010000498925282965,0.010502641562099912,-0.0005021426368169496,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,raw_normalized_uq,7,14,0.6978012266040464,0.8764952798266891,-0.17869405322264265,0.3571428571428572,0.03571428571428572,0.3214285714285715,0.08044660191263404,0.01637640642904677,0.012629851572603327,0.0037465548564434444,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,raw_normalized_uq,13,26,0.8300428219149106,0.764075534997401,0.06596728691750964,-0.14285714285714285,0.43191237558637263,-0.5747695184435155,0.15107230234522764,0.03973741250836065,0.03960649225776095,0.00013092025059970437,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,raw_normalized_uq,10,20,0.8475482374248481,0.7323205039951302,0.11522773342971793,0.7333333333333332,0.28484848484848485,0.4484848484848483,0.03778264428601618,0.013654913866535525,0.013874223720319314,-0.00021930985378378897,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,u_only_rf,7,14,0.6978012266040464,0.8764952798266891,-0.17869405322264265,0.5714285714285715,0.1785714285714286,0.3928571428571429,0.028903132015390142,0.009875274917378662,0.014952012965158459,-0.005076738047779799,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,u_only_rf,13,26,0.8300428219149106,0.764075534997401,0.06596728691750964,-0.010989010989010988,0.7307692307692307,-0.7417582417582417,0.12792193029844037,0.025695587292944428,0.030530696561670824,-0.004835109268726396,executed,shared perturbation_label,1
20261017,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,strong_linear,u_only_rf,10,20,0.8475482374248481,0.7323205039951302,0.11522773342971793,0.8424242424242423,0.06666666666666665,0.7757575757575756,0.061034216196376,0.016535056872443145,0.01423882160873149,0.00229623526371165,executed,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,ptl_rf,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,raw_normalized_uq,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,mean_matching,u_only_rf,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,ptl_rf,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,raw_normalized_uq,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,slim_string,u_only_rf,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,ptl_rf,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,raw_normalized_uq,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
20261017,tian_modality,tian_neuron_crispra,tian_neuron_crispri,strong_linear,u_only_rf,1,2,,,,,,,,,,,insufficient_shared_perturbations_for_controlled_fit,shared perturbation_label,1
