source_environment_id,target_environment_id,transfer_id,unordered_context_pair_id,metric,cell_budget_label,cell_budget_order,comparator,current_cross_estimate,current_same_context_null,current_cross_minus_null_margin,matched_cross_ab,matched_cross_ba,matched_null_source,matched_null_target,matched_cross_estimate,matched_same_context_null,matched_cross_minus_null_margin,matched_cross_evaluable_coverage,matched_null_evaluable_coverage,matched_stable_pair_coverage_cross,matched_stable_pair_coverage_null,matched_unit
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,1,kendall_distance,0.10979366463237439,0.037314734088927715,0.07247893054344667,0.1085730892182506,0.11101424004649818,0.0359779133972683,0.03865155478058713,0.10979366463237439,0.037314734088927715,0.07247893054344667,0.6045045045045045,0.6678000581226388,0.6045045045045045,0.6678000581226388,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,1,spearman_distance,0.030762416720671065,0.0041232883737627735,0.026639128346908292,0.031007650741996184,0.030517182699345946,0.004007664728727378,0.004238912018798169,0.030762416720671065,0.0041232883737627735,0.026639128346908292,0.6045045045045045,0.6678000581226388,0.6045045045045045,0.6678000581226388,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,1,top10_jaccard_distance,0.5,0.3246753246753247,0.17532467532467533,0.5,0.5,0.36363636363636365,0.2857142857142857,0.5,0.3246753246753247,0.17532467532467533,0.6045045045045045,0.6678000581226388,0.6045045045045045,0.6678000581226388,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,1,stable_pair_inversion_fraction,0.0033070619790314397,0.0,0.0033070619790314397,0.007750416952810753,0.008107088989441931,0.0,0.0,0.007928752971126342,0.0,0.007928752971126342,0.6045045045045045,0.6678000581226388,0.6045045045045045,0.6678000581226388,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,1,d_adj,0.017329240252488304,-0.005352732042387148,0.022681972294875452,0.003779908941199265,0.0015615615615615494,0.0037702218347379596,-0.004674997578223387,0.0026707352513804074,-0.00045238787174271366,0.0031231231231231213,0.6045045045045045,0.6678000581226388,0.6045045045045045,0.6678000581226388,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,2,kendall_distance,0.11453065969195006,0.0385062481836676,0.07602441150828246,0.11223481546062197,0.11682650392327815,0.03760534728276671,0.039407149084568494,0.11453065969195006,0.0385062481836676,0.07602441150828246,0.6010752688172043,0.6748038360941586,0.6010752688172043,0.6748038360941586,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,2,spearman_distance,0.032510291903081356,0.004081328179999927,0.02842896372308143,0.030960095855731617,0.034060487950431095,0.0038556755824308286,0.004306980777569025,0.032510291903081356,0.004081328179999927,0.02842896372308143,0.6010752688172043,0.6748038360941586,0.6010752688172043,0.6748038360941586,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,2,top10_jaccard_distance,0.6648351648351649,0.3246753246753247,0.34015984015984024,0.6153846153846154,0.7142857142857143,0.36363636363636365,0.2857142857142857,0.6648351648351649,0.3246753246753247,0.34015984015984024,0.6010752688172043,0.6748038360941586,0.6010752688172043,0.6748038360941586,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,2,stable_pair_inversion_fraction,0.0055781089197102125,0.0,0.0055781089197102125,0.009369024856596558,0.010075320356059864,0.0,0.0,0.009722172606328211,0.0,0.009722172606328211,0.6010752688172043,0.6748038360941586,0.6010752688172043,0.6748038360941586,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,2,d_adj,0.019900469991682435,-0.005550012749122868,0.025450482740805302,0.0016681197326358606,0.0047679938002518725,-0.006645355032451801,-0.001732054635280448,0.0032180567664438667,-0.004188704833866124,0.0074067616003099905,0.6010752688172043,0.6748038360941586,0.6010752688172043,0.6748038360941586,15 aligned seed-block vectors; 2 measurement replicates retained within each block
frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,3,kendall_distance,0.10409764603312999,0.03528044173205472,0.06881720430107527,0.10560883464109277,0.1025864574251672,0.03655913978494635,0.03400174367916309,0.10409764603312999,0.03528044173205472,0.06881720430107527,0.6054054054054054,0.6657367044463819,0.6054054054054054,0.6657367044463819,15 aligned seed-block vectors; 2 measurement replicates retained within each block
