n,mean_fidelity,median_fidelity,mean_spearman,mean_rmse,mean_true_norm,mean_pred_norm,mean_top_deg_overlap_at_50,aggregation_level,environment_id,environment_key,dataset_id,predictor,seed,split_id,split_seed,uncertainty_source,linear_embedding_source,linear_reference_release,slim_embedding_path,training_gene_space_policy,training_gene_count,evaluation_gene_space,evaluation_gene_count,uq_mean_gene_variance,uq_median_gene_variance,uq_top_effect_variance,uq_cosine_disagreement,uq_effect_norm_variance
48.0,0.6108865056033133,0.7197301055340672,0.49808249434549484,0.05431941948147837,4.605713367462158,5.0484185218811035,0.2594977211506783,environment_predictor_ensemble_mean,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,0.001004317063856314,0.00016498040268324895,0.013924485123834535,0.07732272394628507,1.3295043183201214
48.0,0.6175928250649475,0.7133824509146718,0.5041256921194303,0.05255801835610492,4.605713367462158,4.691825866699219,0.2562692483924533,environment_predictor_ensemble_mean,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,NormanWeissman2019_filtered,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33694,ptl_context_v2_intersection,8229,0.00044994612787373857,6.630237666913748e-05,0.009275091497615432,0.022760743035339665,1.0875375379653758
33.0,0.19011336201037307,0.15305449227982773,0.1462394575507163,0.09641002145862151,8.064814567565918,1.4083088636398315,0.07196719142808668,environment_predictor_ensemble_mean,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,mean_matching,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,3.833962130539531e-05,7.420361280818799e-06,0.0006477329663039765,0.04906348123285531,0.004863841720761299
33.0,0.06275864823387517,0.042483163854607806,0.03550138341110236,0.12895834052483496,8.064814567565918,7.726208686828613,0.06158438849600114,environment_predictor_ensemble_mean,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,0.012438801698226042,0.004214698352655105,0.1471801052701609,0.326837346266781,15.561286136814894
33.0,0.14403527597200705,0.07896258262936162,0.09405283403652678,0.10020747848350109,8.064814567565918,3.037869691848755,0.07328962306844114,environment_predictor_ensemble_mean,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,8749,ptl_context_v2_intersection,8229,0.0013838150948057056,0.0004952329644277121,0.021762510011283695,0.17625704512603269,2.31282671099906
20.0,0.5247130143509142,0.5416246639204805,0.4883600166486798,0.04006360609183117,3.8086037635803223,2.2152717113494873,0.12663498455626057,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,mean_matching,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,3.658244040597637e-05,1.166011700330765e-05,0.0003343630131873342,0.017079295166212094,0.04334444658426752
20.0,0.39623388493341677,0.3836692706148378,0.37516760224746337,0.04580563263853162,3.8086037635803223,2.6528613567352295,0.08343665555710947,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,0.0006012958348792411,0.0001996921574508551,0.006381776617514929,0.162928545348344,0.6170158637320398
20.0,0.5320705159988555,0.5457357382766708,0.4893290968505224,0.04028334586594149,3.8086037635803223,2.2148938179016113,0.1306227802687578,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,0.00011519016604755227,4.229406058231568e-05,0.0008345335171024558,0.045346375799597355,0.09331068872009532
38.0,0.512559547866015,0.517218117187197,0.479680532523694,0.028120944882020358,2.9444327354431152,1.5368865728378296,0.07677738403926493,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,mean_matching,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,6.958201860652178e-06,3.259397129153666e-06,1.3492620688912625e-05,0.00798424194924785,7.007806433389381e-07
38.0,0.36370120301843567,0.36289264657562453,0.3441758366900773,0.03419129563001959,2.9444327354431152,2.260265350341797,0.040494786073551614,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,0.0006734236392799168,0.0002923433949263712,0.003727354659969294,0.2000529021453991,0.5967628712253089
38.0,0.4883431125168537,0.4899972027853194,0.45803429228774273,0.028666814963522795,2.9444327354431152,1.6061590909957886,0.06968193468688842,environment_predictor_ensemble_mean,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,33538,ptl_context_v2_intersection,8229,5.773717013046548e-05,2.6894142143740402e-05,0.00014702496909991628,0.05091489361475143,0.014524249385291007
38.0,0.36034356849678123,0.3603609590546979,0.3284096676795527,0.07317404962291199,6.466360569000244,2.10548996925354,0.05908660132738158,environment_predictor_ensemble_mean,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,mean_matching,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,2.519629990985957e-05,1.0811680607813491e-05,5.8365322596212575e-05,0.015196130230418103,0.0004495208821518128
38.0,0.20565945897879678,0.17756495072869743,0.17443388475754315,0.08894275980409577,6.466360569000244,5.1463165283203125,0.04033216303738249,environment_predictor_ensemble_mean,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,slim_string,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,0.003502394721681382,0.001433427794707555,0.01569034312983957,0.2242564873500832,2.5741355963020878
38.0,0.3099025608568072,0.29925103701967914,0.2783172851787803,0.07477314395109445,6.466360569000244,2.6945953369140625,0.049915561926154595,environment_predictor_ensemble_mean,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,XuCao2023,strong_linear,ensemble_mean,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,59429,ptl_context_v2_intersection,8229,0.0005110875755003285,0.00021108234915660206,0.0021947265500684775,0.12290522458453626,0.2792976478103382
50.0,0.21348424925482373,0.22211238311521564,0.16330016256998361,0.03493881222472942,2.772001266479492,0.6993552446365356,0.07603248017839105,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,mean_matching,0,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.20299034445676123,0.2096498511596323,0.1612980173176427,0.035020171658903046,2.772001266479492,0.7667286396026611,0.08566181038772712,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,mean_matching,1,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.21242250237592106,0.2197556002383432,0.16091788002034935,0.03492062775209796,2.772001266479492,0.6785488724708557,0.0743632854565923,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,mean_matching,2,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.06972806372956561,0.040823307514760224,0.04294345375264503,0.05403552108656776,2.772001266479492,3.472618341445923,0.06250051665623318,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,slim_string,0,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.07664895347198596,0.059283576183309705,0.049454578727214385,0.05608072082456911,2.772001266479492,3.801783800125122,0.05337138944558351,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,slim_string,1,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.05921829744554377,0.043441661103533355,0.04312235659415867,0.053165775350576906,2.772001266479492,3.457509756088257,0.06485098408386442,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,slim_string,2,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.1407718613257057,0.1183925804269665,0.10067036734910392,0.036341570641812176,2.772001266479492,0.9960156083106995,0.06355943707382482,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,strong_linear,0,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.1298949523586429,0.12012049238545769,0.09077120353865326,0.03693167337291561,2.772001266479492,1.157839298248291,0.05025376975075548,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,strong_linear,1,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.13769561993647558,0.12235168609090788,0.09890897512646428,0.03600214378533759,2.772001266479492,0.9410131573677063,0.05604571190849708,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,FrangiehIzar2021_RNA,strong_linear,2,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.31276058405399243,0.36422344438780907,0.22886796611045368,0.04229124419331488,3.474837303161621,0.9746790528297424,0.11326612888357593,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,mean_matching,0,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.31549516813385864,0.37314755061201343,0.23235474318019833,0.04231078847874222,3.474837303161621,1.0744280815124512,0.10793825772943352,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,mean_matching,1,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.3136563371552428,0.37582134412721924,0.23071011940476996,0.04229801387527309,3.474837303161621,1.016312599182129,0.1105864422331192,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,mean_matching,2,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.12368168860312814,0.08726268167945186,0.08625017392993632,0.05649635553931198,3.474837303161621,3.3215525150299072,0.06649479840537481,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,slim_string,0,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.11694283007582561,0.09030866353540581,0.08447755586260262,0.060372597251295484,3.474837303161621,3.8203117847442627,0.06500525506670747,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,slim_string,1,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.11874467010300599,0.11048016079408182,0.08742331897395346,0.0579177028473006,3.474837303161621,3.374495267868042,0.06412578065334171,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,slim_string,2,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.2357959666639936,0.24376691253114552,0.1664669522169987,0.043688392654589674,3.474837303161621,1.2806243896484375,0.09375872433802611,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,strong_linear,0,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.23356613397952777,0.24667296560842528,0.16707079232221567,0.04426264820484708,3.474837303161621,1.5187277793884277,0.0866680417033421,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,strong_linear,1,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.26173935100968815,0.2656720326906777,0.18727403966409867,0.04319537566639983,3.474837303161621,1.2917062044143677,0.09970015010164283,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,strong_linear,2,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,native_post_expression_X_train_only,const-ae/linear_perturbation_prediction-Paper_publication_runner,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.29449807418495494,0.3289159980801596,0.20907581868117375,0.03593350911248648,3.015322685241699,0.9754623174667358,0.10821217167971506,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,mean_matching,0,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.29471456678422503,0.32196088596745187,0.21000850930848564,0.035934359452853094,3.015322685241699,0.9982184767723083,0.0999478684847066,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,mean_matching,1,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.2955387860666818,0.33045228215245726,0.20971383906242427,0.03594630546834726,3.015322685241699,0.9993773698806763,0.10469257510812073,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,mean_matching,2,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,not_applicable,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.13938264603368355,0.12858243184048665,0.09332366176747264,0.05155638490788509,3.015322685241699,3.2614660263061523,0.058573461922197145,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,slim_string,0,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
50.0,0.12953417360976954,0.10160355101700097,0.08274068373440362,0.05153193787199524,3.015322685241699,3.1956238746643066,0.05760252884858992,environment_predictor_seed,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,FrangiehIzar2021_RNA,slim_string,1,ptl_biological_instance_split_v1,20260917,training_bootstrap_disagreement,not_applicable,not_applicable,data/external/slim/gene_string_embeddings.v0.3.h5,native_predictor_gene_space,23712,ptl_context_v2_intersection,8229,,,,,
