source_environment_id,target_environment_id,metric_from,metric_to,state_from,state_to,n_perturbation_pairs,count,fraction,state_definition,crossfit_split
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p>q,stable_p<q,29403,3161,0.10750603679896609,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p>q,unresolved,29403,864,0.02938475665748393,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p>q,stable_p>q,29403,7706,0.2620821004659388,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p<q,stable_p<q,29403,6882,0.23405774920926437,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p<q,unresolved,29403,2060,0.07006087814168623,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p<q,stable_p>q,29403,4046,0.13760500629187497,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,unresolved,stable_p<q,29403,1923,0.06540148964391389,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,unresolved,unresolved,29403,917,0.03118729381355644,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,unresolved,stable_p>q,29403,1844,0.06271468897731523,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p>q,stable_p<q,29403,3772,0.1282862292963303,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p>q,unresolved,29403,2059,0.070026868006666,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p>q,stable_p>q,29403,5900,0.20065979661939257,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p<q,stable_p<q,29403,7419,0.2523211917151311,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p<q,unresolved,29403,2377,0.08084209094310105,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p<q,stable_p>q,29403,3627,0.12335475971839609,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,unresolved,stable_p<q,29403,960,0.03264972961942659,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,unresolved,unresolved,29403,532,0.018093391830765568,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,unresolved,stable_p>q,29403,1112,0.03781927014250246,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p>q,stable_p<q,29403,3064,0.1042070537020032,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p>q,unresolved,29403,2375,0.08077407067306057,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,delta_cosine,stable_p>q,stable_p>q,29403,7937,0.26993844165561337,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,stable_p<q,29403,5597,0.19035472570826106,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,unresolved,29403,2283,0.07764513825119886,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,stable_p>q,29403,5543,0.1885181784171683,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,stable_p<q,29403,1143,0.03887358432812978,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,unresolved,29403,464,0.01578070264938952,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,stable_p>q,29403,997,0.03390810461517532,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,stable_p<q,29403,5837,0.1985171581131177,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,unresolved,29403,2289,0.07784919906132028,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,stable_p>q,29403,5250,0.17855320885623915,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p<q,stable_p<q,29403,6106,0.2076658844335612,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p<q,unresolved,29403,2360,0.08026391864775703,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p<q,stable_p>q,29403,4545,0.15457606366697277,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,unresolved,stable_p<q,29403,1957,0.06655783423460192,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,unresolved,unresolved,29403,981,0.033363942454851546,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,unresolved,stable_p>q,29403,2297,0.07812128014148216,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p>q,stable_p<q,29403,3380,0.11495425636839779,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p>q,unresolved,29403,1943,0.06608169234431861,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,delta_cosine,stable_p>q,stable_p>q,29403,5834,0.198415127708057,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,stable_p<q,29403,6875,0.2338196782641227,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,unresolved,29403,1132,0.03849947284290719,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,stable_p>q,29403,5004,0.1701867156412611,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,stable_p<q,29403,2391,0.08131823283338435,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,unresolved,29403,399,0.013570043873074176,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,stable_p>q,29403,2445,0.08315478012447709,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,stable_p<q,29403,4242,0.14427099275584124,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,unresolved,29403,864,0.02938475665748393,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,stable_p>q,29403,6051,0.2057953270074482,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,stable_p<q,stable_p<q,29403,8249,0.280549603781927,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,stable_p<q,unresolved,29403,1010,0.03435023637043839,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,stable_p<q,stable_p>q,29403,3747,0.1274359759208244,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,unresolved,stable_p<q,29403,2105,0.07159133421759685,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,unresolved,unresolved,29403,441,0.01499846954392409,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,unresolved,stable_p>q,29403,2114,0.07189742543277897,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,stable_p>q,stable_p<q,29403,3236,0.1100567969254838,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,stable_p>q,unresolved,29403,808,0.027480189096350714,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,systema_centroid_accuracy,stable_p>q,stable_p>q,29403,7693,0.2616399687106758,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,stable_p<q,stable_p<q,29403,7941,0.2700744821956943,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,stable_p<q,unresolved,29403,2122,0.07216950651294085,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,stable_p<q,stable_p>q,29403,2943,0.10009182736455463,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,unresolved,stable_p<q,29403,2144,0.07291772948338605,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,unresolved,unresolved,29403,905,0.03077917219331361,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,unresolved,stable_p>q,29403,1611,0.05479032751760025,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,stable_p>q,stable_p<q,29403,3642,0.12386491174369962,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,stable_p>q,unresolved,29403,2060,0.07006087814168623,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,absolute_effect_rank_agreement,stable_p>q,stable_p>q,29403,6035,0.20525116484712444,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,stable_p<q,stable_p<q,29403,8852,0.3010577151991293,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,stable_p<q,unresolved,29403,2041,0.06941468557630173,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,stable_p<q,stable_p>q,29403,2522,0.08577356052103527,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,unresolved,stable_p<q,29403,1101,0.03744515865727987,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,unresolved,unresolved,29403,563,0.019147706016392884,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,unresolved,stable_p>q,29403,958,0.03258170934938612,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,stable_p>q,stable_p<q,29403,3429,0.11662075298438934,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,stable_p>q,unresolved,29403,2047,0.06961874638642315,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,delta_cosine,stable_p>q,stable_p>q,29403,7890,0.26833996530966225,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,stable_p<q,29403,6898,0.23460191136958813,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,unresolved,29403,2382,0.08101214161820222,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p<q,stable_p>q,29403,4135,0.14063190830867597,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,stable_p<q,29403,1218,0.04142434445464749,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,unresolved,29403,512,0.017413189130360846,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,unresolved,stable_p>q,29403,892,0.03033704043805054,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,stable_p<q,29403,5611,0.19083086759854437,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,unresolved,29403,2193,0.07458422609937762,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,absolute_effect_rank_agreement,stable_p>q,stable_p>q,29403,5562,0.1891643709825528,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,stable_p<q,stable_p<q,29403,7985,0.2715709281365847,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,stable_p<q,unresolved,29403,1945,0.06614971261435908,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,stable_p<q,stable_p>q,29403,3062,0.10413903343196272,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,unresolved,stable_p<q,29403,2204,0.07495833758460022,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,unresolved,unresolved,29403,970,0.03298983096962895,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,unresolved,stable_p>q,29403,1973,0.06710199639492569,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,stable_p>q,stable_p<q,29403,3193,0.10859436111961364,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,stable_p>q,unresolved,29403,1736,0.05904159439512975,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,delta_cosine,stable_p>q,stable_p>q,29403,6335,0.21545420535319526,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,stable_p<q,29403,6844,0.23276536407849538,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,unresolved,29403,1057,0.03594871271638948,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p<q,stable_p>q,29403,5091,0.17314559738802163,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,stable_p<q,29403,2373,0.0807060504030201,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,unresolved,29403,408,0.013876135088256301,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,unresolved,stable_p>q,29403,2366,0.08046797945787845,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,stable_p<q,29403,4373,0.14872632044349215,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,unresolved,29403,794,0.02700404720606741,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,systema_centroid_accuracy,stable_p>q,stable_p>q,29403,6097,0.20735979321837908,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p<q,stable_p<q,29403,10156,0.34540693126551714,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p<q,unresolved,29403,1317,0.044791347821650854,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p<q,stable_p>q,29403,4798,0.16318062782709247,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,unresolved,stable_p<q,29403,1481,0.05036900996496956,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,unresolved,unresolved,29403,364,0.012379689147365916,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,unresolved,stable_p>q,29403,2022,0.06876849301091725,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p>q,stable_p<q,29403,2016,0.06856443220079583,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p>q,unresolved,29403,575,0.019555827636635718,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,systema_centroid_accuracy,stable_p>q,stable_p>q,29403,6674,0.22698364112505526,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p<q,stable_p<q,29403,8457,0.2876237118661361,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p<q,unresolved,29403,2036,0.06924463490120056,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,stable_p<q,stable_p>q,29403,5778,0.19651056014692378,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,unresolved,stable_p<q,29403,1569,0.05336190184675033,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,absolute_effect_rank_agreement,unresolved,unresolved,29403,549,0.01867156412610958,tie-aware Beta posterior over source discovery and target validation pairwise risks,15_seed_discovery_15_seed_validation
