dataset,evidence_tier,source_environment_id,left_target_environment_id,right_target_environment_id,predictor,regime,metric,cell_budget,cell_budget_label,label_universe,n,observed_D,observed_D_ci_low,observed_D_ci_high,measurement_identifiable,measurement_identifiable_ci_low,measurement_identifiable_ci_high,joint_identifiable,joint_identifiable_ci_low,joint_identifiable_ci_high,stable_fraction_both,stable_inversion_fraction,top_k_retention,normalized_regret,excess_regret,checksums,provenance,status
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,80,80,fixed matched universe at cell budget,208.0,0.2844922891118543,0.2820937074197944,0.2870247661959618,0.0148318468970642,0.0121490229778273,0.0175634832156571,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,1000000000,full,fixed matched universe at cell budget,243.0,0.2879358891054797,0.2857046422640963,0.2900259909031837,0.0448379178398671,0.0421770991264168,0.0474880875027073,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,delta_cosine,full,full,canonical matched perturbation universe,,0.3039456810329151,0.2636611202036734,0.3404887252227677,0.0876888888888888,0.0571894889979996,0.1209369885433714,0.0012751773049645,-0.0432464993635206,0.0436099745408255,0.7655937443171486,0.1782422802850356,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,10,10,fixed matched universe at cell budget,243.0,0.4977502295684113,0.4899486163543403,0.5060442811957963,0.036510446779807,0.0219822807196544,0.0521804464397056,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,160,160,fixed matched universe at cell budget,139.0,0.4152834254335663,0.4076872415111389,0.4223978208737358,0.0927675251103464,0.0872081465262572,0.0985440343377471,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,20,20,fixed matched universe at cell budget,235.0,0.4754318967084925,0.4686091107474086,0.4818310905013032,0.027650481905801,0.0194682366490877,0.0353744014063162,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,40,40,fixed matched universe at cell budget,226.0,0.4047171419206818,0.3923388725008193,0.4167993772533596,0.0360098328416912,0.0279299246148803,0.0449361848574238,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,80,80,fixed matched universe at cell budget,208.0,0.3775950699863743,0.3683907004830918,0.3872128158677071,0.0518557227796358,0.0434585965564226,0.0602309782608695,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,1000000000,full,fixed matched universe at cell budget,243.0,0.3581329867879575,0.3550243664717348,0.360898310591293,0.1162118258609486,0.111376795899213,0.1207318966139628,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,systema_centroid_accuracy,full,full,canonical matched perturbation universe,,0.1174283824331696,0.0965784688125113,0.1409549463538825,0.0386191080196399,0.0207671849427168,0.0598517912347699,0.0362533551554828,0.0184576741225677,0.0574947717766866,0.922349518094199,0.0549290220820189,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,10,10,fixed matched universe at cell budget,243.0,0.462346812683513,0.4591087360700155,0.4653678054393542,0.0224223151832579,0.0158510611162126,0.0288646991803557,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,160,160,fixed matched universe at cell budget,139.0,0.3264640461543808,0.3234580596392451,0.3296176537031244,0.0558335939943697,0.0512237166788308,0.0607454471205644,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,20,20,fixed matched universe at cell budget,235.0,0.4204494756622416,0.4180120324907559,0.4231647117657756,0.0230778323331514,0.019274746923683,0.0269107716554525,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,40,40,fixed matched universe at cell budget,226.0,0.3677187807276303,0.3648504424778762,0.3705680760406424,0.0211884627990822,0.0171759259259259,0.0254259095378564,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,80,80,fixed matched universe at cell budget,208.0,0.3524220395144308,0.3469763215347455,0.3580259816672861,0.0437991607828564,0.037453606930509,0.0504089248110987,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,1000000000,full,fixed matched universe at cell budget,243.0,0.1660674319543715,0.1647352176738141,0.1674395350516208,0.0411269944408345,0.0392821817919283,0.0430046567034871,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,absolute_effect_rank_agreement,full,full,canonical matched perturbation universe,,0.3225559071729958,0.2876881749266967,0.3568654795108346,0.0730548880783808,0.0415647572051777,0.1055647929628834,0.0064366015876421,-0.0387005649717513,0.0481350121576199,0.7194092827004219,0.1724737810030319,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,10,10,fixed matched universe at cell budget,243.0,0.3024646011177997,0.2993745252751987,0.305353336961081,0.0049847521227992,0.0026408019589837,0.0076237968914736,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,160,160,fixed matched universe at cell budget,186.0,0.3374726339242467,0.3335529884723432,0.3416090768187543,0.0283057250799186,0.0245263489295747,0.0319491911266104,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,20,20,fixed matched universe at cell budget,237.0,0.3202418412834633,0.3160453169324655,0.3242419366373452,0.0061771436744618,0.0030505494767455,0.0090485172471334,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,40,40,fixed matched universe at cell budget,225.0,0.3199021164021164,0.3171656746031746,0.3227423280423279,0.0095939153439153,0.0053916005291005,0.0137454034391534,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,80,80,fixed matched universe at cell budget,209.0,0.3324638081217028,0.3268807891669734,0.3380578303275672,0.0165033431480799,0.0111933735124524,0.0215895288921604,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,1000000000,full,fixed matched universe at cell budget,243.0,0.2986174283445237,0.2960129232546385,0.3013471951483646,0.0698072341347195,0.0667451808533679,0.0730528481698072,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,delta_cosine,full,full,canonical matched perturbation universe,,0.3651433705213474,0.3307198920117285,0.4027126689551597,0.1426655134806551,0.1067318350854608,0.179900593577916,0.111717558821426,0.07396347350354,0.1495887863834656,0.74565543874705,0.283220639716108,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,10,10,fixed matched universe at cell budget,243.0,0.4700200659796619,0.4646722556655216,0.475015446269655,0.0275929893775011,0.0217256459091475,0.0330819134101962,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,160,160,fixed matched universe at cell budget,186.0,0.4470996803254868,0.4431723820594789,0.4510995350188899,0.1229545674706964,0.1178875811295165,0.1282159256030223,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,20,20,fixed matched universe at cell budget,237.0,0.4576771794321676,0.4521757670027891,0.4641394610121814,0.0437209468640492,0.0359777944647071,0.0513672256788004,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,40,40,fixed matched universe at cell budget,225.0,0.4467566137566137,0.4418306547619047,0.4523945436507936,0.0542109788359788,0.0461941798941798,0.0624088955026454,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,80,80,fixed matched universe at cell budget,209.0,0.4437515335541651,0.4352371258127837,0.4523338394062078,0.1009508035823824,0.0917045454545454,0.1106263035210403,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,delta_cosine,1000000000,full,fixed matched universe at cell budget,243.0,0.3732365894159265,0.3707309941520467,0.3759080571799869,0.1496606743195437,0.1449491011479315,0.1544379467186484,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,canonical_fullsize_claim_lock,systema_centroid_accuracy,full,full,canonical matched perturbation universe,,0.0938483739183294,0.081025173424873,0.1092583404848744,0.0225911151040549,0.0138111903740256,0.0322538975899306,0.0179735437674318,0.00899932060359,0.0275783540728026,0.9308445970106558,0.0352642901044867,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,10,10,fixed matched universe at cell budget,243.0,0.4441819995692049,0.441923599065855,0.4468931741659013,0.0077151991293405,0.0046239187611241,0.0105810631568207,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,160,160,fixed matched universe at cell budget,186.0,0.3019742322968129,0.2989568923762472,0.3052419597016371,0.0344105395718298,0.0288835125448028,0.0398643562917756,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,20,20,fixed matched universe at cell budget,237.0,0.3954447662637965,0.3919685808958497,0.3989347928436912,0.007433729051944,0.0006460225511931,0.0137236286919831,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,40,40,fixed matched universe at cell budget,225.0,0.3535849867724868,0.349201884920635,0.3578739914021164,0.0031888227513227,-0.0018258101851851,0.0076805886243386,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,80,80,fixed matched universe at cell budget,209.0,0.328842319960741,0.324296443687891,0.333592273954116,0.0180959391485707,0.014772669764446,0.0213160195068089,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,1000000000,full,fixed matched universe at cell budget,243.0,0.1296422640964551,0.1288859107645656,0.1304167569128582,0.0268265829182008,0.0254367915673958,0.0281551873510937,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,canonical_fullsize_claim_lock,absolute_effect_rank_agreement,full,full,canonical matched perturbation universe,,0.3459032959172444,0.3128613220351418,0.3804001137155644,0.0860169839697736,0.0548026484721763,0.1229265250724478,0.0265385486592568,-0.0126928120758593,0.0682637284032133,0.7031290121418877,0.2024728714524207,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,10,10,fixed matched universe at cell budget,243.0,0.315805643415071,0.3139938384972054,0.3175849686539922,-7.48222970445154e-05,-0.0047652733848019,0.0046850944914917,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,160,160,fixed matched universe at cell budget,139.0,0.3832968407882389,0.3768288847183123,0.3894943175894067,0.055870086539464,0.0493541688388419,0.0626701247697494,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,20,20,fixed matched universe at cell budget,234.0,0.3342650673122776,0.3294460034481494,0.3394214262132717,0.0150887103676803,0.0112397442011175,0.0189542447696954,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,40,40,fixed matched universe at cell budget,223.0,0.3285581545671231,0.3256915996714203,0.3316657913518899,0.0140481288463351,0.0103125547071735,0.0179668457695363,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,80,80,fixed matched universe at cell budget,207.0,0.3560738239294592,0.3505913965886527,0.3616020590028611,0.0370847208542438,0.0321825508497099,0.0420141331707393,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,absolute_effect_rank_agreement,1000000000,full,fixed matched universe at cell budget,243.0,0.319500397083243,0.3173236589415926,0.3220059923471229,0.0793119630351599,0.0772254710851201,0.0813051404230741,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,canonical_fullsize_claim_lock,delta_cosine,full,full,canonical matched perturbation universe,,0.374313909981292,0.3386169803015297,0.4119295880561974,0.1313577454972305,0.091263618355893,0.1727596199699203,0.1028366806059939,0.0628702633799199,0.1450435145445875,0.7259821723341037,0.2851801323834066,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,delta_cosine,10,10,fixed matched universe at cell budget,243.0,0.481134578104275,0.4749166751692004,0.4869652189685859,0.028107676087474,0.0202220578399029,0.0355736092688954,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,delta_cosine,160,160,fixed matched universe at cell budget,139.0,0.4460796580127202,0.439256855385257,0.4522695756438327,0.1057362805407847,0.0972090153963785,0.1136072880825774,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,delta_cosine,20,20,fixed matched universe at cell budget,234.0,0.465074037391634,0.4606730616387269,0.4691393382487804,0.0446443637430761,0.0382045473998263,0.0511422606165095,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,delta_cosine,40,40,fixed matched universe at cell budget,223.0,0.4476952288611481,0.4427658600304341,0.4525867571607482,0.0606451743223043,0.0542294536689155,0.067657388330034,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,delta_cosine,80,80,fixed matched universe at cell budget,207.0,0.4489736253771712,0.4442653956193424,0.4540673514375498,0.1012937166799556,0.0942397557963197,0.1089218767099729,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,delta_cosine,1000000000,full,fixed matched universe at cell budget,243.0,0.3883113132625802,0.3854445527398744,0.3910479387769836,0.1439715544004043,0.1392751425889827,0.1480956248646307,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,canonical_fullsize_claim_lock,systema_centroid_accuracy,full,full,canonical matched perturbation universe,,0.1239194912145555,0.1015546476651626,0.1490684952863064,0.0452794926818531,0.0265654231319467,0.0674344759913429,0.0421326758005942,0.0232461208319577,0.0650847364366677,0.9233337001577344,0.0642803225934607,,,,aa33460ca8676e29ab32822c2ff04e01191579abc860952c5d91eb442cbb74ee,artifacts/manifests/formal_v2_claim_lock_measurement_fullsize_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,10,10,fixed matched universe at cell budget,243.0,0.4432260313573444,0.4400475858472492,0.4466454386740582,0.01390759446315,0.008913007742974,0.0188088091918058,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
FrangiehIzar2021_RNA,2,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,source_frozen_ensemble,measurement_depth,systema_centroid_accuracy,160,160,fixed matched universe at cell budget,139.0,0.356569526987106,0.3508479303513711,0.3621700031279324,0.0669716400792409,0.0611826191220936,0.0728886456052549,,,,0.0,,,,,e9e6cabf345321ca704edf6a52870bd53216306ee5d4fa98aca39e6423a20d59,artifacts/manifests/reliability_transport_measurement_depth_summary.csv,available
