dataset,evidence_tier,source_environment_id,target_environment_id,left_target_environment_id,right_target_environment_id,predictor,predictor_regime,metric,estimand,observed_value,observed_value_ci_low,observed_value_ci_high,observed_D,observed_D_ci_low,observed_D_ci_high,measurement_identifiable,measurement_identifiable_ci_low,measurement_identifiable_ci_high,joint_identifiable,joint_identifiable_ci_low,joint_identifiable_ci_high,stable_fraction_both,status,availability,provenance
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.02005315962616614,-0.08025347838203792,0.033112495387367914,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.00950424312680862,-0.034132472771818384,0.021210298764234296,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.03066349222019412,-0.00524787231972244,0.07104514401413879,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.01876838680538304,0.00684432367617886,0.0386464917848502,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.00815577522046188,-0.013850081574624959,0.02436650535855196,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.02019783975290504,0.0132175785466755,0.030826020452374956,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.00280486821904428,-0.01157197026674562,0.008532280518976457,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0006582174255798396,-0.03201443907178108,0.010942325569906259,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.00870282863570766,-0.0426357698183343,0.05697086264969773,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0004073050100054808,-0.01454197367669992,0.024190572452845796,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.01964777168025712,-0.0057581621527241205,0.045420720620677195,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.00596022015544776,-0.012017952056212,0.0210697515572921,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.01338535357743156,-0.013097363298993001,0.030624793354068716,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.00990126153942326,-0.02531779420547746,0.005251200891339219,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.022707605037799238,-0.06833092296045169,-0.0011793605591019808,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.010784423128017081,-0.0371185404327867,0.020618994552217457,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.02938331221898564,-0.0077077195168102,0.07093628722630226,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.00156436340725536,-0.01649994111870744,0.011394812618192699,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0121769749921765,-0.032727973247807,0.008415988862063918,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.01148968344570318,-0.00439625741301174,0.030612907280598654,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0115130245262462,-0.022096338931817578,0.008809894188994498,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.01356152824186872,0.00656596706793926,0.02078446406933436,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.02292257430315624,-0.0009419485358057402,0.06413211525446502,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.012407412122867879,-0.04905511003888824,0.009448938736028038,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0068330545473837614,-0.03526770296590566,0.04014436599129299,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.024756108590436685,-0.10533281783164913,0.020637830214453996,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.017330975168452924,-0.08178520530417566,0.012338464024058438,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.02226059196609168,-0.099529553794943,0.022155090714415817,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.010203778940744979,-0.08612663739619865,0.025200705817819177,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.02382986715968912,-0.04059702287800348,-0.01276857657414166,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.01633786818731358,-0.02083879918929556,0.066745944561327,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.022483306145722783,0.0019798924545304597,0.04188307111740472,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0118706945608016,-0.00438338896486494,0.02779535490755146,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.01433855040718266,-0.03925287051579904,0.04470515896628476,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.00866415756476678,-0.04734397476082578,0.006849486257333579,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.023531002393727123,-0.08637639090270233,0.00915148382695466,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01416995633243964,-0.08191897362059207,0.021285198534884378,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01383436920043028,-0.040588477413960475,0.012148896224735436,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.00540609746982136,-0.01929737242701286,0.028493074192970917,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.007886468841254901,-0.02726220353400782,0.010674686148638738,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0004613354192711399,-0.01436024766517044,0.026025468635587395,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0038225855327144813,-0.033984452983777,0.01149445883291384,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.00823422749263234,-0.01985218738647196,0.03119480054133374,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.007821996746609942,-0.04645045294966018,0.06352212544409704,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.020628340244985922,-0.06736723004245337,0.020345790235894896,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.024276109726687017,0.0064539405883458,0.039005310447335316,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.013663498141765878,-0.0159660920753565,0.035546002749088534,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.011554965723369939,-0.03010512434176716,0.044921072147878396,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.011447742248579479,-0.0493699466878702,0.011457269685163078,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01591751561303724,-0.03042009190419432,0.0068081855257450955,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,env__v~xucao2023__v~hek293__v~rna__v~baseline,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.006556469551749819,-0.03603374213672564,0.028414079289694114,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0176489194371379,-0.04411511983423942,0.00035121139265442,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,0.0015915472331137798,-0.02859832659289856,0.030611672443611238,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,raw_scalar_uq,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.01364400251536752,-0.0474095507228559,0.009827860958919458,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
multi_dataset_transfer_surface,2,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,,u_only_rf,descriptive_observed_transfer_matrix,excess_aurc_gain,descriptive_transfer_gain_not_claim_lock,-0.0062188690933837,-0.02386193819538244,0.016502960480153296,,,,,,,,,,,available,tier2_broad_observed_transfer_surface,artifacts/manifests/formal_v2_environment_transfer_matrix_all_splits.csv
