source_environment_id,target_environment_id,source_target_orientation,left_target_environment_id,right_target_environment_id,metric,split_seed,cell_budget,cell_budget_label,cell_budget_order,universe_mode,decision_budget_fraction,k,n_items,retention,selected_target_risk,oracle_target_risk,random_target_risk,regret,normalized_regret,boundary_inversion,boundary_inversion_lower_bound,boundary_bound_holds,measurement_floor_regret,joint_floor_regret,excess_regret,joint_excess_regret,measurement_floor_status,joint_floor_status
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260929,10,10,1,matched_fixed,0.1,13,139,0.2692307692307693,0.6974455843291286,0.682214561575901,0.7189522751333753,0.01523102275322763,0.4139877159549823,0.1945970695970696,0.055860805860805864,True,0.012907028632118955,0.012081934051684529,0.0023239941211086745,0.003149088701543101,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260929,10,10,1,matched_fixed,0.2,27,139,0.48148148148148145,0.6980651310548694,0.6883245334105759,0.7189522751333753,0.009740597644293525,0.31729651795116365,0.171875,0.0667989417989418,True,0.009772143287709978,0.010177191334600861,-3.154564341645294e-05,-0.00043659369030733634,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260929,10,10,1,matched_fixed,0.5,69,139,0.8152173913043479,0.7031614258931069,0.6996849541139185,0.7189522751333753,0.003476471779188306,0.18174236314671316,0.10300207039337474,0.03524844720496894,True,0.004964605987365922,0.006308542258859147,-0.001488134208177616,-0.002832070479670841,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260930,10,10,1,matched_fixed,0.05,6,139,0.08333333333333333,0.7070162374139916,0.6808178245767944,0.7226687707890138,0.026198412837197205,0.6260634283027673,0.27537593984962405,0.03822055137844611,True,0.022197886945563572,0.018288007208713538,0.004000525891633633,0.007910405628483667,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260930,10,10,1,matched_fixed,0.1,13,139,0.3269230769230769,0.7024648980878102,0.6876648482737578,0.7226687707890138,0.014800049814052363,0.420896806031555,0.19230769230769232,0.046855921855921856,True,0.014395198774097007,0.014418269323977832,0.0004048510399553562,0.00038178049007453127,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260930,10,10,1,matched_fixed,0.2,27,139,0.5092592592592593,0.7023852361112772,0.6932837546037193,0.7226687707890138,0.009101481507557935,0.30904920745909775,0.15104166666666666,0.05927579365079365,True,0.010383401055396868,0.010359684574617464,-0.0012819195478389334,-0.0012582030670595292,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260930,10,10,1,matched_fixed,0.5,69,139,0.7717391304347826,0.7087557178466013,0.704758869666361,0.7226687707890138,0.003996848180240209,0.2233725506758396,0.13178053830227743,0.051397515527950306,True,0.005771586421731589,0.007195443183718205,-0.0017747382414913804,-0.003198595003477996,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260931,10,10,1,matched_fixed,0.05,6,139,0.041666666666666664,0.6955680559391393,0.674089043851811,0.7142033448378311,0.021479012087328192,0.5352759651781462,0.24436090225563906,0.041666666666666664,True,0.014681252773946885,0.016927677128009255,0.0067977593133813075,0.004551334959318937,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260931,10,10,1,matched_fixed,0.1,13,139,0.13461538461538464,0.6960117048683189,0.6777098143588667,0.7142033448378311,0.018301890509452218,0.5016888707620715,0.23565323565323565,0.07799145299145299,True,0.011461132407712571,0.013941375472692263,0.006840758101739647,0.004360515036759955,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260931,10,10,1,matched_fixed,0.2,27,139,0.4259259259259259,0.6952355884936396,0.6826343023946446,0.7142033448378311,0.012601286098995024,0.39906013706924837,0.19403108465608468,0.08052248677248677,True,0.011415315183516905,0.009952498255665583,0.0011859709154781184,0.0026487878433294407,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260931,10,10,1,matched_fixed,0.5,69,139,0.7753623188405797,0.7000886265160833,0.694990444328564,0.7142033448378311,0.005098182187519229,0.26532735236830834,0.14787784679089028,0.05124223602484472,True,0.005764624688819775,0.007079158273006229,-0.0006664425013005459,-0.001980976085487,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260932,10,10,1,matched_fixed,0.05,6,139,0.08333333333333333,0.7062244745774102,0.6815370950193586,0.7236492973811582,0.024687379558051642,0.5863936640926188,0.24404761904761907,0.03884711779448621,True,0.01681127590148568,0.01770291089356911,0.007876103656565964,0.006984468664482532,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260932,10,10,1,matched_fixed,0.1,13,139,0.09615384615384616,0.7061499256444675,0.6865115137092108,0.7236492973811582,0.019638411935256672,0.5293017972375883,0.2316849816849817,0.08501221001221002,True,0.015427164042167929,0.014193318212343401,0.004211247893088743,0.005445093722913271,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260932,10,10,1,matched_fixed,0.2,27,139,0.42592592592592593,0.7049147215015533,0.6927534985358978,0.7236492973811582,0.01216122296565561,0.3951165668250744,0.18535052910052913,0.08019179894179894,True,0.010584023342646076,0.009665978150093568,0.0015771996230095342,0.002495244815562042,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260932,10,10,1,matched_fixed,0.5,69,139,0.8115942028985508,0.7091976856205793,0.7050082073870632,0.7236492973811582,0.00418947823351612,0.2247899835697753,0.12360248447204969,0.03633540372670807,True,0.0020498185000683566,0.006314994757008282,0.002139659733447763,-0.002125516523492162,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260933,10,10,1,matched_fixed,0.05,6,139,0.125,0.6963111438454145,0.6763397349113838,0.7185179359830132,0.019971408934030627,0.4736439231778476,0.20708020050125311,0.03477443609022556,True,0.014227247458365677,0.01596543732491944,0.0057441614756649495,0.004005971609111186,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260933,10,10,1,matched_fixed,0.1,13,139,0.2692307692307693,0.694916355611805,0.6814441954349629,0.7185179359830132,0.01347216017684208,0.3633401125898911,0.17322954822954822,0.05708180708180709,True,0.012039866881431993,0.013508251176344318,0.0014322932954100864,-3.6090999502238694e-05,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260933,10,10,1,matched_fixed,0.2,27,139,0.45370370370370366,0.6975322698623345,0.6867401920643643,0.7185179359830132,0.01079207779797009,0.3396211221965083,0.17179232804232805,0.07250330687830688,True,0.011976715909802427,0.011614857205130998,-0.0011846381118323368,-0.0008227794071609083,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260933,10,10,1,matched_fixed,0.5,69,139,0.8152173913043478,0.7027076831286354,0.6985131629311596,0.7185179359830132,0.004194520197475682,0.21153630947827928,0.11459627329192547,0.03566252587991719,True,0.0040496084517644415,0.006533460279924496,0.00014491174571124033,-0.0023389400824488146,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260934,10,10,1,matched_fixed,0.05,6,139,0.20833333333333331,0.6997535677454033,0.6818189761989133,0.7243130801473125,0.017934591546489992,0.421493332754082,0.14849624060150377,0.02913533834586466,True,0.02804974684575623,0.02100631382968723,-0.010115155299266237,-0.003071722283197239,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260934,10,10,1,matched_fixed,0.1,13,139,0.2884615384615385,0.7009512009801357,0.6881430128698129,0.7243130801473125,0.012808188110322805,0.3518634429284862,0.14575702075702077,0.052350427350427345,True,0.02009602032799951,0.016514482973894972,-0.007287832217676704,-0.0037062948635721675,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260934,10,10,1,matched_fixed,0.2,27,139,0.5277777777777778,0.7040313504175164,0.6947555454280583,0.7243130801473125,0.009275804989458236,0.30994171686670596,0.13913690476190477,0.054646164021164026,True,0.012412694142746983,0.01133171715283973,-0.0031368891532887466,-0.002055912163381494,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260934,10,10,1,matched_fixed,0.5,69,139,0.7753623188405796,0.710459920602666,0.7064858336845227,0.7243130801473125,0.003974086918143438,0.22242358971268517,0.12650103519668737,0.05082815734989648,True,0.004061632489214706,0.006739029032694296,-8.754557107126804e-05,-0.0027649421145508578,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260935,10,10,1,matched_fixed,0.05,6,139,0.08333333333333333,0.702695416193729,0.6795739950559709,0.7219597831968391,0.02312142113775803,0.5460627350457397,0.218671679197995,0.03822055137844611,True,0.02165961599566618,0.01955586475460382,0.0014618051420918488,0.0035655563831542107,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260935,10,10,1,matched_fixed,0.1,13,139,0.3076923076923077,0.7011870305466759,0.6861368221136557,0.7219597831968391,0.015050208433020268,0.4181133289745672,0.1858974358974359,0.05036630036630037,True,0.01519288502074112,0.015061903665781437,-0.00014267658772085245,-1.169523276116878e-05,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260935,10,10,1,matched_fixed,0.2,27,139,0.5092592592592593,0.703299553991792,0.692155508816916,0.7219597831968391,0.01114404517487591,0.37422801780150255,0.1868386243386243,0.05911044973544974,True,0.009890193903199063,0.010280359540934902,0.001253851271676848,0.0008636856339410085,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260935,10,10,1,matched_fixed,0.5,69,139,0.7826086956521738,0.7075737200723475,0.7037484407004888,0.7219597831968391,0.0038252793718588085,0.21168593566066266,0.12292960662525879,0.04710144927536231,True,0.004454545549676614,0.00669197726875936,-0.0006292661778178055,-0.0028666978969005517,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260936,10,10,1,matched_fixed,0.05,6,139,0.0,0.6941297769720411,0.6720849940576388,0.7152407892984542,0.022044782914402344,0.5112091479225269,0.21773182957393483,0.045112781954887216,True,0.020240287943198543,0.016316414049679435,0.0018044949712038016,0.005728368864722909,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260936,10,10,1,matched_fixed,0.1,13,139,0.15384615384615385,0.6961834262232927,0.6770434467567945,0.7152407892984542,0.019139979466498147,0.5020884939714543,0.23412698412698413,0.07509157509157509,True,0.014849313443373036,0.013276584626377234,0.0042906660231251115,0.005863394840120913,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260936,10,10,1,matched_fixed,0.2,27,139,0.41666666666666663,0.6964046616829309,0.6827652911206101,0.7152407892984542,0.013639370562320896,0.4203786928893929,0.20924272486772488,0.08325066137566138,True,0.009642755710021711,0.009995403770659168,0.003996614852299185,0.0036439667916617277,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260936,10,10,1,matched_fixed,0.5,69,139,0.7971014492753623,0.6995419500202105,0.6952725576966368,0.7152407892984542,0.004269392323573651,0.21498764320376282,0.1225672877846791,0.04130434782608696,True,0.0037139204970813577,0.007300260964086621,0.0005554718264922931,-0.00303086864051297,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260937,10,10,1,matched_fixed,0.05,6,139,0.0,0.7011922723911925,0.6744579638278448,0.7176190957706718,0.026734308563347714,0.6209280188754212,0.27036340852130325,0.045112781954887216,True,0.021413272833653962,0.024274991225442705,0.005321035729693752,0.0024593173379050086,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260937,10,10,1,matched_fixed,0.1,13,139,0.15384615384615385,0.6995134516279726,0.6799079376043553,0.7176190957706718,0.019605514023617182,0.519555650137489,0.23458485958485958,0.07417582417582418,True,0.017942168360485067,0.01794458542569296,0.0016633456631321153,0.001660928597924223,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260937,10,10,1,matched_fixed,0.2,27,139,0.38888888888888884,0.698417970708796,0.6861221796835906,0.7176190957706718,0.012295791025205394,0.390224077999588,0.1861772486772487,0.09027777777777778,True,0.011481646600667639,0.012438228380836162,0.0008141444245377549,-0.00014243735563076836,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20260937,10,10,1,matched_fixed,0.5,69,139,0.8369565217391305,0.7023564899935256,0.6983161041987025,0.7176190957706718,0.004040385794823131,0.20867698237659357,0.1127846790890269,0.02665631469979296,True,0.002611468680076723,0.0070972718537126835,0.0014289171147464086,-0.003056886058889552,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260908,10,10,1,matched_fixed,0.05,6,139,0.0,0.9178528780121945,0.8143845137152781,0.9532862935008042,0.10346836429691647,0.743549746372091,0.3342731829573935,0.045112781954887216,True,0.1373409689438917,0.093541083715877,-0.033872604646975224,0.009927280581039477,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260908,10,10,1,matched_fixed,0.1,13,139,0.07692307692307693,0.933228837424946,0.8373476083095844,0.9532862935008042,0.09588122911536143,0.8271449969608735,0.40415140415140416,0.08821733821733822,True,0.12810456464299086,0.0782829017383,-0.03222333552762943,0.01759832737706142,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260908,10,10,1,matched_fixed,0.2,27,139,0.25,0.9384451679889252,0.8590760952838035,0.9532862935008042,0.07936907270512189,0.8424857330103238,0.425760582010582,0.13599537037037038,True,0.0865573429346449,0.05775290536710384,-0.007188270229523008,0.02161616733801805,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260908,10,10,1,matched_fixed,0.5,69,139,0.5471014492753623,0.9448029922378179,0.8981110430799149,0.9532862935008042,0.04669194915790323,0.845799475122479,0.42696687370600417,0.20315734989648032,True,0.04641048039931467,0.029196301238093723,0.00028146875858856,0.017495647919809506,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260909,10,10,1,matched_fixed,0.05,6,139,0.041666666666666664,0.9953216142188669,0.839219054771676,0.9908794401583971,0.1561025594471909,1.0417133651003505,0.5350877192982456,0.041666666666666664,True,0.16703065375233284,0.0918624269150478,-0.010928094305141939,0.0642401325321431,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260909,10,10,1,matched_fixed,0.1,13,139,0.07692307692307693,0.9886262657260826,0.8614866913122377,0.9908794401583971,0.127139574413845,0.9935785266185772,0.5047313797313797,0.08821733821733822,True,0.11976339505997768,0.07782766931773254,0.007376179353867307,0.049311905096112454,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260909,10,10,1,matched_fixed,0.2,27,139,0.23148148148148148,0.9860856006659242,0.8853763438688864,0.9908794401583971,0.1007092567970379,0.9718897586882564,0.48999669312169314,0.1459160052910053,True,0.0947038277169569,0.06463017426242428,0.006005429080081004,0.03607908253461363,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260909,10,10,1,matched_fixed,0.5,69,139,0.4746376811594203,0.9967719507951087,0.9295996607277616,0.9908794401583971,0.06717229006734723,1.1066491422763094,0.5499482401656315,0.2734472049689441,True,0.05850179810208633,0.036991720825680426,0.008670491965260901,0.03018056924166681,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260910,10,10,1,matched_fixed,0.05,6,139,0.08333333333333333,0.8589343367835266,0.739189632050762,0.876619331035968,0.11974470473276447,0.8598908007161261,0.4454887218045113,0.03884711779448621,True,0.12337996743538193,0.07942805366152278,-0.0036352627026174644,0.04031665107124169,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260910,10,10,1,matched_fixed,0.1,13,139,0.15384615384615385,0.8596834234215994,0.7545438782177974,0.876619331035968,0.10513954520380198,0.8643387610069668,0.4320818070818071,0.07509157509157509,True,0.09373269566332487,0.0695728210716123,0.011406849540477104,0.03556672413218967,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260910,10,10,1,matched_fixed,0.2,27,139,0.22222222222222218,0.8628036614907929,0.777121299354302,0.876619331035968,0.08568236213649086,0.8579306580790201,0.44262566137566134,0.14897486772486773,True,0.09176310439142144,0.058338237784682105,-0.006080742254930577,0.027344124351808753,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260910,10,10,1,matched_fixed,0.5,69,139,0.5289855072463768,0.8701359779115162,0.8173059096241908,0.876619331035968,0.05283006828732545,0.8875120731740842,0.45238095238095233,0.2191511387163561,True,0.05333869793987317,0.03821552851859371,-0.0005086296525477207,0.01461453976873174,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20260911,10,10,1,matched_fixed,0.05,6,139,0.08333333333333333,1.0351068987355727,0.8895330133899695,1.0295732998820073,0.1455738853456032,1.0374078464018002,0.5181704260651628,0.03822055137844611,True,0.12868673369134326,0.0864292467474435,0.01688715165425994,0.0591446385981597,target_context_A_selects_target_context_B_evaluates_off_diagonal,target_context_pipeline_self_reproducibility_off_diagonal_member_pairs
