source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget,cell_budget_label,cell_budget_order,universe_mode,n_split_seeds,n_perturbations_mean,cross_disagreement,cross_disagreement_ci_low,cross_disagreement_ci_high,within_disagreement_left,within_disagreement_left_ci_low,within_disagreement_left_ci_high,within_disagreement_right,within_disagreement_right_ci_low,within_disagreement_right_ci_high,measurement_floor,measurement_floor_ci_low,measurement_floor_ci_high,identifiable_divergence,identifiable_divergence_ci_low,identifiable_divergence_ci_high,stable_pair_fraction,stable_pair_fraction_ci_low,stable_pair_fraction_ci_high
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,20,2,matched_fixed,30,186.0,0.4787468904303581,0.4751838587319937,0.48235783133010957,0.4748809277639923,0.46895393950434283,0.48069323343920123,0.47697956016504406,0.4685922598160502,0.4856601565250759,0.47593024396451816,0.47022482136292615,0.48214730553944257,0.0028166464658400197,-0.004250755572832179,0.009887665985448253,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,40,3,matched_fixed,30,186.0,0.4610098102688829,0.45795777864049025,0.4641192050929955,0.4469195470001921,0.4403588984193823,0.4535437972645633,0.4660403298911363,0.45810179370360815,0.47383493298815876,0.45647993844566415,0.45100869066342847,0.461822117118992,0.004529871823218604,-0.0004607969408876612,0.009623270845045044,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,80,4,matched_fixed,30,186.0,0.4351073782474993,0.4301743987699129,0.4400769977670179,0.3898668587983104,0.3813685847828992,0.39860233893197594,0.4168449285183156,0.40949155910547036,0.42445824217598416,0.40335589365831304,0.3989072971532649,0.4081107237296753,0.0317514845891862,0.02805489733161104,0.0356224349314067,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,160,5,matched_fixed,30,186.0,0.37201180446644155,0.3665984343837167,0.3775823295208376,0.3293669480161415,0.32445383518064963,0.33439639676333216,0.3218284530582917,0.31625884864090514,0.32789245025434544,0.32559770053721665,0.32232223322898723,0.3288948204386712,0.04641410392922489,0.04002622924976756,0.05294471671361791,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,1000000000,full,6,matched_fixed,30,186.0,0.16564799094510466,0.1639266176193171,0.16737950386719486,0.12404263346538386,0.1215332012827768,0.12658932276928878,0.1251933597434446,0.12238209771741176,0.1281366723259762,0.12461799660441424,0.12283036219581207,0.12643864365214108,0.04102999434069042,0.038182654216185614,0.04393510658366344,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,10,1,matched_fixed,30,139.0,0.28968440685239827,0.2857578768782209,0.293754628747079,0.30606456156119655,0.30102304761413606,0.31119527043495765,0.269848089270519,0.2623334154489005,0.2767011766163106,0.2879563254158578,0.2830358466299157,0.2928313408029337,0.001728081436540478,-0.003174293783099477,0.006570389732760642,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,20,2,matched_fixed,30,139.0,0.28715357744526343,0.2807133887743875,0.2940701481057857,0.2923535672230264,0.28495389947642497,0.29974039554838455,0.28571920804370327,0.2784407525438942,0.293469641030647,0.28903638763336487,0.2833344489538937,0.29487945008816296,-0.0018828101881014352,-0.005341427280602548,0.0013501640316011434,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,40,3,matched_fixed,30,139.0,0.2960791305511658,0.29341722278858934,0.2986141272849615,0.29655177394182963,0.29258734295205924,0.3009640070585621,0.27515560823230817,0.26868068609628426,0.28207316926796505,0.28585369108706893,0.2833485956242687,0.2882148463640762,0.010225439464096927,0.006665171319165866,0.013777002437988163,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,80,4,matched_fixed,30,139.0,0.2943077956989247,0.2902177738991602,0.29841428213036325,0.2787118569353427,0.27159138273098876,0.2861125113733898,0.25269999054519826,0.2464971570362757,0.2588570939715202,0.2657059237402704,0.26094530439396557,0.2705459614259437,0.028601871958654268,0.024090683021938827,0.032782253498276646,0.0,0.0,0.0
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,160,5,matched_fixed,30,139.0,0.28951912893648213,0.28600238012355095,0.29304874886573073,0.287077451709907,0.2805547109163668,0.29307048761912136,0.2451877039075345,0.23800620448341786,0.25301857876218226,0.2661325778087208,0.2605589634283357,0.2717989855427487,0.023386551127761383,0.019504656643348914,0.027234228784407188,0.0,0.0,0.0
