source_environment_id,target_environment_id,transfer_id,unordered_context_pair_id,metric,cell_budget_label,cell_budget_order,current_flattened_null,seed_block_preserving_null,difference_seed_block_minus_current,current_source_null,current_target_null,seed_block_source_null,seed_block_target_null,seed_pairing
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,10,1,-0.009163371951114746,-0.001939318110728792,0.007224053840385954,-0.008677819363699435,-0.009648924538530057,-0.0028290411149341278,-0.0010495951065234562,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,20,2,-0.009238078802325467,-0.006193306224585538,0.003044772577739929,-0.00923217847511093,-0.009243979129540003,0.002154797900809798,-0.014541410349980874,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,40,3,-0.008218524630570434,0.010919959684426368,0.019138484314996804,-0.008504157193984951,-0.007932892067155917,0.004660619330622454,0.01717930003823028,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,80,4,-0.007438530934372939,-0.0019358426302436395,0.005502688304129299,-0.007294522203326825,-0.0075825396654190524,0.003913391026309387,-0.007785076286796666,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,160,5,-0.0062546264837206045,0.0003197442046362945,0.006574370688356899,-0.005980814548760871,-0.006528438418680338,0.00036492545094359843,0.00027456295832899066,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,full,6,-0.004734607116905182,0.0019427935912139844,0.006677400708119166,-0.00467224421362461,-0.0047969700201857535,-0.0015118340110520268,0.005397421193479995,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,10,1,-0.009839275006781112,-0.004121919855420003,0.005717355151361109,-0.010004629979175061,-0.009673920034387162,-0.005491259166579773,-0.002752580544260234,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,20,2,-0.009128273593019626,0.0008306398359573196,0.009958913428976946,-0.009275554069487935,-0.008980993116551317,-0.005767559865151347,0.007428839537065986,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,40,3,-0.008827980094684856,0.018393980467799678,0.027221960562484535,-0.008799141596268156,-0.008856818593101556,0.004141034998088485,0.032646925937510875,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,80,4,-0.007875069259934336,0.0033529697980745786,0.011228039058008916,-0.007513249769999064,-0.008236888749869609,0.008666110589789036,-0.00196017099363988,aligned index within sorted A/B 15-seed partitions
