source_environment_id,target_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget_label,decision_budget_fraction,cell_budget,cell_budget_order,universe_mode,retention_point,regret_point,normalized_regret_point,boundary_inversion_point,measurement_floor_regret_point,excess_regret_point,joint_floor_regret_point,joint_excess_regret_point,retention_seed_q05,retention_seed_q95,regret_seed_q05,regret_seed_q95,normalized_regret_seed_q05,normalized_regret_seed_q95,boundary_inversion_seed_q05,boundary_inversion_seed_q95,measurement_floor_regret_seed_q05,measurement_floor_regret_seed_q95,excess_regret_seed_q05,excess_regret_seed_q95,seed_count,point_row_count,retention_ci_low,retention_ci_high,regret_ci_low,regret_ci_high,normalized_regret_ci_low,normalized_regret_ci_high,boundary_inversion_ci_low,boundary_inversion_ci_high,measurement_floor_regret_ci_low,measurement_floor_regret_ci_high,excess_regret_ci_low,excess_regret_ci_high,draw_count,valid_draw_count,status,bootstrap_unit,raw_bootstrap_sha256,point_estimator_source,point_estimator_definition,inferential_interval_source
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,0.2,20,2,matched_fixed,0.45092592592592584,0.010381378942333739,0.4497577795774771,0.21412312610229275,0.010296776848628638,8.460209370511271e-05,0.013824369910644676,-0.0034429909683108997,0.3888888888888889,0.537037037037037,0.0070371591273226,0.0123008687705964,0.308677584557561,0.5356684326368647,0.146577380952381,0.2537202380952381,0.0078243719652789,0.0126678093208797,-0.00133831581682462,0.0019868509042517,30,30,0.4132716049382716,0.5083487654320987,0.00886970898624256,0.011319580633770341,0.38030714605806104,0.5014544874366865,0.1779643408289241,0.24370893959435622,0.00892206249831436,0.01163986444418279,-0.00158559138952939,0.0012331898433367197,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,0.5,20,2,matched_fixed,0.7182367149758454,0.005163716238465604,0.4010279607806307,0.21360593512767417,0.005135314640468641,2.8401597996958122e-05,0.00806560465872894,-0.002901888420263293,0.6521739130434783,0.7608695652173912,0.0042167844858874,0.0065166758114665,0.3123253977866144,0.558051919795105,0.1674948240165631,0.2984989648033126,0.0040028661991931,0.0061573160759051,-0.0014491293246164,0.0012896278801666,30,30,0.6878019323671498,0.7492753623188406,0.0044364576221764,0.005649944022790435,0.3367762669526338,0.4560258796923454,0.18016735679779153,0.24373473084886127,0.004432124427770761,0.005692234507860175,-0.000646757594794575,0.00061690625981026,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,0.05,40,3,matched_fixed,0.15138888888888885,0.020259458789366032,0.5908152770524616,0.2519110275689223,0.018189908166883196,0.002069550622482803,0.02061453742104483,-0.0003550786316787933,0.0416666666666666,0.25,0.0170086017043113,0.0245418661904315,0.4871669129193353,0.6767132128619726,0.1976817042606516,0.2963659147869674,0.0130777008637308,0.0252562978852019,-0.0054078624171634,0.0104474779988113,30,30,0.0916666666666667,0.2055555555555555,0.016703119740321206,0.022710395754848654,0.5022367375184494,0.6629397015806437,0.20031484962406013,0.2954589598997494,0.014394382328262356,0.0207297440769923,-0.0018742599325362848,0.006166263950511505,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,0.1,40,3,matched_fixed,0.26923076923076916,0.015788904330946395,0.5394993705497098,0.24269943019943022,0.013820425944184731,0.0019684783867616397,0.017560749395590623,-0.0017718450646442019,0.173076923076923,0.3461538461538461,0.0127460535409227,0.018595540118305547,0.4518507701675311,0.6578736643943347,0.1945970695970696,0.2941086691086691,0.0102071861953111,0.019047855204154814,-0.0016186908633872,0.0051132275232002,30,30,0.2173076923076923,0.3262820512820513,0.013164090483133231,0.017290049469363432,0.45514534208213053,0.5986314616297451,0.19778668091168083,0.27883750508750504,0.011562743867768534,0.01602861042196684,-0.00100133882273072,0.0038644642389266894,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,0.2,40,3,matched_fixed,0.4262345679012345,0.010859977603103947,0.4654685006118885,0.22833167989417988,0.01078463757415234,7.534002895161329e-05,0.014704097952428665,-0.003844120349324673,0.3611111111111111,0.5092592592592593,0.0084601107635192,0.012820069018009103,0.3535901889988656,0.5515683285872333,0.1631944444444444,0.2658936838624339,0.0069710426726498,0.014087724405421343,-0.0024387808091199,0.0049307203976136,30,30,0.3895061728395061,0.48520061728395053,0.00932953749787501,0.011849498822686995,0.3975468421430564,0.5203453564740635,0.19183173500881825,0.25904872134038803,0.00924801938069679,0.012010624621314686,-0.001554048100735515,0.0015788442638740349,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,0.5,40,3,matched_fixed,0.7230676328502416,0.0052763661128200235,0.3929814246506807,0.20818322981366455,0.005124928452640104,0.00015143766017990419,0.00828110401986528,-0.0030047379070452,0.6920289855072463,0.7572463768115942,0.0044521299313024,0.0059165202484683,0.3386539527053525,0.431922416454349,0.1876293995859213,0.2253105590062111,0.0041809562462167,0.0059713800445199,-0.0015192501132175,0.0010901762685,30,30,0.6919082125603866,0.7473550724637681,0.00466751611300995,0.005847871840701165,0.33966702558371215,0.45264750285333927,0.1824977570738439,0.24038043478260862,0.00439730604458044,0.0057384924492889355,-0.000522645187046525,0.0009295419473048099,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,0.05,80,4,matched_fixed,0.09027777777777773,0.02351683950026309,0.6796035698520246,0.3051691729323308,0.01729790590914941,0.00621893359111363,0.022955689439369337,0.0005611500608937588,0.0,0.18958333333333316,0.0197638804811853,0.0268896383185143,0.5743775600043078,0.8174977312963547,0.24848057644110272,0.3837719298245614,0.0130712598063009,0.0232168995580377,-0.0017011679520323,0.0133655854938262,30,30,0.0527777777777777,0.1749999999999999,0.017320401060895045,0.027316352707007843,0.5085908183975986,0.8009613879641415,0.2049289891395155,0.384358813700919,0.014143716255123676,0.0201839702193992,-0.0005025194152894549,0.011180385811182964,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,0.1,80,4,matched_fixed,0.2455128205128205,0.016709862651706667,0.5568125607302468,0.25364774114774113,0.014166285168269573,0.00254357748343704,0.01848144895826787,-0.00177158630656118,0.1538461538461538,0.3269230769230769,0.0141222622686008,0.0182658180340189,0.48335694398474194,0.6153225423268838,0.2055479242979243,0.2797619047619047,0.0091587422923516,0.0177047929224399,-0.0015051820228748,0.0086181763391912,30,30,0.1692307692307692,0.30580128205128204,0.01348282065604693,0.01994919600977249,0.45094980269464613,0.6777018989500905,0.19674323361823357,0.3224946581196581,0.012121641558795564,0.016243099354139236,-0.0010263678387397248,0.006240908115405644,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,0.2,80,4,matched_fixed,0.449074074074074,0.011226825399571445,0.4578437312595996,0.22237378747795414,0.010986502453505787,0.00024032294606562992,0.013918769086054017,-0.002691943686482551,0.4074074074074074,0.5092592592592593,0.009744830267638815,0.0126843361946581,0.3940918793088324,0.5405022878315291,0.18780175264550258,0.2609126984126984,0.0096275257464802,0.0128733652210593,-0.0018989729926055,0.0022414441989647,30,30,0.3907253086419752,0.4935185185185185,0.00975636956427202,0.01310444059050925,0.39349239587025403,0.5497580715632362,0.19025738536155196,0.2720632164902998,0.009523736079305909,0.01214420840880833,-0.001078790739184475,0.0024406063679698648,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,0.5,80,4,matched_fixed,0.717391304347826,0.005586580975401367,0.38799246611428073,0.20666666666666664,0.005645536879906056,-5.895590450470332e-05,0.007977576854342229,-0.0023909958789408233,0.6884057971014492,0.7572463768115942,0.00461193560138408,0.0064485376772404,0.31418692315638,0.4547577401885599,0.17199792960662522,0.2327639751552795,0.0036447845286003,0.0075926036874848,-0.002422883289239,0.001943256287894,30,30,0.6819987922705313,0.7471074879227054,0.004904198009880085,0.006337110038761204,0.33418880011267066,0.45608755726377537,0.17812655279503095,0.24355029330572797,0.004825936226008255,0.006395072278880715,-0.00075988848941824,0.0008441381760902997,2000,2000,executed,perturbation_label_then_measurement_seed,4c050aaaf39b920ec20658832baf165733595d8b36f70e995046a3526126f53c,reliability_transport_measurement_depth_matched_fixed_decision.csv; mean across frozen 30 split seeds,frozen decision-table seed mean; not the bootstrap-draw mean,864000-row perturbation-label then measurement-seed bootstrap; q05/q95 over 2000 draws per group-budget key
