environment_id,perturbation_label,n_cells_qc,n_guides,n_guides_with_two_or_more_cells,guide_cell_coverage_fraction,status,note
frangieh_melanoma_control,HLA-E,205,93,10,0.5951219512195122,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,HLA-F,226,91,9,0.6371681415929203,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,HLA-H,221,83,11,0.6742081447963801,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,HNRNPA1,176,66,5,0.6534090909090909,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,HNRNPC,66,30,2,0.5757575757575758,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,HSPA1A,200,77,6,0.645,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,IDH2,254,92,8,0.6692913385826772,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,IDI2-AS1,203,71,6,0.6798029556650246,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,IFNGR1,202,70,5,0.6782178217821783,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,IFNGR2,215,72,7,0.6976744186046512,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,ILF2,52,21,4,0.6730769230769231,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,IRF3,198,69,4,0.6717171717171717,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,IRF4,173,73,4,0.6011560693641619,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,ISYNA1,162,57,6,0.6851851851851852,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,ITGA3,217,72,7,0.7004608294930875,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,JAK1,210,76,5,0.6619047619047619,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,JAK2,250,88,9,0.684,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,JMJD7,204,62,3,0.7107843137254902,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,JPT1,149,54,3,0.6577181208053692,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,KCNN4,192,72,6,0.65625,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,KDR,200,71,6,0.675,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,KLF4,200,76,8,0.66,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LAMP2,226,75,10,0.7123893805309734,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LCP1,215,70,6,0.7023255813953488,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LEF1-AS1,213,76,3,0.6572769953051644,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LGALS3,186,62,7,0.7043010752688172,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LGALS3BP,175,53,6,0.7314285714285714,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LINC00518,200,66,7,0.705,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LRPAP1,176,55,5,0.7159090909090909,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LRRC75A-AS1,119,5,3,0.9831932773109243,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,LY96,190,71,11,0.6842105263157895,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,MC1R,195,61,6,0.717948717948718,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,MDH2,164,46,3,0.7378048780487805,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,MFGE8,236,75,5,0.7033898305084746,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,MIA,167,60,3,0.6586826347305389,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,MRPL47,119,50,5,0.6218487394957983,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
