analysis_label,metric,ordering_cross_disagreement_macro,ordering_cross_disagreement_macro_ci_low,ordering_cross_disagreement_macro_ci_high,ordering_measurement_floor_macro,ordering_measurement_floor_macro_ci_low,ordering_measurement_floor_macro_ci_high,ordering_joint_floor_macro,ordering_joint_floor_macro_ci_low,ordering_joint_floor_macro_ci_high,ordering_delta_meas_id_macro,ordering_delta_meas_id_macro_ci_low,ordering_delta_meas_id_macro_ci_high,ordering_delta_joint_id_macro,ordering_delta_joint_id_macro_ci_low,ordering_delta_joint_id_macro_ci_high,rank_displacement_cross_macro,rank_displacement_cross_macro_ci_low,rank_displacement_cross_macro_ci_high,rank_displacement_measurement_floor_max_macro,rank_displacement_measurement_floor_max_macro_ci_low,rank_displacement_measurement_floor_max_macro_ci_high,rank_displacement_joint_floor_max_macro,rank_displacement_joint_floor_max_macro_ci_low,rank_displacement_joint_floor_max_macro_ci_high,rank_displacement_delta_meas_max_macro,rank_displacement_delta_meas_max_macro_ci_low,rank_displacement_delta_meas_max_macro_ci_high,rank_displacement_delta_joint_max_macro,rank_displacement_delta_joint_max_macro_ci_low,rank_displacement_delta_joint_max_macro_ci_high,n_rows_aggregated,bootstrap_draws,ci_method
matched1255,delta_cosine,0.4763687022245945,0.46096995193071416,0.49099966958323005,0.30664789534048814,0.2944778779618369,0.31998465468270454,0.32401415168671405,0.31221866124020664,0.33593295081238045,0.16972080688410632,0.15170276628732282,0.18792301686396357,0.15235455053788038,0.1344170526824123,0.1708155654892392,0.3016664557082674,0.2916115005686981,0.3114591196617041,0.19830262776644617,0.18741250309765725,0.2107254236641949,0.2114747185897558,0.20205295643581972,0.22130690555163715,0.10336382794182122,0.08978878346264066,0.11645520390527203,0.09019173711851161,0.07642836151407133,0.10426162574582051,2,2000,synchronized within-draw macro of row bootstrap draws
matched1255,systema_centroid_accuracy,0.49902803991371036,0.4797363973134575,0.518394452493058,0.38030780323681346,0.36305940512273077,0.40140266684458337,0.3987297083595443,0.3802498617968318,0.42064894727310853,0.11872023667689689,0.09183835630365297,0.14107892989445722,0.1002983315541661,0.07284984066922107,0.1251051178062868,0.3287368571169866,0.3189500729140853,0.3380132301734053,0.2592769670917605,0.24485582391327834,0.27440909408617525,0.2639870992902394,0.24977014192035685,0.27849348618286024,0.06945989002522604,0.051320328732915206,0.08839930151801088,0.06474975782674725,0.04684405122730769,0.08251332786874825,2,2000,synchronized within-draw macro of row bootstrap draws
matched1255,absolute_effect_rank_agreement,0.4569609572078511,0.4454037279907483,0.4685712770925866,0.3493160075805232,0.33347542048711054,0.36288715155327655,0.3959109601466542,0.38136967679521144,0.408370139855252,0.107644949627328,0.09297132840249846,0.12367456807538584,0.06104999706119701,0.04630178250316122,0.07641687238287677,0.30299153918615807,0.2946074394606582,0.31135634098375237,0.25306357584017997,0.24025267351646049,0.2654099868468709,0.27811176164560264,0.2659278476206815,0.28994098962999676,0.04992796334597813,0.036962798725353796,0.0627584081536692,0.02487977754055548,0.011654426949300092,0.03797085978256034,2,2000,synchronized within-draw macro of row bootstrap draws
