analysis_label,metric,ordering_cross_disagreement_macro,ordering_cross_disagreement_macro_ci_low,ordering_cross_disagreement_macro_ci_high,ordering_measurement_floor_macro,ordering_measurement_floor_macro_ci_low,ordering_measurement_floor_macro_ci_high,ordering_joint_floor_macro,ordering_joint_floor_macro_ci_low,ordering_joint_floor_macro_ci_high,ordering_delta_meas_id_macro,ordering_delta_meas_id_macro_ci_low,ordering_delta_meas_id_macro_ci_high,ordering_delta_joint_id_macro,ordering_delta_joint_id_macro_ci_low,ordering_delta_joint_id_macro_ci_high,rank_displacement_cross_macro,rank_displacement_cross_macro_ci_low,rank_displacement_cross_macro_ci_high,rank_displacement_measurement_floor_max_macro,rank_displacement_measurement_floor_max_macro_ci_low,rank_displacement_measurement_floor_max_macro_ci_high,rank_displacement_joint_floor_max_macro,rank_displacement_joint_floor_max_macro_ci_low,rank_displacement_joint_floor_max_macro_ci_high,rank_displacement_delta_meas_max_macro,rank_displacement_delta_meas_max_macro_ci_low,rank_displacement_delta_meas_max_macro_ci_high,rank_displacement_delta_joint_max_macro,rank_displacement_delta_joint_max_macro_ci_low,rank_displacement_delta_joint_max_macro_ci_high,n_rows_aggregated,bootstrap_draws,ci_method
matched345,delta_cosine,0.49764751537748564,0.4718559361307718,0.5226289707617121,0.32941919447253115,0.3035382962588474,0.3566886796427367,0.33812167066902593,0.31298186299292213,0.36474832532861473,0.1682283209049545,0.12826887428378833,0.20432670837546332,0.1595258447084597,0.12009273887765419,0.1953402532018874,0.31915571810751603,0.3034586177114931,0.3349428083923155,0.2243004718570947,0.20493269716885743,0.2450648803505224,0.2308226702055949,0.2122767631445905,0.2502117564037748,0.09485524625042129,0.06815844076508258,0.11802968065385909,0.08833304790192113,0.062225838388945034,0.11133836788001351,2,2000,synchronized within-draw macro of row bootstrap draws
matched345,systema_centroid_accuracy,0.4902246071368386,0.4630152510953826,0.5165900952140209,0.40544240394337716,0.37689711830131445,0.431875,0.410699411231884,0.3816438110886417,0.43621023972025613,0.08478220319346141,0.0465254255139872,0.12361702687900229,0.07952519590495451,0.04101860043815302,0.1165300598247387,0.32412550345466795,0.30589336872261547,0.340544794826424,0.2841715284799461,0.26058708291203236,0.3072501685203909,0.2844943882709808,0.2617727818503539,0.3072549081563869,0.039953974974721945,0.008606862992922144,0.06897055106167845,0.03963111518368723,0.0075614046174586926,0.06872767104819681,2,2000,synchronized within-draw macro of row bootstrap draws
matched345,absolute_effect_rank_agreement,0.46286842243849,0.44222668099089985,0.4833040529154028,0.3895927936467813,0.3632850943714189,0.4174238498483316,0.41317444177620494,0.38981204710144923,0.43804168773171553,0.07327562879170878,0.043844634732052586,0.1031641283282777,0.049693980662285135,0.021518948011459368,0.07836061257162112,0.3099567176440849,0.29607647665992587,0.32434482431749245,0.2759485844287159,0.257243638355241,0.29459913211998656,0.29039036484664643,0.2734599342770475,0.30831521739130435,0.03400813321536906,0.01087193503538928,0.05641451803168181,0.01956635279743849,-0.0016964210481968355,0.04066023129423655,2,2000,synchronized within-draw macro of row bootstrap draws
