source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget_label,model,status,n_labels,spearman,auroc_high_identifiable,mean_absolute_error,observed_positive_fraction,predicted_mean,outcome_not_used_as_feature
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,source_u_only,executed,209,0.0193181881665017,0.47316849816849815,0.02579132699175793,0.6985645933014354,0.016509826966061177,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,ridge_source_features,executed,209,0.03178137651821863,0.4826923076923077,0.025980783593286517,0.6985645933014354,0.016902662726613497,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,source_u_only,executed,186,-0.11698968245457808,0.4332292750607007,0.030468123094642707,0.7849462365591398,0.028302952368864306,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,ridge_source_features,executed,186,-0.08424208234454912,0.46213435079199905,0.030497238018518124,0.7849462365591398,0.02791024575719029,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,source_u_only,executed,243,-0.4504994940372321,0.312220566318927,0.04942612149231497,0.9382716049382716,0.06980138166130972,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,ridge_source_features,executed,243,-0.06414364845557322,0.4811678634331391,0.04976105925358851,0.9382716049382716,0.07011163110236003,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,10,source_u_only,executed,243,-0.08424453353059956,0.44418100528383686,0.038859818445367254,0.7119341563786008,0.027594802492440083,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,10,ridge_source_features,executed,243,-0.24808656361733528,0.3750169353746105,0.03911565941951677,0.7119341563786008,0.02793328382544291,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,20,source_u_only,executed,237,-0.21105184043341962,0.37907705455063384,0.04052081977325785,0.8481012658227848,0.043705047220277335,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,20,ridge_source_features,executed,237,0.011345261535750526,0.5274889616863694,0.039975759544149975,0.8481012658227848,0.04362188388929357,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,source_u_only,executed,225,-0.35591990935519874,0.32530025284450065,0.040887558161021395,0.9022222222222223,0.054212030390066814,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,executed,225,-0.39152138419759686,0.2865044247787611,0.04152947422642533,0.9022222222222223,0.053923160086261676,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,source_u_only,executed,209,-0.07657150518660968,0.4778388278388278,0.05516515626928709,0.9904306220095693,0.10095899920296174,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,executed,209,-0.05418203781879675,0.4881868131868132,0.0551336183377646,0.9904306220095693,0.10090165430883216,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,source_u_only,executed,186,-0.514962778959713,0.2543646664354261,0.06532718878669967,0.9946236559139785,0.12294522241513497,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,executed,186,-0.1303983562785908,0.43843218869233436,0.06590797846914338,0.9946236559139785,0.12313806772969699,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,source_u_only,executed,243,-0.411763906467851,0.32001083863975066,0.08506819257124475,0.9753086419753086,0.14965656928877263,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,executed,243,-0.1460156295938759,0.43158108657363503,0.08527292533405047,0.9753086419753086,0.14984214408952448,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,source_u_only,executed,243,-0.9558902487367464,0.005012870884703969,0.035088169028135496,0.4897119341563786,0.0077157507453889385,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,executed,243,-0.56554031789998,0.21223411461861535,0.03553523450994631,0.4897119341563786,0.0077373565596837715,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,source_u_only,executed,237,-0.18580925077598842,0.3680387409200968,0.02794768514096585,0.5822784810126582,0.0074372745170064,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,executed,237,-0.1667042272819877,0.43576413616293974,0.02809794997383386,0.5822784810126582,0.007302673815746098,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,source_u_only,executed,225,-0.14403392330383485,0.4063685208596713,0.02512012398116803,0.56,0.003185230391970318,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,executed,225,0.013525073746312686,0.493362831858407,0.02519268238326894,0.56,0.003007791493030141,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,source_u_only,executed,209,-0.12713207844786795,0.46236263736263733,0.02606911232016585,0.7464114832535885,0.018102521959975106,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,executed,209,-0.028792260371207738,0.5063186813186813,0.025974461195039076,0.7464114832535885,0.01825352270050191,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,source_u_only,executed,186,-0.12078014293514869,0.4465256098970979,0.031066708612936863,0.8548387096774194,0.03440932249219632,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,executed,186,-0.19010960473947336,0.4144987859868193,0.031657402203047275,0.8548387096774194,0.0345839083097003,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,source_u_only,executed,243,-0.9229535202180821,0.04145779704647067,0.02529952259524529,0.7860082304526749,0.026808913550027607,True
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,executed,243,0.17454045359197365,0.6379894323262431,0.024087477195233176,0.7860082304526749,0.026892221613359864,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,source_u_only,executed,243,-0.48468540346334676,0.32502370952445475,0.023477027598426146,0.48148148148148145,-7.289727303892893e-05,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,ridge_source_features,executed,243,-0.189319089219735,0.44512938626202414,0.02358324319756999,0.48148148148148145,-0.00032855671372334505,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,source_u_only,executed,234,-0.15654445713761664,0.4402074658484915,0.024882293627724223,0.6538461538461539,0.015090254143561813,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,ridge_source_features,executed,234,-0.22117029471608968,0.42413616772591134,0.02503005798390158,0.6538461538461539,0.015153361558775938,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,source_u_only,executed,223,-0.07727201897605483,0.444015444015444,0.02562781143374986,0.6412556053811659,0.014049968312345798,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,ridge_source_features,executed,223,-0.12123530481153798,0.4329150579150579,0.025949519894046334,0.6412556053811659,0.014224828045490289,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,source_u_only,executed,207,0.02457559757958425,0.585604929051531,0.03092960276098676,0.8743961352657005,0.03708357784832763,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,ridge_source_features,executed,207,-0.02053164034622372,0.547890216579537,0.03120048283559979,0.8743961352657005,0.03712742266498825,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,source_u_only,executed,139,-0.20290696959994073,0.4496894409937888,0.04676301274493133,0.8129496402877698,0.05585083219745674,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,ridge_source_features,executed,139,0.0076321636714865885,0.5316770186335404,0.04573491013551072,0.8129496402877698,0.0560643890674306,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,full,source_u_only,executed,243,-0.24323704996098597,0.376913697330985,0.05560445265591164,0.9259259259259259,0.07931646357379044,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,full,ridge_source_features,executed,243,-0.10131402495119045,0.4399132908819943,0.05600309878808353,0.9259259259259259,0.07961447977467895,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,10,source_u_only,executed,243,-0.27050195216862793,0.4119360520254708,0.04057048241695154,0.6625514403292181,0.028105891354846285,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,10,ridge_source_features,executed,243,-0.3736409356192057,0.36709118005690283,0.04106928752743761,0.6625514403292181,0.028119756201234688,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,20,source_u_only,executed,234,-0.06305854894814138,0.48820220615092413,0.039019250456871615,0.8632478632478633,0.04464569489223168,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,20,ridge_source_features,executed,234,-0.06947877572036162,0.5040543502081964,0.039191191564641806,0.8632478632478633,0.044531312482471004,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,40,source_u_only,executed,223,-0.12035121284000207,0.4828667953667954,0.047383456810635084,0.8834080717488789,0.060648250682452526,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,40,ridge_source_features,executed,223,-0.06343386948768115,0.49983912483912474,0.04783470721816801,0.8834080717488789,0.060369139040443026,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,80,source_u_only,executed,207,-0.2640369002516969,0.3735063480209111,0.05650545461503278,0.9855072463768116,0.10127928719986955,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,80,ridge_source_features,executed,207,-0.10540938288408797,0.4473487677371173,0.05658256323211837,0.9855072463768116,0.10095972173993617,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,160,source_u_only,executed,139,-0.10976175129062422,0.4788819875776398,0.06606726631372838,0.9928057553956835,0.10569575074343684,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,160,ridge_source_features,executed,139,-0.012576564781381394,0.5244306418219462,0.06603712865381657,0.9928057553956835,0.10542096377511578,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,full,source_u_only,executed,243,-0.953792555251483,0.006233062330623307,0.07406097585655921,0.9711934156378601,0.14396057319592362,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,full,ridge_source_features,executed,243,-0.25279875321759404,0.37350948509485093,0.07489589334329948,0.9711934156378601,0.1441024421975356,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,10,source_u_only,executed,243,-0.3565536136326002,0.3322043083593009,0.03500149607956659,0.6090534979423868,0.013918516120734756,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,10,ridge_source_features,executed,243,-0.08512931935684047,0.46626473377591116,0.035307190779581644,0.6090534979423868,0.013959699162500559,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,source_u_only,executed,234,-0.2930466483566657,0.3933084958725984,0.03932944021550264,0.7222222222222222,0.029371218992546876,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,20,ridge_source_features,executed,234,-0.05888561868837644,0.45174957995470816,0.03960885990152962,0.7222222222222222,0.029154547450657146,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,source_u_only,executed,223,0.0011156656336028534,0.5300836550836551,0.034011047010939176,0.8878923766816144,0.04187435480722289,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,40,ridge_source_features,executed,223,-0.016645168550998145,0.4936454311454311,0.03445464706593435,0.8878923766816144,0.04173441699017487,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,source_u_only,executed,207,-0.7407214988472904,0.14833831217326363,0.04157108594264023,0.893719806763285,0.05368858480623309,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,80,ridge_source_features,executed,207,-0.2017553116645561,0.4282113517550411,0.042350881168718726,0.893719806763285,0.05367362390288873,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,source_u_only,executed,139,-0.6826630799672252,0.18737060041407871,0.049274099170586554,0.935251798561151,0.06699760055053647,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,160,ridge_source_features,executed,139,-0.12471750828631523,0.4318840579710145,0.05034924584522781,0.935251798561151,0.06739048758658253,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,full,source_u_only,executed,243,-0.8608630560470977,0.05161902181276249,0.04604877920612413,0.7736625514403292,0.04574348940853674,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,full,ridge_source_features,executed,243,-0.32705092707378774,0.3263785394932936,0.046358982808594476,0.7736625514403292,0.0454184695180992,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,source_u_only,executed,243,-0.9519486971051799,0.02059341552635144,0.023588653417075254,0.5432098765432098,0.006274962434747616,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,ridge_source_features,executed,243,-0.3410826262291736,0.3530686898794201,0.02365399046746579,0.5432098765432098,0.006246865032576111,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,source_u_only,executed,235,-0.728543556455565,0.14790670722874114,0.020933303105179223,0.4765957446808511,0.0011990600309741578,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,ridge_source_features,executed,235,0.010089045465893644,0.5158626684050412,0.021097909170203124,0.4765957446808511,0.0012512582854916079,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,source_u_only,executed,226,0.02744064558886593,0.5035633174093508,0.024209200484340228,0.5575221238938053,0.007607832153466046,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,ridge_source_features,executed,226,-0.008206047847387366,0.4785809382097267,0.024493407024061185,0.5575221238938053,0.007732902234211728,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,source_u_only,executed,208,-0.1221836759051143,0.45025887573964496,0.026993582120849593,0.75,0.022470296578714005,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,ridge_source_features,executed,208,-0.0645479830922299,0.48687130177514787,0.026938403695441974,0.75,0.022605293213173137,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,source_u_only,executed,139,-0.1310672182261176,0.4515527950310559,0.03936546744827721,0.8705035971223022,0.046269533017418464,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,ridge_source_features,executed,139,0.04357214751795417,0.5664596273291925,0.03863199688122103,0.8705035971223022,0.04582239255367531,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,source_u_only,executed,243,-0.20158959416892952,0.422910174773066,0.04980516580128749,0.8847736625514403,0.06378746125824054,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,ridge_source_features,executed,243,-0.2133738418823971,0.388091044573906,0.05043437837395728,0.8847736625514403,0.06411564626037584,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,10,source_u_only,executed,243,-0.4317079687870839,0.32495596802601273,0.04352382477089782,0.7160493827160493,0.03391226165128529,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,10,ridge_source_features,executed,243,-0.21504338593896863,0.40556835117192785,0.04411595790438598,0.7160493827160493,0.0341767178077575,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20,source_u_only,executed,235,-0.94396861308421,0.0343328987396784,0.04216772041669741,0.6340425531914894,0.0254836611839725,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,20,ridge_source_features,executed,235,-0.30946080553802724,0.34738519484282193,0.04253197858711623,0.6340425531914894,0.025030222042469644,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,40,source_u_only,executed,226,-0.4477025964953134,0.27331819249745476,0.037168763478970135,0.8053097345132744,0.037329762673560106,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,executed,226,-0.09681550911102053,0.45250215365337926,0.03687615745500119,0.8053097345132744,0.03702113843556226,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,80,source_u_only,executed,208,-0.015930293962330574,0.49593195266272183,0.04742714502475361,0.9519230769230769,0.06724454118645606,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,executed,208,0.028690798141599055,0.5194156804733728,0.04745886051230286,0.9519230769230769,0.06687424614965587,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,160,source_u_only,executed,139,-0.4417070040073849,0.2737060041407868,0.05839190167726185,1.0,0.11335889661973639,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,executed,139,-0.08712428420457617,0.4530020703933747,0.05899564225367809,1.0,0.11211243236165208,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,full,source_u_only,executed,243,0.003629003256693789,0.4853339655873188,0.06790672908384385,0.9423868312757202,0.1024760450072408,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,full,ridge_source_features,executed,243,0.04420016914653873,0.50626608860588,0.06794282187942506,0.9423868312757202,0.10192786493234796,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,10,source_u_only,executed,243,-0.7958405047327054,0.14408616718601816,0.03737266795433967,0.691358024691358,0.022152580827165966,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,executed,243,-0.31810153196144253,0.3576751117734724,0.03778513316654145,0.691358024691358,0.02222662030103249,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,20,source_u_only,executed,235,-0.9218020198900863,0.030059394466174127,0.032364990215071526,0.6936170212765957,0.021732638125535265,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,executed,235,-0.14423242074038978,0.42481529769665366,0.033184350712954565,0.6936170212765957,0.0215149787033223,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,40,source_u_only,executed,226,-0.4284534344098584,0.2989270890437779,0.0295227187684899,0.7123893805309734,0.020128436997168882,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,executed,226,-0.060030439374919746,0.5171117550317175,0.030114771059133117,0.7123893805309734,0.020279883074034118,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,80,source_u_only,executed,208,-0.013896667786827969,0.5140532544378699,0.03503233787180019,0.8461538461538461,0.03778062616365117,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,executed,208,0.06588415398484049,0.5134985207100592,0.03609600351636297,0.8461538461538461,0.037638982111473714,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,160,source_u_only,executed,139,-0.1885517672818267,0.43250517598343685,0.03850704578458387,0.8633093525179856,0.04404296251355761,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,executed,139,0.03848250592072925,0.5178053830227742,0.039258014014348044,0.8633093525179856,0.044538060056881025,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,full,source_u_only,executed,243,-0.9036525213861037,0.03210947026148218,0.04264118937236334,0.7160493827160493,0.037147757808252184,True
frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,executed,243,-0.35918999149074454,0.2893239398455493,0.04301274029956594,0.7160493827160493,0.03661038123724352,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,source_u_only,executed,243,-0.022555837626071253,0.5158515106354153,0.013728909379117875,0.48148148148148145,0.0023199252706291224,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,ridge_source_features,executed,243,0.09122065631504454,0.5900284514293456,0.013646268527890273,0.48148148148148145,0.002338318710131468,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,source_u_only,executed,237,-0.657989864042592,0.2009685230024213,0.015112316036126982,0.48523206751054854,0.0010277753360011862,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,ridge_source_features,executed,237,-0.34907393551713756,0.29155390969947304,0.015527726797763727,0.48523206751054854,0.0010207863821862942,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,source_u_only,executed,225,-0.3726334664104322,0.3414981036662453,0.015716670120400008,0.6088888888888889,0.005857362535181478,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,ridge_source_features,executed,225,-0.2654326092671087,0.4058944374209861,0.015896970199250744,0.6088888888888889,0.005835559300244632,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,source_u_only,executed,209,-0.2944502865555497,0.3758241758241758,0.018628838004413454,0.7033492822966507,0.014838171459573779,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,ridge_source_features,executed,209,-0.03836558178663441,0.5111721611721611,0.01836339694905441,0.7033492822966507,0.014846625293986896,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,source_u_only,executed,186,-0.9009415423228986,0.03757659845068794,0.019970536409229633,0.7580645161290323,0.017034404446755805,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,ridge_source_features,executed,186,-0.26326912631751087,0.3670944617874899,0.020179868687801455,0.7580645161290323,0.016904642736626067,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,source_u_only,executed,243,0.031955933813076084,0.5056225443706814,0.04728826940583912,0.9218106995884774,0.06715182133924412,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,full,ridge_source_features,executed,243,0.04543858868467117,0.5138870071805988,0.04774139769054772,0.9218106995884774,0.06702705474391553,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,10,source_u_only,executed,243,-0.2545058055964186,0.3593686492345211,0.041124640334186946,0.6954732510288066,0.02821640671326228,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,10,ridge_source_features,executed,243,-0.07385082434555874,0.4584744614550874,0.04160736130515,0.6954732510288066,0.02825990712921096,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,20,source_u_only,executed,237,-0.4955479382593855,0.2460475715710013,0.04025219177374046,0.7510548523206751,0.034083651450218584,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,20,ridge_source_features,executed,237,-0.26893743225003686,0.3753738783649053,0.040124999109010906,0.7510548523206751,0.03403349996930758,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,source_u_only,executed,225,-0.12232149300542194,0.43963337547408343,0.04096216834402384,0.8755555555555555,0.05418126609316006,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,executed,225,-0.04989941524410832,0.47400442477876115,0.04159353912318096,0.8755555555555555,0.05412570473828752,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,source_u_only,executed,209,-0.9616248756588917,0.004945054945054946,0.049719425469846,0.9808612440191388,0.08879388647320065,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,executed,209,-0.27379734535115885,0.3426739926739926,0.050893597444168985,0.9808612440191388,0.08872754354855908,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,source_u_only,executed,186,-0.8002150230831597,0.09376806567233206,0.05601346830542374,0.9838709677419355,0.11579254939251585,True
frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,executed,186,-0.27901715988647424,0.35691987513007284,0.05611830461994039,0.9838709677419355,0.11550833267069274,True
