estimand,source_environment_id,left_target_environment_id,right_target_environment_id,metric,n_split_seeds,n_perturbations_primary_min,min_cells_primary,sensitivity_min_cells,cross_d,cross_d_ci_low,cross_d_ci_high,measurement_floor_d,measurement_floor_d_ci_low,measurement_floor_d_ci_high,joint_floor_d,joint_floor_d_ci_low,joint_floor_d_ci_high,delta_meas,delta_meas_ci_low,delta_meas_ci_high,delta_joint,delta_joint_ci_low,delta_joint_ci_high,bootstrap_draws,bootstrap_seed,bootstrap_unit,measurement_definition,joint_definition,metric_entrypoint,refit_per_metric
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,30,223,20,40,0.07158722680079183,0.0581341150567608,0.0864933038419585,0.0612888740758696,0.05064032642507979,0.07389306346705449,0.06217530198359795,0.0520434391790894,0.0738705914434614,0.010298352724922232,-0.0030915444592574644,0.02578500585787581,0.009411924817193875,-0.003293035187654016,0.02444779420676278,2000,20272280,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,30,223,20,40,0.2000569021936735,0.1767846321657981,0.2262584333212136,0.20047400315113323,0.17767543328081445,0.22797741687876216,0.25654155051912897,0.23285864339675996,0.2819481476992688,-0.0004171009574597014,-0.031149254635801715,0.02658920130893221,-0.0564846483254555,-0.08818779541873714,-0.025309053448066922,2000,20272766,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,30,226,20,40,0.2157876499508358,0.1930172074729597,0.23967010816125858,0.22243557522123894,0.19252409046214355,0.2519646017699115,0.26102902654867255,0.231858407079646,0.29319567354965587,-0.006647925270403146,-0.03244837758112096,0.018092920353982314,-0.04524137659783677,-0.07836529006882992,-0.015514257620452323,2000,20270313,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,30,226,20,40,0.06567392822025565,0.05290019665683382,0.0810142576204523,0.05978083579154376,0.0498520157325467,0.0724316617502458,0.060925875122910526,0.05100147492625369,0.07290093411996068,0.0058930924287118975,-0.006658800393313665,0.02026573254670598,0.004748053097345133,-0.0074830383480825975,0.018889134709931164,2000,20271718,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30,226,20,40,0.19021299901671584,0.16880973451327433,0.2107207472959685,0.1982415732546706,0.17301769911504425,0.22667158308751226,0.25728135693215337,0.23408013765978367,0.2838387413962635,-0.008028574237954769,-0.032586037364798426,0.021675516224188774,-0.06706835791543755,-0.09447541789577185,-0.04149410029498525,2000,20272204,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,30,225,20,40,0.22507706349206347,0.20126934523809523,0.24892906746031748,0.21655285714285713,0.1918611111111111,0.24686805555555552,0.24600349206349204,0.2219206349206349,0.27408779761904756,0.00852420634920635,-0.025439484126984088,0.04030307539682537,-0.020926428571428575,-0.05363541666666665,0.008857638888888875,2000,20270526,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,30,225,20,40,0.057351289682539684,0.04899776785714286,0.06674900793650793,0.053980238095238095,0.045198412698412696,0.06484325396825395,0.056007465277777786,0.04695362103174604,0.06643005952380951,0.0033710515873015875,-0.004603422619047631,0.010863839285714291,0.0013438244047619047,-0.006321428571428574,0.00877157738095237,2000,20271931,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30,225,20,40,0.19612953373015873,0.17604960317460316,0.2159330357142857,0.19763031746031745,0.1719831349206349,0.22531845238095238,0.2507038591269841,0.22658680555555558,0.2752380952380952,-0.0015007837301587305,-0.026567460317460295,0.021813492063492014,-0.0545743253968254,-0.07982390873015872,-0.028589781746031773,2000,20272417,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,30,223,20,40,0.2659038399385933,0.23996636771300447,0.2949410172504342,0.2504509958388882,0.2211843008928211,0.28437361127944083,0.2583807922272048,0.23021249949501071,0.2914197269017897,0.015452844099705087,-0.01648941542439297,0.04698672888134766,0.007523047711388518,-0.023473417363551942,0.03918969417848341,2000,20270313,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,30,223,20,40,0.07200935745162203,0.05883958510079586,0.08817188825596896,0.058747111461237025,0.04892285783541389,0.0707409202924898,0.06029539348765806,0.05056836545065244,0.07195466206116428,0.013262245990385004,0.0008362622712398457,0.027343402819860196,0.011713963963963965,-0.0006163394336040132,0.025825152506766855,2000,20271718,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,30,223,20,40,0.17461095624772754,0.15543267482729364,0.19515109279683268,0.16968080636690502,0.1480618510887569,0.1933533309093847,0.20624403102654223,0.18464277057326384,0.2294711752110855,0.004930149880822526,-0.016140467822082196,0.02595745970185433,-0.03163307477881469,-0.05557003191532342,-0.008583808023269919,2000,20272204,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,30,226,20,40,0.22648163225172074,0.2015526057030482,0.25396411012782694,0.22573443461160275,0.19398230088495574,0.2592015732546706,0.2380419272369715,0.20789675516224188,0.2692433628318584,0.0007471976401179942,-0.031427728613569315,0.03070058997050148,-0.011560294985250736,-0.04104424778761064,0.015733038348082613,2000,20269751,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,30,226,20,40,0.0632274237954769,0.050313913470993114,0.0796882989183874,0.057061474926253686,0.04701917404129794,0.06881317600786625,0.05864933136676499,0.04879965585054081,0.07000270403146508,0.006165948869223206,-0.00583407079646017,0.020600786627335294,0.004578092428711898,-0.007414208456243856,0.01850565388397247,2000,20271156,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30,226,20,40,0.17171913470993116,0.15120501474926257,0.19605162241887902,0.1690376401179941,0.14721533923303834,0.1915447394296952,0.20616095378564403,0.18491445427728612,0.23017109144542772,0.0026814945919370697,-0.017822025565388415,0.02226204523107177,-0.03444181907571288,-0.05817207472959688,-0.011581120943952796,2000,20271642,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,30,225,20,40,0.24115360119047616,0.2179166666666667,0.2645248015873016,0.2370428968253968,0.20681944444444444,0.2682589285714285,0.2447304365079365,0.21517460317460319,0.2758179563492063,0.004110704365079365,-0.026511408730158757,0.03678670634920631,-0.0035768353174603167,-0.03488144841269838,0.02820089285714284,2000,20269964,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,30,225,20,40,0.0571493998015873,0.04937475198412699,0.06620188492063492,0.05433481150793651,0.0445828373015873,0.06513938492063491,0.056480679563492064,0.04677554563492064,0.06719320436507936,0.0028145882936507936,-0.005942956349206344,0.01179662698412698,0.0006687202380952382,-0.007709821428571433,0.009236607142857147,2000,20271369,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
matched_budget_source_frozen,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30,225,20,40,0.17104347222222221,0.1495421626984127,0.19546031746031742,0.16306694444444447,0.14336805555555554,0.1858382936507936,0.20021675595238095,0.17886507936507937,0.22563839285714282,0.007976527777777779,-0.012103670634920646,0.029345734126984147,-0.02917328373015873,-0.05484474206349208,-0.0036443452380952777,2000,20271855,matched perturbation label; each draw also selects one of 30 measurement seeds and one unordered model-member pair,fixed source-frozen mean prediction versus half A/B truths within each target context,"source-frozen model member m1 with half A versus member m2 with half B, averaged over both orientations",delta_cosine; third_party/systema/evaluation/centroid_accuracy.py-equivalent chunked distance; absolute_effect_rank_agreement,0
