split_seed,comparison,left_environment_id,right_environment_id,predictor,n_shared_perturbations,n_comparable_risk_pairs,n_risk_inversions,risk_inversion_rate,confidence_tracking_rate,n_confidence_comparable_inversions,risk_rank_spearman,risk_rank_kendall,method,response_program_shift_mean,response_program_shift_median,response_magnitude_change_mean,response_magnitude_change_median,response_shift_risk_change_spearman,n_response_shift_observations,response_genes,matched_perturbation_control,risk_and_confidence_outcomes_used_for_evaluation_only,response_program_is_descriptive
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,9,36,11,0.3055555555555556,0.0,0,0.5333333333333333,0.3888888888888889,raw_normalized_uq,0.8607238067447055,0.8405413308604556,0.08650564681870235,0.08597578121472671,-0.31666666666666665,9,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,mean_matching,9,36,11,0.3055555555555556,0.0,0,0.5333333333333333,0.3888888888888889,u_only_rf,0.8607238067447055,0.8405413308604556,0.08650564681870235,0.08597578121472671,-0.31666666666666665,9,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,9,36,24,0.6666666666666666,0.2916666666666667,24,-0.5666666666666667,-0.3333333333333333,ptl_rf,0.8607238067447055,0.8405413308604556,0.08650564681870235,0.08597578121472671,0.016666666666666666,9,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,9,36,24,0.6666666666666666,0.125,24,-0.5666666666666667,-0.3333333333333333,raw_normalized_uq,0.8607238067447055,0.8405413308604556,0.08650564681870235,0.08597578121472671,0.016666666666666666,9,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,slim_string,9,36,24,0.6666666666666666,0.4166666666666667,24,-0.5666666666666667,-0.3333333333333333,u_only_rf,0.8607238067447055,0.8405413308604556,0.08650564681870235,0.08597578121472671,0.016666666666666666,9,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,9,36,5,0.1388888888888889,0.0,5,0.8499999999999999,0.7222222222222222,ptl_rf,0.8607238067447055,0.8405413308604556,0.08650564681870235,0.08597578121472671,-0.2833333333333333,9,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,9,36,5,0.1388888888888889,0.0,5,0.8499999999999999,0.7222222222222222,raw_normalized_uq,0.8607238067447055,0.8405413308604556,0.08650564681870235,0.08597578121472671,-0.2833333333333333,9,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_coculture,strong_linear,9,36,5,0.1388888888888889,0.4,5,0.8499999999999999,0.7222222222222222,u_only_rf,0.8607238067447055,0.8405413308604556,0.08650564681870235,0.08597578121472671,-0.2833333333333333,9,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,10,45,12,0.26666666666666666,0.0,0,0.6242424242424242,0.4666666666666666,ptl_rf,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.05454545454545454,10,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,10,45,12,0.26666666666666666,0.0,0,0.6242424242424242,0.4666666666666666,raw_normalized_uq,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.05454545454545454,10,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,mean_matching,10,45,12,0.26666666666666666,0.0,0,0.6242424242424242,0.4666666666666666,u_only_rf,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.05454545454545454,10,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,10,45,13,0.28888888888888886,0.7692307692307693,13,0.4545454545454545,0.4222222222222222,ptl_rf,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.2121212121212121,10,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,10,45,13,0.28888888888888886,0.6153846153846154,13,0.4545454545454545,0.4222222222222222,raw_normalized_uq,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.2121212121212121,10,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,slim_string,10,45,13,0.28888888888888886,0.3076923076923077,13,0.4545454545454545,0.4222222222222222,u_only_rf,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.2121212121212121,10,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,10,45,18,0.4,0.1111111111111111,18,0.3696969696969697,0.19999999999999998,ptl_rf,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.18787878787878787,10,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,10,45,18,0.4,0.0,16,0.3696969696969697,0.19999999999999998,raw_normalized_uq,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.18787878787878787,10,8229,shared perturbation_label,1,1
20260907,frangieh_condition,frangieh_melanoma_control,frangieh_melanoma_ifng,strong_linear,10,45,18,0.4,0.3888888888888889,18,0.3696969696969697,0.19999999999999998,u_only_rf,0.8126243230383159,0.8360368718164735,0.05875486887704604,0.05736938889699275,-0.18787878787878787,10,8229,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,mean_matching,10,45,13,0.28888888888888886,0.0,0,0.5636363636363636,0.4222222222222222,ptl_rf,0.8032169034092342,0.8315556335217402,0.05641644951948042,0.048031030064346766,0.7575757575757575,10,8229,shared perturbation_label,1,1
20260917,frangieh_condition,frangieh_melanoma_coculture,frangieh_melanoma_ifng,mean_matching,10,45,13,0.28888888888888886,0.0,0,0.5636363636363636,0.4222222222222222,raw_normalized_uq,0.8032169034092342,0.8315556335217402,0.05641644951948042,0.048031030064346766,0.7575757575757575,10,8229,shared perturbation_label,1,1
