split_seed,predictor,method,environment_id,environment_key,n_test_rows,difficulty_mean_risk,difficulty_risk_variance,ranking_spearman_confidence_vs_negative_risk,ranking_kendall_confidence_vs_negative_risk,ranking_normalized_aurc,evaluation_only
20261017,mean_matching,raw_normalized_uq,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,20,0.48858789164381566,0.012167583747354358,,,0.878645505455073,1
20261017,mean_matching,raw_normalized_uq,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,38,0.4886231953891225,0.002895541423311641,,,1.0082274852185658,1
20261017,mean_matching,raw_normalized_uq,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,38,0.6190641591071576,0.013832858962036823,,,1.020490063297431,1
20261017,mean_matching,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,50,0.7974149491800873,0.020048473388425064,,,0.9846495974179137,1
20261017,mean_matching,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,50,0.6902471844116619,0.03569700098318474,,,1.0687723355378518,1
20261017,mean_matching,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,50,0.6856902758625384,0.031006580462555514,,,0.9558343638813689,1
20261017,mean_matching,u_only_rf,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,48,0.29417368226482826,0.06591933429050614,0.21614769987966131,0.15455132297742058,0.9167487698063482,1
20261017,mean_matching,u_only_rf,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,33,0.8625005821245101,0.022752270062092884,,,1.038751371104987,1
20261017,mean_matching,u_only_rf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,20,0.48858789164381566,0.012167583747354358,,,0.878645505455073,1
20261017,mean_matching,u_only_rf,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,38,0.4886231953891225,0.002895541423311641,,,1.0082274852185658,1
20261017,mean_matching,u_only_rf,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,38,0.6190641591071576,0.013832858962036823,,,1.020490063297431,1
20261017,slim_string,ptl_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,50,0.9370790880391147,0.012330330812389042,0.5263007989001186,0.3745450942952678,0.9468220389621306,1
20261017,slim_string,ptl_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,50,0.8627937742416583,0.02309466622646201,0.49558118624107306,0.34615488929054944,0.9052844173194948,1
20261017,slim_string,ptl_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,50,0.8535603778528325,0.015841114994768944,0.1734951953273151,0.10349272342369241,0.9281905261968978,1
20261017,slim_string,ptl_rf,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,48,0.42815016273491313,0.15403568958664185,0.38536691272253576,0.26773049645390073,0.7686728175529518,1
20261017,slim_string,ptl_rf,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,33,0.9366000891527871,0.03267011714395686,0.2075534759358289,0.18560606060606058,0.9460412171173127,1
20261017,slim_string,ptl_rf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,20,0.57953545204684,0.02224333387646181,0.4625799499751117,0.33245498310218435,0.8707253174496121,1
20261017,slim_string,ptl_rf,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,38,0.6244039714937082,0.005327511101215367,0.7445423220642493,0.5523133071550201,0.9349205680567059,1
20261017,slim_string,ptl_rf,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,38,0.7808866166397979,0.010186296543099964,0.46025058885982256,0.3188612907286714,0.9317497881143743,1
20261017,slim_string,raw_normalized_uq,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,50,0.9370790880391147,0.012330330812389042,0.5468880200565298,0.38931359786587916,0.9466365900842971,1
20261017,slim_string,raw_normalized_uq,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,50,0.8627937742416583,0.02309466622646201,0.45141770496824407,0.318793976528276,0.9144708287527946,1
20261017,slim_string,raw_normalized_uq,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,50,0.8535603778528325,0.015841114994768944,0.24766864480042203,0.16241520256353992,0.9210094871141923,1
20261017,slim_string,raw_normalized_uq,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,48,0.42815016273491313,0.15403568958664185,0.3803887703201099,0.26459114942100864,0.7188554719820658,1
20261017,slim_string,raw_normalized_uq,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,33,0.9366000891527871,0.03267011714395686,0.20659131035527004,0.15060721762728255,0.9619125259212977,1
20261017,slim_string,raw_normalized_uq,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,20,0.57953545204684,0.02224333387646181,0.5009425079052636,0.361722596923486,0.8639973366710334,1
20261017,slim_string,raw_normalized_uq,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,38,0.6244039714937082,0.005327511101215367,0.674549856796305,0.5028782318259668,0.9278566052818779,1
20261017,slim_string,raw_normalized_uq,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,38,0.7808866166397979,0.010186296543099964,0.4735114090664762,0.3254838715495609,0.9272954625926663,1
20261017,slim_string,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,50,0.9370790880391147,0.012330330812389042,0.3988467108092488,0.2891225289296804,0.95758986532016,1
20261017,slim_string,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,50,0.8627937742416583,0.02309466622646201,0.41402498792382725,0.28068824356184036,0.9165414844991127,1
20261017,slim_string,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,50,0.8535603778528325,0.015841114994768944,0.21713332201906088,0.14784674774813203,0.9299689915413567,1
20261017,slim_string,u_only_rf,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,48,0.42815016273491313,0.15403568958664185,0.37722535822839776,0.25886524822695034,0.8414615925316861,1
20261017,slim_string,u_only_rf,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,33,0.9366000891527871,0.03267011714395686,0.09090909090909091,0.060606060606060615,0.9670754567378056,1
20261017,slim_string,u_only_rf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,20,0.57953545204684,0.02224333387646181,0.4896578007053622,0.3535632359975612,0.8681590780555131,1
20261017,slim_string,u_only_rf,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,38,0.6244039714937082,0.005327511101215367,0.5241560438988468,0.36156592787983277,0.9534606622821143,1
20261017,slim_string,u_only_rf,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,38,0.7808866166397979,0.010186296543099964,0.29939267977186745,0.20213528251549706,0.9528076997999776,1
20261017,strong_linear,ptl_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,50,0.8684365688700139,0.011257755706698158,0.3870441068128046,0.27766437594501436,0.9520817727606212,1
20261017,strong_linear,ptl_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,50,0.7253945249606023,0.025558229429873642,0.3572148859543817,0.2146938775510204,0.9455983412966917,1
20261017,strong_linear,ptl_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,50,0.7877680851710285,0.02191545612934453,0.5631002695697496,0.40277791220056236,0.9055686959786499,1
20261017,strong_linear,ptl_rf,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,48,0.4780887172855734,0.1815147928905822,0.12147199305254017,0.08687943262411349,0.9347582248249852,1
20261017,strong_linear,ptl_rf,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,33,0.8531511698524269,0.056472289757895484,0.35390545908894355,0.24762309047801778,0.8950581419555154,1
20261017,strong_linear,ptl_rf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,20,0.5000558425224405,0.011730168584382843,0.26616541353383455,0.19999999999999998,0.9396440220737972,1
20261017,strong_linear,ptl_rf,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,38,0.5047089711769586,0.0036496073394576547,0.19182579226611243,0.1338078630736389,0.9825149789031044,1
20261017,strong_linear,ptl_rf,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,38,0.6821523300596524,0.008857823766466199,0.37257905678958314,0.2631578947368421,0.9563123473804046,1
20261017,strong_linear,raw_normalized_uq,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,50,0.8684365688700139,0.011257755706698158,0.3874826041123718,0.2574851935287308,0.9631474804141127,1
20261017,strong_linear,raw_normalized_uq,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,50,0.7253945249606023,0.025558229429873642,0.3150665251936609,0.1915685309776188,0.9578256399806346,1
20261017,strong_linear,raw_normalized_uq,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,50,0.7877680851710285,0.02191545612934453,0.5184811838564031,0.3640873437157849,0.9037200449027537,1
20261017,strong_linear,raw_normalized_uq,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,48,0.4780887172855734,0.1815147928905822,-0.021066349255524218,-0.02405374085645533,0.981750312864479,1
20261017,strong_linear,raw_normalized_uq,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,33,0.8531511698524269,0.056472289757895484,0.310557716540552,0.23479260619912773,0.9091056028327987,1
20261017,strong_linear,raw_normalized_uq,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,20,0.5000558425224405,0.011730168584382843,0.21519945896383602,0.15873238058133193,0.9462606427356761,1
20261017,strong_linear,raw_normalized_uq,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,38,0.5047089711769586,0.0036496073394576547,0.3218530352413963,0.219520328851718,0.9709018469160616,1
20261017,strong_linear,raw_normalized_uq,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,38,0.6821523300596524,0.008857823766466199,0.3213797693298937,0.23765704360357975,0.9612191538471556,1
20261017,strong_linear,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,50,0.8684365688700139,0.011257755706698158,0.34209704924744666,0.24499797877501261,0.943505806549055,1
20261017,strong_linear,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,50,0.7253945249606023,0.025558229429873642,0.3523169267707082,0.22448979591836735,0.9485929393468724,1
20261017,strong_linear,u_only_rf,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,50,0.7877680851710285,0.02191545612934453,0.3993469078749818,0.29493473895416433,0.9336341726366889,1
20261017,strong_linear,u_only_rf,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,48,0.4780887172855734,0.1815147928905822,-0.03549717759444203,-0.008865248226950355,1.1824807485904743,1
20261017,strong_linear,u_only_rf,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,33,0.8531511698524269,0.056472289757895484,-0.11841449198250094,-0.049524618095603566,1.0134271007334827,1
20261017,strong_linear,u_only_rf,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,20,0.5000558425224405,0.011730168584382843,0.2541353383458646,0.19999999999999998,0.9455109389407849,1
20261017,strong_linear,u_only_rf,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,38,0.5047089711769586,0.0036496073394576547,0.24083597767808293,0.155049786628734,0.9816018430308826,1
20261017,strong_linear,u_only_rf,env__v~xucao2023__v~hek293__v~rna__v~baseline,xu_he293,38,0.6821523300596524,0.008857823766466199,0.325309114782799,0.24893314366998578,0.9628092275482216,1
