source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget_label,model,feature,coefficient,n_labels
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,20,ridge_source_features,prediction_sparsity,-0.0006127783916808115,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,20,ridge_source_features,prediction_concentration,-0.006173266927427139,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,source_u_only,uq_cosine_disagreement,0.005940425251364225,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,uq_mean_gene_variance,0.010039195225336412,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,uq_cosine_disagreement,0.007406596731131805,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,uq_effect_norm_variance,-0.005278614686866662,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,prediction_norm,0.0011690276795895396,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,prediction_sparsity,-0.004854722393833427,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,ridge_source_features,prediction_concentration,-0.00770695772404634,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,source_u_only,uq_cosine_disagreement,-0.0042648771612910355,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,uq_mean_gene_variance,0.021071307379358657,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,uq_cosine_disagreement,-0.007706396005349217,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,uq_effect_norm_variance,-0.00985837659133593,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,prediction_norm,0.008020326237353879,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,prediction_sparsity,-0.0009521810090676935,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,ridge_source_features,prediction_concentration,-0.007092185244778861,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,source_u_only,uq_cosine_disagreement,0.006788049524106862,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,160,ridge_source_features,uq_mean_gene_variance,0.0190391563190621,186
