estimand,source_environment_id,left_target_environment_id,right_target_environment_id,metric,replicate_policy,n_items,n_pairs,n_replicates_left,n_replicates_right,cross_pairwise_disagreement,within_pairwise_disagreement_left,within_pairwise_disagreement_right,measurement_corrected_ordering_divergence,identity_rhs_squared_distance,identity_absolute_error,stable_fraction_left,stable_fraction_right,stable_fraction_both,stable_order_inversion_fraction,stable_pairs,credible_level,tie_tolerance,crossfit_status,crossfit_fit_seeds,crossfit_eval_seeds,crossfit_within_seed_replicates
measurement_corrected_pairwise_ordering,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,235,27495,2,2,0.28319694489907254,0.10085470085470086,0.09925440989270777,0.18314238952536824,0.18314238952536824,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,235,27495,2,2,0.11909438079650846,0.04168030551009275,0.039316239316239315,0.07859610838334243,0.07859610838334243,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,235,27495,2,2,0.2851063829787234,0.10467357701400254,0.11707583196944898,0.17423167848699767,0.17423167848699764,2.7755575615628914e-17,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,237,27966,2,2,0.31531144961739255,0.11880497747264536,0.08862547378960166,0.21159622398626904,0.21159622398626904,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,237,27966,2,2,0.10298219266251878,0.03786741042694701,0.039440749481513264,0.06432811270828864,0.06432811270828864,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,237,27966,2,2,0.2934634913823929,0.11580133018665523,0.1126725309304155,0.17922656082385754,0.17922656082385754,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,delta_cosine,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,234,27261,2,2,0.3796815964197938,0.11565973368548475,0.12151058288397344,0.2610964381350647,0.2610964381350647,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,systema_centroid_accuracy,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,234,27261,2,2,0.13508308572686256,0.04095594438942078,0.038388173581306625,0.09541102674149886,0.09541102674149884,1.3877787807814457e-17,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,234,27261,2,2,0.2527786948387807,0.09599794578335351,0.0995561424745974,0.15500165070980523,0.1550016507098052,2.7755575615628914e-17,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,delta_cosine,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,235,27495,2,2,0.31502091289325335,0.11220221858519731,0.09812693216948536,0.209856337515912,0.20985633751591198,2.7755575615628914e-17,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,235,27495,2,2,0.1149118021458447,0.04149845426441171,0.0353518821603928,0.07648663393344245,0.07648663393344245,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,235,27495,2,2,0.2481360247317694,0.09527186761229314,0.09783597017639571,0.15158210583742499,0.15158210583742499,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,237,27966,2,2,0.35258885789887723,0.1261889437173711,0.08987699349209755,0.2445558892941429,0.24455588929414288,2.7755575615628914e-17,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,237,27966,2,2,0.10120324679968533,0.04063863262533076,0.03548952299220482,0.06313916899091754,0.06313916899091754,0.0,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
measurement_corrected_pairwise_ordering,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,30 independent split seeds × two disjoint halves; fixed source-frozen mean prediction,237,27966,2,2,0.2533433454909533,0.09763641564757206,0.08680183079453622,0.16112422226989914,0.16112422226989917,2.7755575615628914e-17,0.0,0.0,0.0,,0,0.95,0.0,not_executed_insufficient_seed_count,,,2
